team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
DAL,,False,4278049,Daniel Gafford,21,starters,+1,0-0,0.0,1,3,1,7-9,77.8,0-0,0.0,25,3,1,14,4,2,0
DAL,,False,4278078,P.J. Washington,25,starters,0,1-5,20.0,3,1,12,11-20,55.0,6-10,60.0,36,0,3,29,12,2,2
DAL,,False,5041939,Cooper Flagg,32,starters,-9,2-5,40.0,2,0,3,5-10,50.0,0-0,0.0,34,2,3,12,5,1,4
DAL,,False,6475,Klay Thompson,31,starters,-2,1-8,12.5,3,1,2,2-9,22.2,0-0,0.0,18,1,1,5,3,0,2
DAL,,False,4432582,Max Christie,00,starters,-5,3-6,50.0,6,0,4,6-10,60.0,2-4,50.0,33,0,2,17,4,0,1
DAL,,False,2531367,Dwight Powell,7,bench,-6,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,9,0,4,0,0,0,0
DAL,,False,3138160,Caleb Martin,16,bench,-5,0-0,0.0,0,0,0,0-2,0.0,0-0,0.0,5,1,0,0,1,0,0
DAL,,False,4278594,Naji Marshall,13,bench,-2,1-4,25.0,2,0,1,4-11,36.4,0-0,0.0,22,1,3,9,2,2,0
DAL,,False,4701208,Moussa Cisse,30,bench,-3,0-0,0.0,0,1,0,2-4,50.0,0-0,0.0,14,2,4,4,2,1,2
DAL,,False,3136776,D'Angelo Russell,5,bench,-4,1-6,16.7,12,0,4,2-10,20.0,5-6,83.3,29,0,2,10,4,0,2
DAL,,False,4397040,Brandon Williams,10,bench,-11,0-1,0.0,0,0,2,1-2,50.0,0-0,0.0,8,0,2,2,2,3,2
DAL,,False,4868423,Jaden Hardy,1,bench,+6,0-1,0.0,1,0,1,0-1,0.0,0-0,0.0,8,0,0,0,1,1,0
DAL,,False,4433629,Ryan Nembhard,9,bench,,,,,,,,,,,,,,,,,
HOU,,False,3202,Kevin Durant,7,starters,-1,2-8,25.0,5,1,5,6-18,33.3,7-7,100.0,38,1,2,21,6,1,3
HOU,,False,4433192,Tari Eason,17,starters,+8,3-5,60.0,2,1,4,6-9,66.7,0-0,0.0,30,0,0,15,4,2,1
HOU,,False,4871144,Alperen Sengun,28,starters,+9,0-2,0.0,6,0,9,10-20,50.0,6-11,54.5,40,2,5,26,11,1,3
HOU,,False,4065663,Josh Okogie,20,starters,0,0-3,0.0,1,0,2,0-5,0.0,2-2,100.0,25,1,1,2,3,2,1
HOU,,False,4684740,Amen Thompson,1,starters,+3,1-3,33.3,4,1,2,11-18,61.1,4-7,57.1,39,3,2,27,5,1,3
HOU,,False,3136777,Jae'Sean Tate,8,bench,-2,0-2,0.0,0,0,2,0-2,0.0,0-0,0.0,8,0,0,0,2,0,0
HOU,,False,2991235,Steven Adams,12,bench,+6,0-0,0.0,1,2,6,2-3,66.7,0-2,0.0,23,3,3,4,9,2,1
HOU,,False,3102529,Clint Capela,30,bench,+5,0-0,0.0,0,2,3,2-4,50.0,0-0,0.0,11,5,1,4,8,0,1
HOU,,False,3922230,Aaron Holiday,0,bench,+7,1-2,50.0,1,0,1,2-3,66.7,1-1,100.0,10,0,2,6,1,0,2
HOU,,False,4711272,Reed Sheppard,15,bench,+5,1-4,25.0,3,0,5,2-7,28.6,0-0,0.0,17,0,1,5,5,0,2
HOU,,False,3209,Jeff Green,32,bench,,,,,,,,,,,,,,,,,
HOU,,False,4432639,Jabari Smith Jr.,10,bench,,,,,,,,,,,,,,,,,
HOU,,False,4067858,Kevon Harris,00,bench,,,,,,,,,,,,,,,,,
