team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
CHI,,False,4432822,Isaac Okoro,35,starters,-5,2-2,100.0,2,3,2,5-7,71.4,3-4,75.0,32,2,2,15,4,0,1
CHI,,False,4711294,Matas Buzelis,14,starters,0,2-5,40.0,2,2,12,7-14,50.0,5-5,100.0,34,2,2,21,14,0,4
CHI,,False,6478,Nikola Vucevic,9,starters,-10,0-4,0.0,3,0,5,3-10,30.0,0-0,0.0,25,1,1,6,6,0,3
CHI,,False,4066372,Kevin Huerter,13,starters,-5,0-4,0.0,2,0,1,10-17,58.8,0-1,0.0,27,1,5,20,2,2,2
CHI,,False,4395626,Tre Jones,30,starters,-12,0-0,0.0,5,0,2,3-6,50.0,5-8,62.5,30,0,1,11,2,3,2
CHI,,False,4397189,Jalen Smith,25,bench,-7,3-5,60.0,0,0,3,3-8,37.5,0-0,0.0,14,1,2,9,4,0,0
CHI,,False,4431687,Patrick Williams,44,bench,-9,0-4,0.0,1,1,1,3-8,37.5,1-2,50.0,24,4,2,7,5,1,3
CHI,,False,4433159,Dalen Terry,7,bench,+3,0-0,0.0,1,0,1,0-0,0.0,1-4,25.0,10,0,0,1,1,1,1
CHI,,False,5105553,Julian Phillips,15,bench,-2,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,4,0,0,0,1,0,0
CHI,,False,3133635,Jevon Carter,5,bench,-5,3-3,100.0,3,0,1,3-4,75.0,2-2,100.0,17,1,0,11,2,2,1
CHI,,False,4397002,Ayo Dosunmu,11,bench,-3,2-6,33.3,2,0,3,4-12,33.3,2-2,100.0,22,0,3,12,3,2,4
CHI,,False,4871145,Josh Giddey,3,bench,,,,,,,,,,,,,,,,,
DET,,False,3157465,Duncan Robinson,55,starters,+20,7-10,70.0,1,0,2,8-13,61.5,0-0,0.0,28,0,6,23,2,1,1
DET,,False,4278562,Paul Reed,7,starters,+26,2-2,100.0,6,1,7,11-13,84.6,4-4,100.0,31,6,3,28,13,4,4
DET,,False,4683771,Ronald Holland II,5,starters,+14,1-3,33.3,1,0,6,4-11,36.4,0-0,0.0,28,0,2,9,6,3,2
DET,,False,2596112,Javonte Green,31,starters,+16,0-2,0.0,0,0,3,3-7,42.9,3-7,42.9,32,1,2,9,4,1,3
DET,,False,5107199,Daniss Jenkins,24,starters,+5,0-2,0.0,12,0,2,9-19,47.4,0-0,0.0,40,2,3,18,4,2,3
DET,,False,4397882,Tolu Smith,35,bench,-14,0-0,0.0,2,1,5,3-4,75.0,0-0,0.0,16,2,2,6,7,0,0
DET,,False,4592187,Wendell Moore Jr.,14,bench,0,0-0,0.0,1,1,0,1-1,100.0,0-0,0.0,10,0,0,2,0,1,0
DET,,False,4906923,Bobi Klintman,34,bench,-11,2-6,33.3,1,0,6,2-7,28.6,0-0,0.0,14,0,3,6,6,0,2
DET,,False,2991043,Caris LeVert,8,bench,+3,0-1,0.0,5,2,1,8-11,72.7,1-2,50.0,22,0,2,17,1,1,3
DET,,False,4700852,Chaz Lanier,20,bench,-4,1-4,25.0,1,0,1,1-4,25.0,3-3,100.0,18,0,2,6,1,0,0
DET,,False,4433621,Jalen Duren,0,bench,,,,,,,,,,,,,,,,,
DET,,False,5107818,Isaac Jones,3,bench,,,,,,,,,,,,,,,,,
