team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
DAL,,False,4278049,Daniel Gafford,21,starters,+1,0-0,0.0,3,0,3,2-3,66.7,3-3,100.0,17,1,4,7,4,0,0
DAL,,False,4278078,P.J. Washington,25,starters,-4,0-6,0.0,5,3,5,3-13,23.1,0-0,0.0,36,0,2,6,5,0,2
DAL,,False,5041939,Cooper Flagg,32,starters,-12,2-6,33.3,4,0,6,3-14,21.4,8-8,100.0,34,2,4,16,8,1,1
DAL,,False,6475,Klay Thompson,31,starters,-21,3-7,42.9,1,0,3,4-9,44.4,0-0,0.0,20,0,0,11,3,0,0
DAL,,False,4432582,Max Christie,00,starters,-7,2-5,40.0,5,0,6,5-9,55.6,1-2,50.0,33,0,2,13,6,0,1
DAL,,False,2531367,Dwight Powell,7,bench,+2,0-0,0.0,1,0,3,1-1,100.0,3-3,100.0,19,3,5,5,6,0,2
DAL,,False,3138160,Caleb Martin,16,bench,+1,0-1,0.0,1,0,2,0-2,0.0,2-2,100.0,12,0,2,2,2,0,0
DAL,,False,4278594,Naji Marshall,13,bench,-21,1-3,33.3,0,0,2,3-5,60.0,0-0,0.0,23,0,1,7,2,1,2
DAL,,False,3136776,D'Angelo Russell,5,bench,-1,7-13,53.8,3,0,6,10-17,58.8,4-5,80.0,30,1,3,31,7,0,4
DAL,,False,4397040,Brandon Williams,10,bench,+2,1-4,25.0,0,0,0,3-7,42.9,5-8,62.5,17,0,2,12,0,1,3
DAL,,False,4701208,Moussa Cisse,30,bench,,,,,,,,,,,,,,,,,
DAL,,False,4433629,Ryan Nembhard,9,bench,,,,,,,,,,,,,,,,,
DAL,,False,4868423,Jaden Hardy,1,bench,,,,,,,,,,,,,,,,,
DET,,False,6440,Tobias Harris,12,starters,+8,1-5,20.0,1,0,6,3-12,25.0,4-5,80.0,36,0,3,11,6,0,1
DET,,False,3157465,Duncan Robinson,55,starters,+19,3-6,50.0,1,0,5,6-11,54.5,3-3,100.0,34,1,1,18,6,0,0
DET,,False,4433621,Jalen Duren,0,starters,+28,0-0,0.0,2,1,5,13-16,81.3,7-8,87.5,29,5,5,33,10,1,0
DET,,False,4432166,Cade Cunningham,2,starters,+11,2-4,50.0,18,0,6,7-16,43.8,5-8,62.5,37,0,3,21,6,3,1
DET,,False,4684742,Ausar Thompson,9,starters,+8,1-2,50.0,1,0,4,6-12,50.0,2-6,33.3,28,3,1,15,7,2,2
DET,,False,4432810,Isaiah Stewart,28,bench,-13,0-2,0.0,1,2,2,4-7,57.1,2-4,50.0,25,2,3,10,4,0,0
DET,,False,4683771,Ronald Holland II,5,bench,-13,0-2,0.0,2,0,2,1-5,20.0,0-0,0.0,18,3,3,2,5,2,2
DET,,False,2596112,Javonte Green,31,bench,+12,1-2,50.0,1,1,2,3-6,50.0,0-0,0.0,14,0,0,7,2,2,0
DET,,False,2991043,Caris LeVert,8,bench,-2,1-1,100.0,2,0,1,2-6,33.3,0-0,0.0,18,0,3,5,1,0,1
DET,,False,4700852,Chaz Lanier,20,bench,+2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0
DET,,False,4278562,Paul Reed,7,bench,,,,,,,,,,,,,,,,,
DET,,False,4906923,Bobi Klintman,34,bench,,,,,,,,,,,,,,,,,
DET,,False,5107199,Daniss Jenkins,24,bench,,,,,,,,,,,,,,,,,
