team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
MIL,,False,3032977,Giannis Antetokounmpo,34,starters,-8,0-0,0.0,3,1,5,9-14,64.3,4-6,66.7,24,3,3,22,8,0,1
MIL,,False,3133628,Myles Turner,3,starters,-11,2-4,50.0,3,1,8,3-7,42.9,2-2,100.0,23,0,1,10,8,2,1
MIL,,False,4277843,Gary Trent Jr.,5,starters,-7,2-4,50.0,4,0,2,2-4,50.0,0-0,0.0,21,0,2,6,2,0,1
MIL,,False,4397475,AJ Green,20,starters,-17,3-4,75.0,1,0,1,3-4,75.0,0-0,0.0,17,0,4,9,1,0,0
MIL,,False,4591725,Ryan Rollins,13,starters,-13,1-5,20.0,5,0,0,5-13,38.5,0-0,0.0,28,0,3,11,0,0,2
MIL,,False,2990962,Taurean Prince,12,bench,-9,0-5,0.0,1,0,0,0-5,0.0,0-0,0.0,21,0,4,0,0,0,1
MIL,,False,3064482,Bobby Portis,9,bench,-13,0-5,0.0,2,0,9,1-8,12.5,0-0,0.0,20,0,1,2,9,0,1
MIL,,False,3134907,Kyle Kuzma,18,bench,-16,2-5,40.0,0,1,1,7-14,50.0,2-4,50.0,27,2,1,18,3,0,4
MIL,,False,4277922,Jericho Sims,00,bench,-8,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,7,2,1,0,3,0,1
MIL,,False,2999547,Gary Harris,11,bench,-5,0-1,0.0,0,0,1,1-3,33.3,0-0,0.0,8,0,1,2,1,1,0
MIL,,False,4066387,Amir Coffey,17,bench,-7,0-1,0.0,1,0,1,0-1,0.0,0-0,0.0,10,0,1,0,1,0,0
MIL,,False,4432190,Andre Jackson Jr.,44,bench,-6,0-0,0.0,2,0,0,0-1,0.0,0-0,0.0,6,1,0,0,1,1,0
MIL,,False,4432809,Cole Anthony,50,bench,-20,0-2,0.0,4,1,3,5-9,55.6,2-3,66.7,24,1,3,12,4,1,0
MIL,,False,4703530,Mark Sears,19,bench,0,1-2,50.0,0,0,0,1-3,33.3,5-6,83.3,5,0,1,8,0,0,0
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
TOR,,False,3913176,Brandon Ingram,3,starters,+17,0-2,0.0,4,2,8,6-12,50.0,1-1,100.0,31,0,3,13,8,0,2
TOR,,False,4395625,RJ Barrett,9,starters,+6,4-8,50.0,4,2,8,6-12,50.0,7-12,58.3,31,0,1,23,8,1,1
TOR,,False,4433134,Scottie Barnes,4,starters,+24,3-5,60.0,6,2,2,9-16,56.3,2-2,100.0,28,1,2,23,3,4,1
TOR,,False,3134908,Jakob Poeltl,19,starters,0,0-0,0.0,0,0,6,4-6,66.7,0-0,0.0,20,3,2,8,9,0,0
TOR,,False,4395724,Immanuel Quickley,5,starters,+11,2-7,28.6,7,0,6,5-15,33.3,3-3,100.0,26,0,1,15,6,1,1
TOR,,False,4278580,Sandro Mamukelashvili,54,bench,+28,3-5,60.0,1,0,3,6-12,50.0,0-0,0.0,23,4,2,15,7,0,1
TOR,,False,4431893,Jamison Battle,77,bench,0,0-1,0.0,1,0,0,1-2,50.0,0-0,0.0,5,0,1,2,0,0,0
TOR,,False,5093267,Collin Murray-Boyles,12,bench,+8,0-1,0.0,0,0,1,1-3,33.3,0-0,0.0,15,0,3,2,1,0,1
TOR,,False,5107897,Jonathan Mogbo,2,bench,0,0-0,0.0,2,0,2,0-1,0.0,0-0,0.0,7,0,2,0,2,0,0
TOR,,False,4397018,Ochai Agbaji,30,bench,0,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,5,0,0,0,0,0,0
TOR,,False,4432241,Jamal Shead,23,bench,+17,1-3,33.3,8,0,1,1-4,25.0,2-2,100.0,17,1,3,5,2,2,1
TOR,,False,4684272,Ja'Kobe Walter,14,bench,+14,1-2,50.0,0,0,2,2-3,66.7,3-3,100.0,11,1,2,8,3,0,1
TOR,,False,5106258,Gradey Dick,1,bench,+15,3-4,75.0,0,0,1,3-4,75.0,5-6,83.3,22,0,1,14,1,0,0
TOR,,False,4023,Garrett Temple,17,bench,,,,,,,,,,,,,,,,,
