team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
GS,,False,6430,Jimmy Butler III,10,starters,-20,0-3,0.0,3,0,2,5-10,50.0,6-7,85.7,31,1,1,16,3,1,0
GS,,False,6589,Draymond Green,23,starters,-10,5-10,50.0,4,1,5,6-12,50.0,0-0,0.0,26,1,2,17,6,1,3
GS,,False,4433247,Jonathan Kuminga,1,starters,-19,0-2,0.0,3,1,5,3-10,30.0,0-0,0.0,27,2,1,6,7,0,2
GS,,False,4432171,Moses Moody,4,starters,-9,0-6,0.0,3,0,3,1-9,11.1,0-0,0.0,19,0,1,2,3,0,1
GS,,False,4709138,Brandin Podziemski,2,starters,-15,1-4,25.0,3,1,2,3-10,30.0,0-0,0.0,25,0,1,7,2,0,2
GS,,False,4431684,Trayce Jackson-Davis,32,bench,-9,0-0,0.0,3,2,1,4-8,50.0,1-1,100.0,19,6,3,9,7,0,0
GS,,False,4997536,Gui Santos,15,bench,0,0-1,0.0,0,0,2,0-1,0.0,1-2,50.0,6,2,1,1,4,1,0
GS,,False,4593016,Quinten Post,21,bench,-6,2-2,100.0,1,0,1,6-6,100.0,0-0,0.0,20,2,2,14,3,0,0
GS,,False,2990984,Buddy Hield,7,bench,-17,2-3,66.7,0,0,0,3-7,42.9,0-0,0.0,20,0,2,8,0,0,2
GS,,False,3134903,Gary Payton II,0,bench,0,0-1,0.0,1,0,2,1-2,50.0,0-0,0.0,6,0,0,2,2,0,0
GS,,False,4592714,Pat Spencer,61,bench,-10,1-4,25.0,5,0,5,3-10,30.0,3-4,75.0,23,1,2,10,6,1,2
GS,,False,4897262,Will Richard,3,bench,-10,1-5,20.0,2,0,1,5-10,50.0,1-1,100.0,19,2,2,12,3,0,0
DEN,,False,3064290,Aaron Gordon,32,starters,+4,3-5,60.0,1,0,3,6-12,50.0,3-4,75.0,24,0,0,18,3,1,0
DEN,,False,3138196,Cameron Johnson,23,starters,+25,0-2,0.0,4,0,1,0-3,0.0,0-0,0.0,25,0,1,0,1,1,0
DEN,,False,3112335,Nikola Jokic,15,starters,+16,2-3,66.7,9,1,7,12-15,80.0,0-0,0.0,28,2,2,26,9,0,1
DEN,,False,3936299,Jamal Murray,27,starters,+25,5-7,71.4,8,1,3,8-12,66.7,2-2,100.0,31,1,2,23,4,2,3
DEN,,False,4431767,Christian Braun,0,starters,+26,1-4,25.0,4,0,7,5-11,45.5,1-2,50.0,32,0,2,12,7,1,3
DEN,,False,4395620,Hunter Tyson,5,bench,+5,0-1,0.0,0,0,1,0-1,0.0,0-0,0.0,4,0,1,0,1,0,0
DEN,,False,4431690,Zeke Nnaji,22,bench,+3,1-1,100.0,0,0,0,2-2,100.0,0-1,0.0,4,0,1,5,0,0,0
DEN,,False,4592427,Spencer Jones,21,bench,+3,0-0,0.0,0,0,0,1-1,100.0,0-0,0.0,4,0,0,2,0,1,0
DEN,,False,6477,Jonas Valanciunas,17,bench,+6,2-3,66.7,1,0,3,6-8,75.0,2-2,100.0,16,3,0,16,6,0,0
DEN,,False,2528210,Tim Hardaway Jr.,10,bench,-1,1-3,33.3,2,0,2,2-5,40.0,2-2,100.0,19,1,0,7,3,0,0
DEN,,False,4065670,Bruce Brown,11,bench,-3,0-1,0.0,1,0,1,1-4,25.0,4-4,100.0,18,0,3,6,1,0,1
DEN,,False,4398390,Jalen Pickett,24,bench,+3,0-0,0.0,3,0,2,0-0,0.0,0-0,0.0,5,0,0,0,2,0,0
DEN,,False,4432181,Julian Strawther,3,bench,0,0-2,0.0,0,1,1,0-2,0.0,4-4,100.0,7,0,2,4,1,0,0
DEN,,False,4576087,Peyton Watson,8,bench,+13,1-1,100.0,1,1,3,3-6,50.0,3-4,75.0,24,0,1,10,3,2,0
