team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
TOR,,False,3913176,Brandon Ingram,3,starters,-11,0-3,0.0,5,0,6,7-17,41.2,7-7,100.0,37,2,3,21,8,0,1
TOR,,False,4395625,RJ Barrett,9,starters,-14,2-4,50.0,6,0,2,7-12,58.3,6-7,85.7,34,1,5,22,3,0,1
TOR,,False,4433134,Scottie Barnes,4,starters,+4,2-5,40.0,4,2,3,7-14,50.0,2-3,66.7,32,2,6,18,5,2,2
TOR,,False,4395724,Immanuel Quickley,5,starters,-8,5-9,55.6,6,0,6,8-16,50.0,1-2,50.0,36,0,2,22,6,0,1
TOR,,False,4397018,Ochai Agbaji,30,starters,-3,0-1,0.0,0,0,2,0-1,0.0,0-0,0.0,15,0,2,0,2,0,0
TOR,,False,4278580,Sandro Mamukelashvili,54,bench,-3,1-3,33.3,2,1,2,3-5,60.0,3-3,100.0,17,1,2,10,3,2,1
TOR,,False,4431893,Jamison Battle,77,bench,+3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0
TOR,,False,5093267,Collin Murray-Boyles,12,bench,+2,1-1,100.0,1,2,3,4-6,66.7,3-6,50.0,22,4,3,12,7,1,1
TOR,,False,4432241,Jamal Shead,23,bench,-9,3-5,60.0,5,0,3,3-7,42.9,0-0,0.0,24,0,1,9,3,1,2
TOR,,False,4684272,Ja'Kobe Walter,14,bench,-16,1-3,33.3,0,0,0,1-6,16.7,0-0,0.0,11,0,1,3,0,0,0
TOR,,False,5106258,Gradey Dick,1,bench,+5,1-4,25.0,0,0,1,1-6,16.7,0-0,0.0,12,0,0,3,1,1,1
TOR,,False,5107897,Jonathan Mogbo,2,bench,,,,,,,,,,,,,,,,,
TOR,,False,4023,Garrett Temple,17,bench,,,,,,,,,,,,,,,,,
PHI,,False,4431675,Trendon Watford,12,starters,+12,1-2,50.0,10,1,12,8-10,80.0,3-5,60.0,37,5,2,20,17,0,1
PHI,,False,3059318,Joel Embiid,21,starters,+15,1-4,25.0,4,1,4,10-16,62.5,8-9,88.9,26,2,3,29,6,0,2
PHI,,False,3133603,Kelly Oubre Jr.,9,starters,+5,1-6,16.7,1,2,3,8-15,53.3,2-3,66.7,37,1,4,19,4,0,2
PHI,,False,4431678,Tyrese Maxey,0,starters,+21,3-10,30.0,7,2,3,12-24,50.0,4-5,80.0,43,1,3,31,4,1,1
PHI,,False,5124612,VJ Edgecombe,77,starters,+7,0-4,0.0,4,0,5,5-15,33.3,1-2,50.0,36,2,4,11,7,3,2
PHI,,False,4432446,Jabari Walker,33,bench,+6,0-1,0.0,1,0,2,0-1,0.0,0-0,0.0,5,0,1,0,2,0,0
PHI,,False,4711297,Justin Edwards,11,bench,-13,1-2,50.0,1,1,1,1-2,50.0,0-0,0.0,7,1,0,3,2,0,1
PHI,,False,6585,Andre Drummond,1,bench,+8,0-0,0.0,1,1,5,1-5,20.0,2-2,100.0,16,3,1,4,8,0,1
PHI,,False,5105637,Adem Bona,30,bench,-13,0-0,0.0,0,1,2,0-0,0.0,0-0,0.0,6,0,1,0,2,0,0
PHI,,False,4397014,Quentin Grimes,5,bench,+2,3-6,50.0,2,0,2,4-8,50.0,2-2,100.0,28,0,3,13,2,0,3
PHI,,False,3012,Kyle Lowry,7,bench,,,,,,,,,,,,,,,,,
PHI,,False,3431,Eric Gordon,23,bench,,,,,,,,,,,,,,,,,
PHI,,False,4683778,Jared McCain,20,bench,,,,,,,,,,,,,,,,,
