team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
POR,,False,4431736,Toumani Camara,33,starters,+3,1-6,16.7,3,1,4,3-9,33.3,1-1,100.0,34,1,3,8,5,1,1
POR,,False,4683021,Deni Avdija,8,starters,-11,4-9,44.4,5,1,4,7-18,38.9,9-10,90.0,35,1,5,27,5,0,2
POR,,False,5105565,Donovan Clingan,23,starters,-4,0-2,0.0,0,0,7,1-5,20.0,0-0,0.0,29,2,3,2,9,0,0
POR,,False,3995,Jrue Holiday,5,starters,+14,1-4,25.0,7,1,5,6-14,42.9,0-0,0.0,36,2,0,13,7,2,3
POR,,False,4914336,Shaedon Sharpe,17,starters,+4,3-5,60.0,1,0,3,12-18,66.7,4-7,57.1,29,0,2,31,3,0,1
POR,,False,2991070,Jerami Grant,9,bench,-1,2-7,28.6,4,0,1,6-17,35.3,3-4,75.0,31,0,5,17,1,0,1
POR,,False,4594326,Kris Murray,24,bench,-3,0-1,0.0,1,0,1,1-4,25.0,1-2,50.0,19,1,1,3,2,1,0
POR,,False,4066211,Robert Williams III,35,bench,-6,1-1,100.0,0,0,1,3-4,75.0,0-0,0.0,14,3,0,7,4,1,0
POR,,False,4066268,Duop Reath,26,bench,-4,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,4,0,3,0,0,0,0
POR,,False,5081727,Sidy Cissoko,91,bench,-7,1-1,100.0,1,0,1,1-1,100.0,1-2,50.0,10,1,2,4,2,0,0
POR,,False,5217746,Yang Hansen,16,bench,,,,,,,,,,,,,,,,,
POR,,False,6606,Damian Lillard,0,bench,,,,,,,,,,,,,,,,,
POR,,False,3907498,Matisse Thybulle,4,bench,,,,,,,,,,,,,,,,,
POR,,False,4683678,Scoot Henderson,00,bench,,,,,,,,,,,,,,,,,
POR,,False,5099752,Rayan Rupert,21,bench,,,,,,,,,,,,,,,,,
ORL,,False,4432573,Paolo Banchero,5,starters,-7,2-3,66.7,3,0,9,10-18,55.6,6-10,60.0,35,0,4,28,9,1,2
ORL,,False,4566434,Franz Wagner,22,starters,-1,1-2,50.0,6,2,7,5-10,50.0,8-8,100.0,36,2,3,19,9,1,2
ORL,,False,4277847,Wendell Carter Jr.,34,starters,+2,1-3,33.3,5,2,4,8-12,66.7,2-2,100.0,30,5,4,19,9,0,4
ORL,,False,4066320,Desmond Bane,3,starters,+1,1-6,16.7,7,0,2,9-19,47.4,3-3,100.0,33,1,3,22,3,0,3
ORL,,False,4712849,Anthony Black,0,starters,-10,1-3,33.3,2,0,4,2-8,25.0,3-4,75.0,32,0,5,8,4,1,2
ORL,,False,4065654,Jonathan Isaac,1,bench,+8,1-3,33.3,0,0,3,2-5,40.0,2-2,100.0,14,3,0,7,6,2,0
ORL,,False,4702382,Tristan da Silva,23,bench,+7,0-5,0.0,0,0,3,1-6,16.7,0-0,0.0,17,0,0,2,3,0,0
ORL,,False,4348700,Goga Bitadze,35,bench,+3,0-1,0.0,1,2,5,1-3,33.3,5-5,100.0,18,0,3,7,5,1,0
ORL,,False,3135046,Tyus Jones,2,bench,+4,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,6,0,0,0,0,0,0
ORL,,False,5105806,Jett Howard,13,bench,+8,1-3,33.3,2,1,2,1-5,20.0,0-0,0.0,19,0,1,3,2,0,0
ORL,,False,4278572,Jamal Cain,8,bench,,,,,,,,,,,,,,,,,
ORL,,False,5214637,Noah Penda,93,bench,,,,,,,,,,,,,,,,,
ORL,,False,5239561,Jase Richardson,11,bench,,,,,,,,,,,,,,,,,
