id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018101044,1,12:00,Draymond Green vs. Wendell Carter Jr. (Jalen Suggs gains possession),19,ORL,0,0,4,615,,55.5
4018101047,1,11:38,Franz Wagner makes 15-foot pullup jump shot,19,ORL,2,0,7,131,True,58.3
4018101048,1,11:23,Jimmy Butler III misses driving layup,9,ORL,2,0,8,110,,60
4018101049,1,11:20,Wendell Carter Jr. defensive rebound,19,ORL,2,0,9,155,,60.6
40181010410,1,11:03,Franz Wagner misses two point shot,19,ORL,2,0,10,145,,58.8
40181010411,1,11:02,Wendell Carter Jr. offensive rebound,19,ORL,2,0,11,156,,60.6
40181010412,1,10:58,Tristan da Silva misses 23-foot three point jumper,19,ORL,2,0,12,92,,58.8
40181010413,1,10:56,Draymond Green defensive rebound,9,ORL,2,0,13,155,,58.3
40181010414,1,10:37,Jalen Suggs shooting foul,19,ORL,2,0,14,44,,54.5
40181010416,1,10:37,Moses Moody makes free throw 1 of 2,9,ORL,2,1,16,98,True,53.8
40181010417,1,10:37,Moses Moody misses free throw 2 of 2,9,ORL,2,1,17,99,,58.1
40181010418,1,10:34,Wendell Carter Jr. defensive rebound,19,ORL,2,1,18,155,,58.1
40181010419,1,10:18,Draymond Green blocks Franz Wagner 's 5-foot finger roll layup,19,ORL,2,1,19,124,,56.2
40181010421,1,10:14,Draymond Green defensive rebound,9,ORL,2,1,21,155,,55.6
40181010422,1,10:11,Will Richard makes 23-foot three point shot (Jimmy Butler III assists),9,ORL,2,4,22,113,True,50.5
40181010424,1,9:49,Desmond Bane makes 25-foot three point jumper (Franz Wagner assists),19,ORL,5,4,24,92,True,55.6
40181010426,1,9:31,Stephen Curry makes 25-foot three point step back jumpshot (Will Richard assists),9,ORL,5,7,26,132,True,50.4
40181010429,1,9:20,Desmond Bane makes driving layup,19,ORL,7,7,29,110,True,53.1
40181010430,1,9:15,Franz Wagner blocks Moses Moody 's 3-foot layup,9,ORL,7,7,30,95,,54.9
40181010432,1,9:10,Tristan da Silva defensive rebound,19,ORL,7,7,32,155,,55.5
40181010433,1,9:09,Jalen Suggs makes two point shot (Tristan da Silva assists),19,ORL,9,7,33,109,True,58.1
40181010435,1,8:49,Stephen Curry makes driving layup,9,ORL,9,9,35,110,True,55.4
40181010436,1,8:41,Will Richard shooting foul,9,ORL,9,9,36,44,,59.3
40181010438,1,8:41,Desmond Bane makes free throw 1 of 2,19,ORL,10,9,38,98,True,60
40181010439,1,8:41,Desmond Bane makes free throw 2 of 2,19,ORL,11,9,39,99,True,58
40181010440,1,8:25,Draymond Green bad pass (Desmond Bane steals),9,ORL,11,9,40,62,,60.6
40181010442,1,8:21,Wendell Carter Jr. makes two point shot (Desmond Bane assists),19,ORL,13,9,42,109,True,62.9
40181010444,1,8:21,Warriors Full timeout,9,ORL,13,9,44,16,,62.9
40181010445,1,7:59,Draymond Green makes 25-foot three point jumper (Stephen Curry assists),9,ORL,13,12,45,92,True,57.9
40181010447,1,7:47,Jalen Suggs misses 25-foot three point pullup jump shot,19,ORL,13,12,47,131,,56
40181010448,1,7:44,Magic offensive team rebound,19,ORL,13,12,48,156,,57.9
40181010450,1,7:40,Jalen Suggs bad pass (Moses Moody steals),19,ORL,13,12,50,62,,55.4
40181010452,1,7:25,Draymond Green makes 24-foot three point jumper (Stephen Curry assists),9,ORL,13,15,52,92,True,50.1
40181010454,1,7:13,Jalen Suggs makes driving layup,19,ORL,15,15,54,110,True,52.7
40181010455,1,7:01,Stephen Curry misses 18-foot step back jumpshot,9,ORL,15,15,55,132,,54.7
40181010456,1,6:57,Jalen Suggs defensive rebound,19,ORL,15,15,56,155,,55.4
40181010457,1,6:51,Jalen Suggs makes 21-foot running pullup jump shot,19,ORL,17,15,57,146,True,57.9
40181010458,1,6:39,Draymond Green makes driving layup (Stephen Curry assists),9,ORL,17,17,58,110,True,55.4
40181010460,1,6:25,Desmond Bane bad pass (Will Richard steals),19,ORL,17,17,60,62,,52.6
40181010462,1,6:20,Franz Wagner shooting foul,19,GS,17,17,62,44,,51.4
40181010464,1,6:20,Jimmy Butler III makes free throw 1 of 2,9,GS,17,18,64,98,True,52.1
40181010465,1,6:20,Anthony Black enters the game for Wendell Carter Jr.,19,GS,17,18,65,584,,52.1
40181010466,1,6:20,Goga Bitadze enters the game for Desmond Bane,19,GS,17,18,66,584,,52.1
40181010467,1,6:20,Brandin Podziemski enters the game for Will Richard,9,GS,17,18,67,584,,52.1
40181010471,1,6:20,Jimmy Butler III makes free throw 2 of 2,9,,17,19,71,99,True,50
40181010472,1,6:07,Franz Wagner misses 15-foot two point shot,19,GS,17,19,72,130,,52.1
40181010473,1,6:03,Brandin Podziemski defensive rebound,9,GS,17,19,73,155,,52.9
40181010474,1,5:52,Jimmy Butler III makes 10-foot jumper (Stephen Curry assists),9,GS,17,21,74,92,True,55.4
40181010476,1,5:38,Tristan da Silva makes 23-foot three pointer (Jalen Suggs assists),19,,20,21,76,131,True,50
40181010478,1,5:28,Tristan da Silva kicked ball violation,19,ORL,20,21,78,12,,52.7
40181010479,1,5:28,Gary Payton II enters the game for Moses Moody,9,ORL,20,21,79,584,,52.7
40181010480,1,5:28,Buddy Hield enters the game for Jimmy Butler III,9,ORL,20,21,80,584,,52.7
40181010481,1,5:28,Al Horford enters the game for Draymond Green,9,ORL,20,21,81,584,,52.7
40181010485,1,5:19,Goga Bitadze blocks Al Horford 's 8-foot two point shot,9,ORL,20,21,85,130,,52
40181010487,1,5:15,Anthony Black defensive rebound,19,ORL,20,21,87,155,,52.6
40181010488,1,5:09,Franz Wagner misses 4-foot hook shot,19,ORL,20,21,88,93,,50.6
40181010489,1,5:03,Goga Bitadze offensive rebound,19,ORL,20,21,89,156,,52.6
40181010490,1,5:03,Goga Bitadze makes dunk,19,ORL,22,21,90,150,True,55.2
40181010491,1,4:57,Al Horford makes 24-foot three point jumper (Stephen Curry assists),9,GS,22,24,91,92,True,50.1
40181010493,1,4:45,Goga Bitadze makes 2-foot alley oop dunk shot (Tristan da Silva assists),19,ORL,24,24,93,118,True,52.5
40181010495,1,4:33,Al Horford misses 24-foot three point jumper,9,ORL,24,24,95,92,,54.5
40181010496,1,4:28,Franz Wagner defensive rebound,19,ORL,24,24,96,155,,55.1
40181010497,1,4:25,Tristan da Silva makes 27-foot three point shot (Jalen Suggs assists),19,ORL,27,24,97,113,True,60.6
40181010499,1,4:02,Buddy Hield misses 1-foot two point shot,9,ORL,27,24,99,112,,62.5
401810104100,1,4:00,Franz Wagner defensive rebound,19,ORL,27,24,100,155,,63.1
401810104101,1,3:55,Jalen Suggs misses 26-foot three point shot,19,ORL,27,24,101,113,,61.3
401810104102,1,3:52,Stephen Curry defensive rebound,9,ORL,27,24,102,155,,60.6
401810104103,1,3:44,Anthony Black shooting foul,19,ORL,27,24,103,44,,56.5
