team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
WSH,,False,4432907,Justin Champagnie,9,starters,-24,0-2,0.0,1,0,1,1-3,33.3,2-2,100.0,17,0,3,4,1,0,0
WSH,,False,5174563,Kyshawn George,18,starters,-25,3-6,50.0,2,1,5,6-11,54.5,0-0,0.0,30,0,1,15,5,3,4
WSH,,False,5160992,Alex Sarr,20,starters,-11,0-3,0.0,7,2,5,8-16,50.0,3-3,100.0,29,3,1,19,8,1,2
WSH,,False,2490149,CJ McCollum,3,starters,-15,1-6,16.7,2,0,0,2-9,22.2,0-0,0.0,22,1,0,5,1,0,0
WSH,,False,5104155,Bilal Coulibaly,0,starters,-13,3-5,60.0,2,0,6,5-11,45.5,2-3,66.7,28,1,5,15,7,2,4
WSH,,False,2581184,Anthony Gill,16,bench,+6,0-0,0.0,0,0,3,1-1,100.0,0-0,0.0,4,0,0,2,3,0,0
WSH,,False,4277848,Marvin Bagley III,35,bench,-10,0-1,0.0,0,0,6,2-3,66.7,2-2,100.0,14,1,3,6,7,0,0
WSH,,False,4280151,Corey Kispert,24,bench,+7,3-4,75.0,4,0,0,5-6,83.3,2-2,100.0,15,0,2,15,0,0,1
WSH,,False,4997537,Tristan Vukcevic,00,bench,+4,0-1,0.0,2,1,0,1-3,33.3,2-3,66.7,4,0,2,4,0,1,0
WSH,,False,5105592,Cam Whitmore,1,bench,+4,0-1,0.0,0,0,1,1-3,33.3,0-0,0.0,11,0,0,2,1,0,2
WSH,,False,4565201,Malaki Branham,8,bench,+4,1-2,50.0,0,0,1,2-3,66.7,0-2,0.0,4,0,0,5,1,0,0
WSH,,False,4845374,Bub Carrington,7,bench,-20,0-0,0.0,7,0,3,0-2,0.0,0-0,0.0,25,1,4,0,4,0,5
WSH,,False,5144126,Will Riley,27,bench,0,0-0,0.0,2,0,2,0-0,0.0,0-2,0.0,10,0,0,0,2,0,1
WSH,,False,5170947,AJ Johnson,4,bench,+4,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,4,0,0,0,0,0,0
WSH,,False,5238230,Tre Johnson,12,bench,+4,2-4,50.0,1,1,4,4-9,44.4,0-0,0.0,21,0,0,10,4,0,1
NY,,False,3934719,OG Anunoby,8,starters,+9,2-5,40.0,2,0,5,7-13,53.8,0-0,0.0,32,1,1,16,6,5,2
NY,,False,3136195,Karl-Anthony Towns,32,starters,+13,3-8,37.5,5,0,8,12-24,50.0,6-7,85.7,30,5,4,33,13,2,3
NY,,False,3147657,Mikal Bridges,25,starters,+21,2-3,66.7,4,3,2,4-8,50.0,0-0,0.0,29,0,1,10,2,3,0
NY,,False,3914044,Landry Shamet,44,starters,-6,2-6,33.3,0,1,4,3-8,37.5,3-3,100.0,25,1,0,11,5,0,1
NY,,False,3934672,Jalen Brunson,11,starters,+21,1-5,20.0,9,0,1,6-17,35.3,3-3,100.0,32,0,1,16,1,1,2
NY,,False,4017844,Guerschon Yabusele,28,bench,+10,0-2,0.0,0,0,1,0-2,0.0,1-2,50.0,14,2,3,1,3,0,1
NY,,False,5211983,Pacome Dadiet,4,bench,-6,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,4,0,0,0,1,0,0
NY,,False,5289900,Mohamed Diawara,51,bench,-4,0-0,0.0,1,0,0,0-1,0.0,0-2,0.0,4,0,2,0,0,0,1
NY,,False,4871141,Ariel Hukporti,55,bench,-6,0-0,0.0,1,0,2,0-1,0.0,0-0,0.0,4,2,0,0,4,0,0
NY,,False,2528426,Jordan Clarkson,00,bench,+17,2-5,40.0,2,0,1,5-8,62.5,3-3,100.0,21,0,0,15,1,0,1
NY,,False,3062679,Josh Hart,3,bench,+21,2-4,50.0,5,0,10,5-7,71.4,0-0,0.0,26,0,2,12,10,0,1
NY,,False,4431823,Miles McBride,2,bench,+1,1-2,50.0,3,0,2,1-3,33.3,0-0,0.0,14,1,2,3,3,1,0
NY,,False,4433225,Tyler Kolek,13,bench,-6,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,4,0,0,2,0,0,0
NY,,False,4395623,Trey Jemison III,50,bench,,,,,,,,,,,,,,,,,
