id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018092344,1,12:00,Jarrett Allen vs. Ariel Hukporti (Donovan Mitchell gains possession),5,CLE,0,0,4,615,,54
4018092347,1,11:45,Evan Mobley makes 11-foot two point shot,5,CLE,0,2,7,137,True,56.9
4018092348,1,11:20,Jalen Brunson makes 22-foot three point jumper (Karl-Anthony Towns assists),18,CLE,3,2,8,92,True,51.7
40180923410,1,11:02,Evan Mobley misses 13-foot two point shot,5,NY,3,2,10,137,,50.5
40180923411,1,11:00,Ariel Hukporti defensive rebound,18,NY,3,2,11,155,,51.3
40180923412,1,10:53,Evan Mobley shooting foul,5,NY,3,2,12,44,,54.5
40180923414,1,10:53,Karl-Anthony Towns makes free throw 1 of 3,18,NY,4,2,14,100,True,55.3
40180923415,1,10:53,Karl-Anthony Towns misses free throw 2 of 3,18,NY,4,2,15,101,,55.3
40180923416,1,10:53,Knicks offensive team rebound,18,NY,4,2,16,156,,53.3
40180923417,1,10:53,Karl-Anthony Towns makes free throw 3 of 3,18,NY,5,2,17,102,True,53.5
40180923418,1,10:44,Donovan Mitchell makes driving layup,5,NY,5,4,18,110,True,51.1
40180923419,1,10:32,Jalen Brunson misses 9-foot pullup jump shot,18,CLE,5,4,19,131,,51.1
40180923420,1,10:29,Jarrett Allen defensive rebound,5,CLE,5,4,20,155,,51.8
40180923421,1,10:11,Jaylon Tyson makes 26-foot three point jumper (Donovan Mitchell assists),5,CLE,5,7,21,92,True,56.8
40180923423,1,10:02,Karl-Anthony Towns offensive foul,18,CLE,5,7,23,42,,59.3
40180923425,1,10:02,Karl-Anthony Towns turnover,18,CLE,5,7,25,84,,59.3
40180923426,1,9:48,Evan Mobley misses 11-foot pullup jump shot,5,CLE,5,7,26,131,,57.4
40180923427,1,9:45,OG Anunoby defensive rebound,18,CLE,5,7,27,155,,56.8
40180923428,1,9:40,OG Anunoby bad pass (Jarrett Allen steals),18,CLE,5,7,28,62,,59.4
40180923430,1,9:37,Ariel Hukporti blocks Jarrett Allen's two point shot,5,CLE,5,7,30,109,,57.4
40180923432,1,9:34,Jaylon Tyson offensive rebound,5,CLE,5,7,32,156,,59.4
40180923433,1,9:28,Sam Merrill makes 24-foot three point jumper (Jaylon Tyson assists),5,CLE,5,10,33,92,True,64.1
40180923435,1,9:10,Karl-Anthony Towns misses 2-foot two point shot,18,CLE,5,10,35,134,,65.9
40180923436,1,9:08,Cavaliers defensive team rebound,5,CLE,5,10,36,155,,66.5
40180923438,1,8:57,Sam Merrill misses 25-foot three point jumper,5,CLE,5,10,38,92,,64.7
40180923439,1,8:55,Karl-Anthony Towns defensive rebound,18,CLE,5,10,39,155,,64.1
40180923440,1,8:37,OG Anunoby makes 15-foot step back jumpshot (Jalen Brunson assists),18,CLE,7,10,40,132,True,61.8
40180923442,1,8:17,Evan Mobley bad pass (OG Anunoby steals),5,CLE,7,10,42,62,,59.1
40180923444,1,8:12,Jaylon Tyson personal foul,5,CLE,7,10,44,45,,59.2
40180923446,1,8:06,Karl-Anthony Towns misses 23-foot three point jumper,18,CLE,7,10,46,92,,61.2
40180923447,1,8:03,Ariel Hukporti offensive rebound,18,CLE,7,10,47,156,,59.2
