team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
SA,,False,6578,Harrison Barnes,40,starters,+11,1-2,50.0,2,1,3,2-4,50.0,2-3,66.7,28,0,1,7,3,1,1
SA,,False,5104157,Victor Wembanyama,1,starters,+13,6-9,66.7,5,5,11,11-19,57.9,10-10,100.0,36,1,4,38,12,1,3
SA,,False,4066259,De'Aaron Fox,4,starters,-3,1-6,16.7,5,0,3,8-14,57.1,4-4,100.0,37,1,3,21,4,0,6
SA,,False,4395630,Devin Vassell,24,starters,+2,0-1,0.0,0,0,4,2-4,50.0,0-0,0.0,21,0,1,4,4,0,0
SA,,False,4845367,Stephon Castle,5,starters,+15,1-3,33.3,11,0,4,8-18,44.4,2-2,100.0,32,1,3,19,5,3,1
SA,,False,2489663,Kelly Olynyk,8,bench,0,0-0,0.0,2,0,0,0-0,0.0,0-0,0.0,4,0,0,0,0,0,0
SA,,False,4066317,Lindy Waters III,43,bench,-6,1-3,33.3,1,0,1,1-3,33.3,0-0,0.0,7,0,2,3,1,0,0
SA,,False,4395723,Keldon Johnson,3,bench,-6,0-1,0.0,1,0,4,5-9,55.6,0-0,0.0,19,3,2,10,7,1,1
SA,,False,4592479,Julian Champagnie,30,bench,-4,0-5,0.0,1,0,2,0-5,0.0,0-0,0.0,22,0,0,0,2,3,3
SA,,False,4610139,Jeremy Sochan,10,bench,-10,0-1,0.0,0,0,1,0-1,0.0,1-2,50.0,10,0,0,1,1,1,0
SA,,False,5061568,Carter Bryant,11,bench,0,0-2,0.0,0,0,1,1-3,33.3,0-0,0.0,4,0,0,2,1,0,0
SA,,False,3064560,Luke Kornet,7,bench,+8,0-0,0.0,2,1,4,6-6,100.0,4-6,66.7,20,3,1,16,7,0,0
SA,,False,4713010,David Jones Garcia,25,bench,,,,,,,,,,,,,,,,,
SA,,False,6427,Bismack Biyombo,18,bench,,,,,,,,,,,,,,,,,
SA,,False,3134916,Jordan McLaughlin,0,bench,,,,,,,,,,,,,,,,,
CHI,,False,4432822,Isaac Okoro,35,starters,-3,0-3,0.0,3,1,1,0-5,0.0,2-2,100.0,21,1,5,2,2,0,2
CHI,,False,4711294,Matas Buzelis,14,starters,-8,2-3,66.7,0,1,4,5-9,55.6,3-4,75.0,25,1,4,15,5,1,1
CHI,,False,6478,Nikola Vucevic,9,starters,-14,3-5,60.0,6,0,6,4-14,28.6,0-2,0.0,29,2,2,11,8,0,1
CHI,,False,4066372,Kevin Huerter,13,starters,-1,4-9,44.4,5,1,4,8-14,57.1,3-4,75.0,33,1,3,23,5,0,1
CHI,,False,4395626,Tre Jones,30,starters,-18,0-2,0.0,7,0,6,8-15,53.3,4-4,100.0,33,1,2,20,7,2,1
CHI,,False,4397189,Jalen Smith,25,bench,+2,1-4,25.0,2,0,8,5-13,38.5,0-0,0.0,21,4,2,11,12,0,1
CHI,,False,4431687,Patrick Williams,44,bench,+9,1-3,33.3,0,0,2,2-6,33.3,0-0,0.0,25,0,2,5,2,4,3
CHI,,False,4433159,Dalen Terry,7,bench,+2,0-0,0.0,0,0,0,1-1,100.0,2-2,100.0,2,0,0,4,0,0,0
CHI,,False,5105553,Julian Phillips,15,bench,+3,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,9,1,0,0,1,1,1
CHI,,False,3133635,Jevon Carter,5,bench,+8,2-3,66.7,1,0,1,2-3,66.7,0-0,0.0,8,0,0,6,1,0,0
CHI,,False,4397002,Ayo Dosunmu,11,bench,0,3-5,60.0,5,1,2,6-12,50.0,5-5,100.0,33,0,0,20,2,2,1
CHI,,False,5242496,Noa Essengue,24,bench,,,,,,,,,,,,,,,,,
