id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100894,1,12:00,Domantas Sabonis vs. Luke Kornet (Russell Westbrook gains possession),23,SA,0,0,4,615,,75.6
4018100897,1,11:43,Russell Westbrook out of bounds bad pass turnover,23,SA,0,0,7,90,,77
4018100898,1,11:32,Stephon Castle bad pass (Domantas Sabonis steals),24,SA,0,0,8,62,,75.4
40181008910,1,11:24,Zach LaVine makes alley oop layup (Domantas Sabonis assists),23,SA,0,2,10,111,True,73.1
40181008912,1,11:16,De'Aaron Fox makes driving layup,24,SA,2,2,12,110,True,75.3
40181008913,1,11:04,DeMar DeRozan makes 15-foot pullup jump shot (Domantas Sabonis assists),23,SA,2,4,13,131,True,73
40181008915,1,10:43,Devin Vassell misses 23-foot three point jumper,24,SA,2,4,15,92,,71.3
40181008916,1,10:41,Luke Kornet offensive rebound,24,SA,2,4,16,156,,72.8
40181008917,1,10:37,Stephon Castle makes 27-foot three point jumper (Luke Kornet assists),24,SA,5,4,17,92,True,76.6
40181008919,1,10:19,Zach LaVine misses 25-foot three point pullup jump shot,23,SA,5,4,19,131,,78.1
40181008920,1,10:16,Harrison Barnes defensive rebound,24,SA,5,4,20,155,,78.6
40181008921,1,10:06,Harrison Barnes makes 27-foot three point jumper (De'Aaron Fox assists),24,SA,8,4,21,92,True,81.4
40181008923,1,9:46,DeMar DeRozan makes 7-foot pullup jump shot,23,SA,8,6,23,131,True,79.8
40181008924,1,9:30,Stephon Castle misses 27-foot three point jumper,24,SA,8,6,24,92,,78.5
40181008925,1,9:26,Luke Kornet offensive rebound,24,SA,8,6,25,156,,79.7
40181008926,1,9:22,De'Aaron Fox makes 27-foot three point jumper (Devin Vassell assists),24,SA,11,6,26,92,True,82.8
40181008928,1,9:09,Domantas Sabonis makes 2-foot layup (Russell Westbrook assists),23,SA,11,8,28,141,True,81.3
40181008930,1,8:58,Zach LaVine shooting foul,23,SA,11,8,30,44,,83.4
40181008932,1,8:58,Harrison Barnes makes free throw 1 of 2,24,SA,12,8,32,98,True,83.8
40181008933,1,8:58,Harrison Barnes misses free throw 2 of 2,24,SA,12,8,33,99,,81.1
40181008934,1,8:55,Domantas Sabonis defensive rebound,23,SA,12,8,34,155,,81.1
40181008935,1,8:43,DeMar DeRozan misses 12-foot two point shot,23,SA,12,8,35,114,,82.2
40181008936,1,8:40,Domantas Sabonis offensive rebound,23,SA,12,8,36,156,,81
40181008937,1,8:37,Zach LaVine misses 25-foot three point jumper,23,SA,12,8,37,92,,82.2
40181008938,1,8:35,Luke Kornet defensive rebound,24,SA,12,8,38,155,,82.6
40181008939,1,8:29,De'Aaron Fox makes 26-foot three pointer,24,SA,15,8,39,131,True,85.5
40181008940,1,8:07,DeMar DeRozan makes 15-foot pullup jump shot,23,SA,15,10,40,131,True,84
40181008941,1,8:07,Stephon Castle shooting foul,24,SA,15,10,41,44,,81.3
40181008943,1,8:07,DeMar DeRozan makes free throw 1 of 1,23,SA,15,11,43,97,True,82.5
40181008944,1,7:55,Harrison Barnes makes 28-foot three point jumper (Stephon Castle assists),24,SA,18,11,44,92,True,85.3
40181008946,1,7:54,Kings Full timeout,23,SA,18,11,46,16,,85.3
40181008947,1,7:36,Domantas Sabonis makes 14-foot jumper (Zach LaVine assists),23,SA,18,13,47,92,True,83.9
40181008949,1,7:24,De'Aaron Fox misses 11-foot two point shot,24,SA,18,13,49,133,,82.7
40181008950,1,7:22,Russell Westbrook defensive rebound,23,SA,18,13,50,155,,82.3
40181008951,1,7:13,Russell Westbrook misses 25-foot three point pullup jump shot,23,SA,18,13,51,131,,83.4
40181008952,1,7:10,Luke Kornet defensive rebound,24,SA,18,13,52,155,,83.8
40181008953,1,7:00,DeMar DeRozan personal foul,23,SA,18,13,53,45,,83.7
40181008955,1,6:50,Harrison Barnes makes 4-foot two point shot,24,SA,20,13,55,128,True,85.1
40181008956,1,6:38,Domantas Sabonis makes 1-foot layup (Russell Westbrook assists),23,SA,20,15,56,141,True,83.7
