id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099534,1,12:00,Walker Kessler vs. Domantas Sabonis (Keyonte George gains possession),26,SAC,0,0,4,615,,64.7
4018099537,1,11:49,Walker Kessler bad pass (Dennis Schroder steals),26,SAC,0,0,7,62,,66.4
4018099539,1,11:44,Dennis Schroder misses two point shot,23,SAC,0,0,9,109,,65.1
40180995310,1,11:42,Walker Kessler defensive rebound,26,SAC,0,0,10,155,,64.6
40180995311,1,11:39,Svi Mykhailiuk makes 25-foot three point shot (Keyonte George assists),26,SAC,0,3,11,113,True,59.7
40180995313,1,11:15,Domantas Sabonis lost ball turnover (Walker Kessler steals),23,SAC,0,3,13,63,,56.8
40180995315,1,11:03,Kyle Filipowski makes driving layup,26,SAC,0,5,15,110,True,54.5
40180995316,1,10:45,Zach LaVine misses 15-foot two point shot,23,SAC,0,5,16,121,,52.4
40180995317,1,10:43,Isaac Jones offensive rebound,23,SAC,0,5,17,156,,54.3
40180995318,1,10:39,Dennis Schroder makes 7-foot jump bank shot (Isaac Jones assists),23,SAC,2,5,18,122,True,56.5
40180995320,1,10:26,Domantas Sabonis personal foul,23,SAC,2,5,20,45,,56.9
40180995322,1,10:19,Isaac Jones shooting foul,23,SAC,2,5,22,44,,52.8
40180995324,1,10:19,Lauri Markkanen makes free throw 1 of 2,26,SAC,2,6,24,98,True,52
40180995325,1,10:19,Lauri Markkanen makes free throw 2 of 2,26,SAC,2,7,25,99,True,54.2
40180995326,1,10:04,DeMar DeRozan makes 15-foot pullup jump shot,23,SAC,4,7,26,131,True,56.7
40180995327,1,9:48,Walker Kessler bad pass (Dennis Schroder steals),26,SAC,4,7,27,62,,58.8
40180995329,1,9:45,Dennis Schroder out of bounds bad pass turnover,23,SAC,4,7,29,90,,56.5
40180995330,1,9:36,Kyle Filipowski makes 25-foot three point jumper (Keyonte George assists),26,SAC,4,10,30,92,True,51.2
40180995332,1,9:22,Dennis Schroder misses 8-foot two point shot,23,UTAH,4,10,32,134,,51
40180995333,1,9:18,Kyle Filipowski defensive rebound,26,UTAH,4,10,33,155,,51.7
40180995334,1,8:59,Lauri Markkanen misses 25-foot three point step back jumpshot,26,SAC,4,10,34,132,,50.2
40180995335,1,8:54,Zach LaVine defensive rebound,23,SAC,4,10,35,155,,50.8
40180995336,1,8:51,Keyonte George personal foul,26,SAC,4,10,36,45,,50.9
40180995338,1,8:51,Dario Saric enters the game for Isaac Jones,23,SAC,4,10,38,584,,50.9
40180995340,1,8:40,Zach LaVine makes 25-foot three point jumper (Dennis Schroder assists),23,SAC,7,10,40,92,True,55.9
40180995342,1,8:38,Jazz Full timeout,26,SAC,7,10,42,16,,55.9
40180995344,1,8:35,Dennis Schroder personal foul,23,SAC,7,10,44,45,,56.1
40180995346,1,8:20,Walker Kessler offensive foul,26,SAC,7,10,46,42,,58.4
40180995348,1,8:20,Walker Kessler turnover,26,SAC,7,10,48,84,,58.4
40180995350,1,8:01,Kyle Filipowski shooting foul,26,SAC,7,10,50,44,,62
40180995352,1,8:01,Dario Saric makes free throw 1 of 2,23,SAC,8,10,52,98,True,62.6
40180995353,1,8:01,Dario Saric makes free throw 2 of 2,23,SAC,9,10,53,99,True,60.8
40180995354,1,7:53,Svi Mykhailiuk lost ball turnover (DeMar DeRozan steals),26,SAC,9,10,54,63,,63.2
40180995356,1,7:41,Dario Saric misses 23-foot three point jumper,23,SAC,9,10,56,92,,61.2
40180995357,1,7:39,Kyle Filipowski defensive rebound,26,SAC,9,10,57,155,,60.6
40180995358,1,7:36,Keyonte George misses running pullup jump shot,26,SAC,9,10,58,146,,62.5
40180995359,1,7:33,Svi Mykhailiuk offensive rebound,26,SAC,9,10,59,156,,60.6
40180995360,1,7:32,Svi Mykhailiuk misses two point shot,26,SAC,9,10,60,125,,62.4
40180995361,1,7:32,Lauri Markkanen offensive rebound,26,SAC,9,10,61,156,,60.6
40180995362,1,7:20,Lauri Markkanen makes dunk,26,SAC,9,12,62,138,True,58
40180995363,1,7:17,Zach LaVine misses 28-foot three point jumper,23,SAC,9,12,63,92,,56
