team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+11,0-0,0.0,3,0,5,4-6,66.7,2-2,100.0,24,2,2,10,7,4,1
OKC,,False,4433255,Chet Holmgren,7,starters,+22,0-1,0.0,3,3,5,4-8,50.0,3-4,75.0,30,0,4,11,5,1,3
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+2,4-5,80.0,12,3,4,9-14,64.3,8-9,88.9,29,0,2,30,4,0,2
OKC,,False,4397020,Luguentz Dort,5,starters,-3,1-3,33.3,0,0,3,2-4,50.0,1-2,50.0,15,0,4,6,3,0,0
OKC,,False,4683692,Cason Wallace,22,starters,-6,2-4,50.0,1,0,3,5-9,55.6,0-0,0.0,25,0,1,12,3,1,1
OKC,,False,4432823,Jaylin Williams,6,bench,-5,1-3,33.3,0,0,4,1-3,33.3,0-0,0.0,14,1,1,3,5,0,0
OKC,,False,4997526,Ousmane Dieng,13,bench,-6,0-0,0.0,1,0,0,0-0,0.0,0-0,0.0,6,0,0,0,0,0,0
OKC,,False,4592435,Branden Carlson,15,bench,-3,0-1,0.0,0,0,1,1-2,50.0,0-0,0.0,4,0,1,2,1,0,0
OKC,,False,2991350,Alex Caruso,9,bench,+22,2-5,40.0,3,0,1,3-6,50.0,0-0,0.0,24,0,2,8,1,2,0
OKC,,False,4395702,Isaiah Joe,11,bench,+7,6-10,60.0,0,0,2,7-12,58.3,2-2,100.0,21,1,2,22,3,0,1
OKC,,False,4397183,Aaron Wiggins,21,bench,+26,2-4,50.0,2,0,1,5-10,50.0,0-1,0.0,26,1,2,12,2,0,0
OKC,,False,4706557,Chris Youngblood,3,bench,-3,0-1,0.0,0,0,1,0-2,0.0,2-2,100.0,4,1,0,2,2,0,0
OKC,,False,4900671,Ajay Mitchell,25,bench,+31,0-1,0.0,3,0,2,4-10,40.0,0-0,0.0,20,2,2,8,4,4,2
LAC,,False,3416,Nicolas Batum,33,starters,+2,1-5,20.0,3,0,1,1-5,20.0,0-0,0.0,18,0,3,3,1,0,1
LAC,,False,3936099,Derrick Jones Jr.,5,starters,+1,3-7,42.9,2,1,2,5-12,41.7,3-3,100.0,28,2,2,16,4,1,1
LAC,,False,4017837,Ivica Zubac,40,starters,+7,0-0,0.0,2,0,3,3-8,37.5,1-2,50.0,26,4,2,7,7,2,2
LAC,,False,3992,James Harden,1,starters,+2,5-9,55.6,6,0,6,7-17,41.2,6-6,100.0,30,0,2,25,6,1,2
LAC,,False,2991139,Kris Dunn,8,starters,-24,1-3,33.3,3,1,5,2-4,50.0,1-2,50.0,30,0,2,6,5,2,3
LAC,,False,3908845,John Collins,20,bench,-25,1-2,50.0,1,0,3,5-8,62.5,6-6,100.0,25,1,3,17,4,1,5
LAC,,False,4702785,Jahmyl Telfort,19,bench,+3,0-1,0.0,0,0,1,0-1,0.0,0-0,0.0,7,0,0,0,1,0,0
LAC,,False,3448,Brook Lopez,11,bench,-29,4-4,100.0,0,0,1,4-7,57.1,0-0,0.0,16,1,2,12,2,0,2
LAC,,False,5108024,Yanic Konan Niederhauser,14,bench,+3,0-0,0.0,0,0,1,1-2,50.0,3-4,75.0,7,1,1,5,2,0,1
LAC,,False,2779,Chris Paul,3,bench,-24,0-1,0.0,3,0,1,0-1,0.0,0-0,0.0,11,0,2,0,1,0,1
LAC,,False,3037789,Bogdan Bogdanovic,10,bench,-17,2-6,33.3,4,0,6,3-8,37.5,3-4,75.0,30,0,1,11,6,2,1
LAC,,False,4431752,Kobe Brown,24,bench,+3,0-3,0.0,2,0,1,0-3,0.0,0-0,0.0,7,0,0,0,1,0,0
LAC,,False,4845363,Cam Christie,12,bench,+3,1-2,50.0,0,0,1,2-4,50.0,0-0,0.0,7,1,0,5,2,0,0
