team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
DET,,False,3157465,Duncan Robinson,55,starters,+11,1-4,25.0,8,0,1,3-6,50.0,0-0,0.0,31,0,2,7,1,2,1
DET,,False,4432810,Isaiah Stewart,28,starters,-5,0-0,0.0,1,0,3,2-2,100.0,0-0,0.0,9,0,1,4,3,0,1
DET,,False,4433621,Jalen Duren,0,starters,+8,0-0,0.0,0,0,9,11-14,78.6,8-8,100.0,30,2,4,30,11,3,1
DET,,False,4432166,Cade Cunningham,2,starters,+13,2-6,33.3,10,0,1,13-18,72.2,6-6,100.0,33,0,3,34,1,1,4
DET,,False,4684742,Ausar Thompson,9,starters,+18,0-0,0.0,4,1,6,7-14,50.0,0-0,0.0,34,0,3,14,6,3,1
DET,,False,4278562,Paul Reed,7,bench,+8,0-0,0.0,2,0,2,3-3,100.0,0-2,0.0,15,4,2,6,6,2,0
DET,,False,4683771,Ronald Holland II,5,bench,+27,1-3,33.3,1,0,4,2-6,33.3,0-0,0.0,25,1,0,5,5,0,3
DET,,False,4906923,Bobi Klintman,34,bench,+8,0-3,0.0,1,0,3,2-6,33.3,0-2,0.0,15,2,2,4,5,0,1
DET,,False,2596112,Javonte Green,31,bench,+2,1-3,33.3,1,0,2,2-5,40.0,3-4,75.0,20,1,2,8,3,1,0
DET,,False,2991043,Caris LeVert,8,bench,+8,1-4,25.0,4,0,2,3-6,50.0,3-4,75.0,20,1,0,10,3,1,1
DET,,False,4700852,Chaz Lanier,20,bench,-3,0-2,0.0,0,0,1,0-2,0.0,0-0,0.0,3,0,0,0,1,0,0
DET,,False,5107199,Daniss Jenkins,24,bench,-5,0-1,0.0,0,0,1,1-3,33.3,1-4,25.0,5,0,0,3,1,1,0
BKN,,False,4278104,Michael Porter Jr.,17,starters,-11,5-10,50.0,2,0,4,8-17,47.1,7-7,100.0,32,1,1,28,5,1,4
BKN,,False,4712896,Noah Clowney,21,starters,-4,4-8,50.0,2,0,0,5-13,38.5,5-6,83.3,31,1,2,19,1,1,1
BKN,,False,4278067,Nic Claxton,33,starters,-10,0-0,0.0,2,1,5,6-8,75.0,5-6,83.3,31,3,4,17,8,1,2
BKN,,False,3907823,Terance Mann,14,starters,-12,1-2,50.0,3,0,0,1-3,33.3,0-0,0.0,22,0,3,3,0,0,1
BKN,,False,5175643,Egor Demin,8,starters,-9,2-5,40.0,7,0,3,3-8,37.5,0-0,0.0,23,0,3,8,3,1,1
BKN,,False,4431714,Jalen Wilson,22,bench,0,3-4,75.0,1,0,1,3-5,60.0,0-0,0.0,11,0,0,9,1,0,1
BKN,,False,4432821,E.J. Liddell,9,bench,+5,0-0,0.0,0,0,1,1-2,50.0,0-0,0.0,5,0,2,2,1,0,0
BKN,,False,4433137,Ziaire Williams,1,bench,-16,1-6,16.7,1,0,2,1-6,16.7,3-3,100.0,17,0,1,6,2,0,1
BKN,,False,4432194,Day'Ron Sharpe,20,bench,-8,1-2,50.0,3,0,4,2-3,66.7,2-4,50.0,17,0,4,7,4,0,3
BKN,,False,4397179,Tyrese Martin,13,bench,-13,0-5,0.0,3,0,0,1-7,14.3,0-0,0.0,19,1,1,2,1,1,2
BKN,,False,4432887,Tyson Etienne,10,bench,+5,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,5,0,1,0,0,0,0
BKN,,False,5037873,Drake Powell,4,bench,-17,0-3,0.0,2,0,2,3-7,42.9,0-0,0.0,27,2,2,6,4,0,3
