team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
LAL,,False,4066648,Rui Hachimura,28,starters,+10,2-4,50.0,1,1,4,10-15,66.7,6-6,100.0,38,0,2,28,4,1,2
LAL,,False,4592691,Jake LaRavia,12,starters,+14,0-3,0.0,6,0,4,5-10,50.0,1-2,50.0,36,1,3,11,5,3,1
LAL,,False,4897943,Dalton Knecht,4,starters,-10,0-3,0.0,1,0,3,4-7,57.1,0-0,0.0,23,1,4,8,4,0,1
LAL,,False,4278129,Deandre Ayton,5,starters,+8,0-0,0.0,2,3,6,14-19,73.7,1-2,50.0,31,4,5,29,10,0,3
LAL,,False,2990992,Marcus Smart,36,starters,+10,1-5,20.0,5,0,2,3-11,27.3,2-2,100.0,32,0,5,9,2,4,5
LAL,,False,4278077,Jarred Vanderbilt,2,bench,+1,0-0,0.0,2,1,4,1-1,100.0,2-2,100.0,21,0,0,4,4,1,2
LAL,,False,4397077,Jaxson Hayes,11,bench,-2,0-0,0.0,0,0,2,2-3,66.7,0-0,0.0,13,1,2,4,3,0,0
LAL,,False,4683686,Nick Smith Jr.,20,bench,+9,5-6,83.3,6,0,1,10-15,66.7,0-0,0.0,27,0,0,25,1,1,3
LAL,,False,4683774,Bronny James,9,bench,0,1-2,50.0,6,0,0,1-4,25.0,2-2,100.0,19,1,1,5,1,1,0
LAL,,False,2960236,Maxi Kleber,14,bench,,,,,,,,,,,,,,,,,
LAL,,False,4431778,Christian Koloko,10,bench,,,,,,,,,,,,,,,,,
LAL,,False,4702972,Chris Manon,30,bench,,,,,,,,,,,,,,,,,
POR,,False,4431736,Toumani Camara,33,starters,-1,3-11,27.3,2,0,5,5-13,38.5,1-2,50.0,34,2,3,14,7,2,3
POR,,False,4683021,Deni Avdija,8,starters,-2,3-9,33.3,2,1,5,10-20,50.0,10-11,90.9,36,1,2,33,6,1,5
POR,,False,5105565,Donovan Clingan,23,starters,-7,0-1,0.0,0,1,1,1-3,33.3,0-0,0.0,18,3,2,2,4,0,0
POR,,False,3995,Jrue Holiday,5,starters,-9,0-6,0.0,6,0,1,4-11,36.4,0-0,0.0,36,2,3,8,3,1,2
POR,,False,4914336,Shaedon Sharpe,17,starters,-1,1-7,14.3,2,0,6,8-17,47.1,6-8,75.0,28,1,2,23,7,3,2
POR,,False,2991070,Jerami Grant,9,bench,-6,2-3,66.7,4,0,2,6-10,60.0,4-7,57.1,31,1,2,18,3,2,4
POR,,False,4594326,Kris Murray,24,bench,-5,0-2,0.0,2,1,0,3-5,60.0,0-0,0.0,23,0,0,6,0,1,1
POR,,False,4066211,Robert Williams III,35,bench,-4,0-0,0.0,2,0,1,3-3,100.0,0-0,0.0,15,2,2,6,3,1,0
POR,,False,4433144,Caleb Love,2,bench,+2,0-1,0.0,1,0,2,0-1,0.0,0-0,0.0,7,1,0,0,3,0,1
POR,,False,5081727,Sidy Cissoko,91,bench,-7,0-0,0.0,2,0,0,2-2,100.0,1-2,50.0,14,2,2,5,2,2,0
POR,,False,4066268,Duop Reath,26,bench,,,,,,,,,,,,,,,,,
POR,,False,5217746,Yang Hansen,16,bench,,,,,,,,,,,,,,,,,
POR,,False,6606,Damian Lillard,0,bench,,,,,,,,,,,,,,,,,
POR,,False,4683678,Scoot Henderson,00,bench,,,,,,,,,,,,,,,,,
POR,,False,5099752,Rayan Rupert,21,bench,,,,,,,,,,,,,,,,,
