team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
SA,,False,6578,Harrison Barnes,40,starters,0,4-6,66.7,3,0,5,4-6,66.7,2-2,100.0,28,1,6,14,6,0,0
SA,,False,4592479,Julian Champagnie,30,starters,-1,3-8,37.5,0,0,5,5-14,35.7,1-4,25.0,33,2,3,14,7,1,4
SA,,False,5104157,Victor Wembanyama,1,starters,-2,0-2,0.0,3,1,6,5-14,35.7,9-11,81.8,33,2,6,19,8,1,5
SA,,False,4395630,Devin Vassell,24,starters,+2,2-8,25.0,4,0,3,5-14,35.7,3-4,75.0,37,0,3,15,3,0,0
SA,,False,4845367,Stephon Castle,5,starters,+7,1-5,20.0,8,0,5,3-11,27.3,9-11,81.8,37,0,4,16,5,3,6
SA,,False,2489663,Kelly Olynyk,8,bench,+1,0-0,0.0,3,0,2,2-2,100.0,0-0,0.0,9,2,3,4,4,0,1
SA,,False,4066317,Lindy Waters III,43,bench,-9,2-2,100.0,0,0,1,2-2,100.0,0-0,0.0,14,0,1,6,1,0,0
SA,,False,4395723,Keldon Johnson,3,bench,0,0-0,0.0,1,0,1,4-4,100.0,4-4,100.0,24,0,4,12,1,1,1
SA,,False,4610139,Jeremy Sochan,10,bench,-6,1-2,50.0,0,0,1,6-7,85.7,3-4,75.0,23,1,6,16,2,1,0
SA,,False,3134916,Jordan McLaughlin,0,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,3,0,0,0,0,0,2
SA,,False,4713010,David Jones Garcia,25,bench,,,,,,,,,,,,,,,,,
SA,,False,5061568,Carter Bryant,11,bench,,,,,,,,,,,,,,,,,
SA,,False,6427,Bismack Biyombo,18,bench,,,,,,,,,,,,,,,,,
LAL,,False,4066648,Rui Hachimura,28,starters,+6,2-3,66.7,0,0,2,5-9,55.6,3-6,50.0,35,0,2,15,2,1,0
LAL,,False,4592691,Jake LaRavia,12,starters,-5,1-5,20.0,1,0,5,3-9,33.3,1-2,50.0,38,1,5,8,6,0,2
LAL,,False,4278129,Deandre Ayton,5,starters,+1,0-0,0.0,0,2,6,9-13,69.2,4-4,100.0,33,4,3,22,10,1,0
LAL,,False,2990992,Marcus Smart,36,starters,+3,1-7,14.3,5,1,3,3-10,30.0,10-10,100.0,34,2,5,17,5,1,3
LAL,,False,3945274,Luka Doncic,77,starters,+4,4-11,36.4,13,2,6,9-27,33.3,13-17,76.5,42,3,5,35,9,5,4
LAL,,False,4278077,Jarred Vanderbilt,2,bench,-2,1-2,50.0,2,0,0,2-3,66.7,0-0,0.0,17,0,4,5,0,0,0
LAL,,False,4897943,Dalton Knecht,4,bench,-6,1-3,33.3,1,0,1,1-4,25.0,0-0,0.0,16,0,3,3,1,0,1
LAL,,False,4397077,Jaxson Hayes,11,bench,+1,0-0,0.0,1,0,2,3-4,75.0,3-5,60.0,15,2,1,9,4,0,0
LAL,,False,4683686,Nick Smith Jr.,20,bench,+9,0-0,0.0,0,0,0,1-1,100.0,0-0,0.0,7,0,0,2,0,0,2
LAL,,False,4683774,Bronny James,9,bench,-1,0-0,0.0,0,0,1,1-3,33.3,0-0,0.0,5,0,2,2,1,0,0
LAL,,False,2960236,Maxi Kleber,14,bench,,,,,,,,,,,,,,,,,
LAL,,False,5060631,Adou Thiero,1,bench,,,,,,,,,,,,,,,,,
