team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
CHI,,False,4432822,Isaac Okoro,35,starters,-5,0-3,0.0,0,1,2,0-6,0.0,0-0,0.0,22,2,4,0,4,0,1
CHI,,False,4711294,Matas Buzelis,14,starters,+3,0-2,0.0,0,0,2,1-5,20.0,1-2,50.0,12,1,6,3,3,1,2
CHI,,False,6478,Nikola Vucevic,9,starters,-4,1-1,100.0,2,1,7,5-7,71.4,4-4,100.0,31,1,3,15,8,0,4
CHI,,False,4395626,Tre Jones,30,starters,+17,1-2,50.0,8,0,4,3-7,42.9,6-8,75.0,29,1,3,13,5,5,3
CHI,,False,4871145,Josh Giddey,3,starters,-10,2-5,40.0,3,0,7,7-18,38.9,5-6,83.3,32,1,2,21,8,1,2
CHI,,False,4397189,Jalen Smith,25,bench,+16,2-2,100.0,1,0,3,6-8,75.0,2-4,50.0,17,0,1,16,3,1,2
CHI,,False,4431687,Patrick Williams,44,bench,+12,1-2,50.0,4,0,5,5-7,71.4,1-2,50.0,29,0,2,12,5,2,2
CHI,,False,4433159,Dalen Terry,7,bench,+2,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,2,0,0,0,0,0,0
CHI,,False,5105553,Julian Phillips,15,bench,+9,0-1,0.0,0,0,1,2-4,50.0,0-0,0.0,10,1,1,4,2,2,0
CHI,,False,4066372,Kevin Huerter,13,bench,+14,0-4,0.0,6,0,5,4-10,40.0,3-3,100.0,29,2,3,11,7,1,0
CHI,,False,4397002,Ayo Dosunmu,11,bench,+6,3-4,75.0,2,0,1,6-10,60.0,0-0,0.0,27,0,1,15,1,0,2
CHI,,False,5242496,Noa Essengue,24,bench,,,,,,,,,,,,,,,,,
CHI,,False,3133635,Jevon Carter,5,bench,,,,,,,,,,,,,,,,,
ORL,,False,4432573,Paolo Banchero,5,starters,-2,1-4,25.0,1,2,9,7-21,33.3,9-11,81.8,36,1,2,24,10,1,3
ORL,,False,4566434,Franz Wagner,22,starters,-16,0-1,0.0,1,0,6,7-15,46.7,3-4,75.0,34,1,4,17,7,2,3
ORL,,False,4277847,Wendell Carter Jr.,34,starters,+6,1-2,50.0,1,0,8,1-7,14.3,5-6,83.3,31,5,5,8,13,1,2
ORL,,False,3135046,Tyus Jones,2,starters,-10,0-2,0.0,1,0,0,0-5,0.0,0-0,0.0,14,0,3,0,0,1,1
ORL,,False,4066320,Desmond Bane,3,starters,-13,0-2,0.0,3,0,2,7-12,58.3,0-0,0.0,31,3,4,14,5,1,4
ORL,,False,4065654,Jonathan Isaac,1,bench,-6,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,6,1,0,2,1,1,0
ORL,,False,4702382,Tristan da Silva,23,bench,+5,0-6,0.0,1,1,2,3-11,27.3,2-2,100.0,24,1,1,8,3,0,0
ORL,,False,4348700,Goga Bitadze,35,bench,-18,0-0,0.0,2,0,7,1-1,100.0,1-2,50.0,17,2,1,3,9,0,1
ORL,,False,4712849,Anthony Black,0,bench,+4,1-3,33.3,1,1,4,6-9,66.7,6-6,100.0,30,1,3,19,5,1,5
ORL,,False,5105806,Jett Howard,13,bench,-5,0-1,0.0,1,1,0,0-1,0.0,0-0,0.0,9,0,1,0,0,0,0
ORL,,False,5239561,Jase Richardson,11,bench,-5,0-2,0.0,0,0,0,1-3,33.3,1-2,50.0,8,0,1,3,0,0,1
ORL,,False,4278572,Jamal Cain,8,bench,,,,,,,,,,,,,,,,,
ORL,,False,5214637,Noah Penda,93,bench,,,,,,,,,,,,,,,,,
