team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
CLE,,False,4065732,De'Andre Hunter,12,starters,+16,0-3,0.0,2,0,5,2-9,22.2,4-4,100.0,21,0,0,8,5,1,2
CLE,,False,4066328,Jarrett Allen,31,starters,+27,0-0,0.0,3,1,6,7-13,53.8,2-4,50.0,26,8,2,16,14,2,1
CLE,,False,4432158,Evan Mobley,4,starters,+20,0-4,0.0,3,1,6,7-16,43.8,4-7,57.1,28,4,1,18,10,1,1
CLE,,False,3908809,Donovan Mitchell,45,starters,+22,4-10,40.0,5,1,3,8-20,40.0,4-4,100.0,26,2,0,24,5,4,2
CLE,,False,4396907,Darius Garland,10,starters,+24,4-9,44.4,9,0,1,7-16,43.8,2-2,100.0,28,1,0,20,2,1,2
CLE,,False,2580365,Larry Nance Jr.,22,bench,+3,1-2,50.0,1,1,1,2-3,66.7,0-0,0.0,14,1,1,5,2,0,0
CLE,,False,4997539,Luke Travers,33,bench,+2,0-0,0.0,2,1,1,1-3,33.3,2-2,100.0,9,1,0,4,2,1,0
CLE,,False,5106268,Nae'Qwan Tomlin,35,bench,+5,0-1,0.0,0,1,1,2-4,50.0,2-2,100.0,6,1,2,6,2,1,0
CLE,,False,3934723,Thomas Bryant,3,bench,+5,0-1,0.0,0,0,2,2-3,66.7,0-1,0.0,6,0,0,4,2,2,0
CLE,,False,4066757,Sam Merrill,5,bench,+10,4-5,80.0,2,0,2,5-6,83.3,0-0,0.0,18,0,2,14,2,1,0
CLE,,False,4683747,Jaylon Tyson,20,bench,+11,2-3,66.7,2,0,3,3-7,42.9,2-2,100.0,23,1,4,10,4,1,0
CLE,,False,4701233,Craig Porter Jr.,9,bench,+13,0-1,0.0,2,0,0,1-4,25.0,0-0,0.0,16,5,3,2,5,0,1
CLE,,False,5023693,Tyrese Proctor,24,bench,+7,5-6,83.3,3,0,1,5-6,83.3,2-3,66.7,19,1,2,17,2,0,1
WSH,,False,6609,Khris Middleton,22,starters,-16,0-1,0.0,4,0,1,2-3,66.7,0-0,0.0,22,1,3,4,2,0,2
WSH,,False,5160992,Alex Sarr,20,starters,-23,0-4,0.0,4,4,3,10-17,58.8,0-2,0.0,30,1,0,20,4,1,3
WSH,,False,2490149,CJ McCollum,3,starters,-28,6-13,46.2,3,0,2,8-16,50.0,3-4,75.0,28,0,4,25,2,1,3
WSH,,False,4845374,Bub Carrington,7,starters,-22,2-7,28.6,11,1,4,2-12,16.7,0-0,0.0,28,0,1,6,4,0,2
WSH,,False,5238230,Tre Johnson,12,starters,-18,3-4,75.0,1,0,3,7-11,63.6,2-3,66.7,29,0,4,19,3,0,2
WSH,,False,2581184,Anthony Gill,16,bench,-5,1-1,100.0,0,0,0,1-1,100.0,0-0,0.0,2,0,0,3,0,0,1
WSH,,False,4277848,Marvin Bagley III,35,bench,-5,0-0,0.0,0,0,3,0-4,0.0,2-2,100.0,12,4,1,2,7,0,0
WSH,,False,4280151,Corey Kispert,24,bench,-4,2-4,50.0,4,0,2,5-8,62.5,4-4,100.0,20,1,2,16,3,1,1
WSH,,False,4432907,Justin Champagnie,9,bench,-15,0-3,0.0,2,0,5,1-6,16.7,4-4,100.0,19,6,0,6,11,2,1
WSH,,False,4997537,Tristan Vukcevic,00,bench,-5,1-1,100.0,0,1,0,1-1,100.0,1-2,50.0,6,0,1,4,0,0,2
WSH,,False,5105592,Cam Whitmore,1,bench,-4,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,5,0,1,0,0,0,1
WSH,,False,4606840,Jamir Watkins,5,bench,-7,0-1,0.0,0,1,5,3-4,75.0,0-0,0.0,20,1,4,6,6,0,1
WSH,,False,5144126,Will Riley,27,bench,-8,0-0,0.0,1,0,0,0-3,0.0,0-0,0.0,10,2,1,0,2,0,0
WSH,,False,5170947,AJ Johnson,4,bench,-5,0-2,0.0,2,0,0,1-4,25.0,2-2,100.0,9,0,2,4,0,0,1
WSH,,False,4565201,Malaki Branham,8,bench,,,,,,,,,,,,,,,,,
