team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
POR,,False,4431736,Toumani Camara,33,starters,-3,3-8,37.5,5,0,1,6-14,42.9,2-2,100.0,31,3,4,17,4,2,2
POR,,False,4683021,Deni Avdija,8,starters,+6,0-5,0.0,5,1,7,6-12,50.0,7-10,70.0,34,2,3,19,9,1,6
POR,,False,5105565,Donovan Clingan,23,starters,-1,0-2,0.0,4,3,3,2-6,33.3,1-2,50.0,28,4,4,5,7,1,0
POR,,False,3995,Jrue Holiday,5,starters,+9,3-8,37.5,8,0,2,10-16,62.5,4-4,100.0,35,3,4,27,5,2,4
POR,,False,4914336,Shaedon Sharpe,17,starters,+2,4-8,50.0,0,0,4,6-14,42.9,2-2,100.0,24,0,4,18,4,0,1
POR,,False,2991070,Jerami Grant,9,bench,-10,3-7,42.9,1,0,1,4-12,33.3,7-7,100.0,25,2,5,18,3,2,1
POR,,False,4066268,Duop Reath,26,bench,+4,3-6,50.0,2,0,1,3-7,42.9,0-0,0.0,12,0,2,9,1,0,0
POR,,False,5217746,Yang Hansen,16,bench,-4,0-0,0.0,0,0,0,1-1,100.0,0-0,0.0,4,0,2,2,0,0,1
POR,,False,3907498,Matisse Thybulle,4,bench,-6,1-1,100.0,1,0,0,1-1,100.0,0-0,0.0,5,0,0,3,0,2,0
POR,,False,4433144,Caleb Love,2,bench,-5,1-3,33.3,4,0,1,2-4,50.0,0-0,0.0,8,0,0,5,1,0,0
POR,,False,4683935,Blake Wesley,1,bench,+5,2-5,40.0,3,1,2,4-7,57.1,0-0,0.0,20,0,3,10,2,2,1
POR,,False,5099752,Rayan Rupert,21,bench,+13,1-2,50.0,1,0,3,1-2,50.0,0-0,0.0,14,0,2,3,3,2,0
POR,,False,4594326,Kris Murray,24,bench,,,,,,,,,,,,,,,,,
POR,,False,6606,Damian Lillard,0,bench,,,,,,,,,,,,,,,,,
POR,,False,4683678,Scoot Henderson,00,bench,,,,,,,,,,,,,,,,,
UTAH,,False,4066336,Lauri Markkanen,23,starters,-4,2-7,28.6,2,3,4,10-19,52.6,10-12,83.3,38,1,2,32,5,3,1
UTAH,,False,4684793,Kyle Filipowski,22,starters,-9,1-2,50.0,3,0,3,2-4,50.0,3-5,60.0,16,1,2,8,4,1,0
UTAH,,False,4433136,Walker Kessler,24,starters,-1,3-4,75.0,4,1,5,7-12,58.3,1-3,33.3,32,7,4,18,12,1,3
UTAH,,False,3133602,Svi Mykhailiuk,10,starters,-1,1-3,33.3,1,0,1,3-5,60.0,0-0,0.0,23,1,0,7,2,1,1
UTAH,,False,4433627,Keyonte George,3,starters,-2,2-5,40.0,8,0,1,6-14,42.9,15-15,100.0,32,1,3,29,2,1,6
UTAH,,False,4684806,Taylor Hendricks,0,bench,+1,0-3,0.0,0,1,2,2-5,40.0,1-2,50.0,15,2,1,5,4,0,1
UTAH,,False,4895758,Cody Williams,5,bench,+15,0-0,0.0,2,0,1,2-2,100.0,0-0,0.0,12,0,5,4,1,0,2
UTAH,,False,5105839,Brice Sensabaugh,28,bench,-7,1-3,33.3,1,1,5,1-3,33.3,2-2,100.0,14,0,1,5,5,0,0
UTAH,,False,3102530,Jusuf Nurkic,30,bench,-2,1-3,33.3,4,0,3,4-10,40.0,4-4,100.0,16,1,3,13,4,1,5
UTAH,,False,4397449,Elijah Harkless,16,bench,+17,0-1,0.0,1,0,2,0-1,0.0,1-2,50.0,12,1,1,1,3,2,0
UTAH,,False,4873138,Ace Bailey,19,bench,-17,0-2,0.0,2,1,2,3-5,60.0,2-2,100.0,15,1,2,8,3,0,1
UTAH,,False,4896372,Walter Clayton Jr.,13,bench,0,0-2,0.0,2,0,1,1-4,25.0,2-2,100.0,16,0,0,4,1,0,1
UTAH,,False,3449,Kevin Love,42,bench,,,,,,,,,,,,,,,,,
UTAH,,False,2993874,Kyle Anderson,2,bench,,,,,,,,,,,,,,,,,
