team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
NO,,False,3155535,Kevon Looney,55,starters,-6,1-2,50.0,0,0,4,1-3,33.3,2-4,50.0,17,2,3,5,6,0,1
NO,,False,4277813,Herbert Jones,2,starters,+17,3-7,42.9,4,0,3,6-11,54.5,0-0,0.0,38,0,4,15,3,3,1
NO,,False,4397688,Trey Murphy III,25,starters,-14,5-11,45.5,3,0,6,15-22,68.2,6-6,100.0,38,3,1,41,9,1,1
NO,,False,4397136,Saddiq Bey,41,starters,+9,2-5,40.0,4,0,1,4-11,36.4,0-0,0.0,30,1,0,10,2,1,0
NO,,False,5144091,Jeremiah Fears,0,starters,-1,0-3,0.0,3,0,2,8-17,47.1,2-3,66.7,31,1,3,18,3,2,2
NO,,False,4997538,Karlo Matkovic,17,bench,-7,0-0,0.0,0,0,5,2-3,66.7,0-0,0.0,9,0,0,4,5,0,1
NO,,False,4869780,Derik Queen,22,bench,0,1-4,25.0,8,2,4,5-14,35.7,2-2,100.0,25,1,3,13,5,0,4
NO,,False,4277869,Jose Alvarado,15,bench,-6,2-2,100.0,5,0,2,2-3,66.7,2-2,100.0,17,0,2,8,2,0,0
NO,,False,4432185,Micah Peavy,14,bench,-5,0-1,0.0,0,0,2,0-4,0.0,0-0,0.0,18,3,3,0,5,0,0
NO,,False,4683750,Jordan Hawkins,24,bench,-22,1-3,33.3,0,0,0,2-6,33.3,0-0,0.0,18,0,0,5,0,0,1
NO,,False,3442,DeAndre Jordan,9,bench,,,,,,,,,,,,,,,,,
NO,,False,4576086,Bryce McGowens,11,bench,,,,,,,,,,,,,,,,,
SA,,False,6578,Harrison Barnes,40,starters,-5,3-5,60.0,0,0,2,6-8,75.0,0-0,0.0,28,0,1,15,2,0,1
SA,,False,5104157,Victor Wembanyama,1,starters,+5,2-9,22.2,3,3,18,8-19,42.1,0-0,0.0,32,0,2,18,18,1,5
SA,,False,4066259,De'Aaron Fox,4,starters,+9,2-5,40.0,3,0,1,9-14,64.3,4-5,80.0,31,2,3,24,3,1,2
SA,,False,4395630,Devin Vassell,24,starters,+22,4-8,50.0,0,1,2,6-13,46.2,0-0,0.0,33,0,2,16,2,0,0
SA,,False,4845367,Stephon Castle,5,starters,-4,0-6,0.0,13,0,1,6-14,42.9,4-4,100.0,35,3,6,16,4,1,2
SA,,False,4066317,Lindy Waters III,43,bench,+20,1-2,50.0,2,0,1,1-2,50.0,0-0,0.0,10,0,1,3,1,0,0
SA,,False,4395723,Keldon Johnson,3,bench,-2,0-1,0.0,4,0,5,4-7,57.1,4-4,100.0,20,3,1,12,8,2,0
SA,,False,4592479,Julian Champagnie,30,bench,+5,2-4,50.0,2,0,0,4-7,57.1,4-5,80.0,26,1,2,14,1,0,1
SA,,False,4610139,Jeremy Sochan,10,bench,-7,0-0,0.0,4,2,2,4-5,80.0,0-0,0.0,20,1,2,8,3,1,1
SA,,False,5061568,Carter Bryant,11,bench,-8,0-0,0.0,0,0,1,0-1,0.0,0-0,0.0,6,0,0,0,1,0,0
SA,,False,2489663,Kelly Olynyk,8,bench,,,,,,,,,,,,,,,,,
SA,,False,4713010,David Jones Garcia,25,bench,,,,,,,,,,,,,,,,,
SA,,False,6427,Bismack Biyombo,18,bench,,,,,,,,,,,,,,,,,
SA,,False,3134916,Jordan McLaughlin,0,bench,,,,,,,,,,,,,,,,,
