team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
GS,,False,6430,Jimmy Butler III,10,starters,-7,1-2,50.0,3,1,4,7-18,38.9,8-8,100.0,37,6,2,23,10,1,2
GS,,False,6589,Draymond Green,23,starters,+4,1-3,33.3,6,1,4,3-7,42.9,0-0,0.0,33,0,3,7,4,0,1
GS,,False,4433247,Jonathan Kuminga,1,starters,-1,2-4,50.0,4,1,7,7-11,63.6,8-8,100.0,34,1,2,24,8,0,5
GS,,False,4593016,Quinten Post,21,starters,+3,0-2,0.0,0,0,2,0-2,0.0,0-0,0.0,10,1,2,0,3,0,2
GS,,False,3975,Stephen Curry,30,starters,-6,4-10,40.0,4,0,6,8-19,42.1,7-8,87.5,35,0,2,27,6,1,5
GS,,False,4997536,Gui Santos,15,bench,+5,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,4,0,1,2,0,0,0
GS,,False,3213,Al Horford,20,bench,-20,1-4,25.0,2,2,1,1-6,16.7,0-0,0.0,20,1,2,3,2,0,2
GS,,False,2990984,Buddy Hield,7,bench,-8,2-4,50.0,0,0,1,3-6,50.0,0-0,0.0,17,0,0,8,1,1,0
GS,,False,3134903,Gary Payton II,0,bench,+4,0-1,0.0,0,0,2,0-1,0.0,0-0,0.0,3,0,1,0,2,0,0
GS,,False,4432171,Moses Moody,4,bench,-6,0-3,0.0,0,1,3,0-3,0.0,0-0,0.0,10,0,1,0,3,0,0
GS,,False,4709138,Brandin Podziemski,2,bench,-8,1-3,33.3,3,0,5,4-8,50.0,0-0,0.0,26,0,1,9,5,3,2
GS,,False,4897262,Will Richard,3,bench,-10,1-1,100.0,1,0,0,2-2,100.0,2-2,100.0,12,0,0,7,0,2,0
GS,,False,4431684,Trayce Jackson-Davis,32,bench,,,,,,,,,,,,,,,,,
GS,,False,4592714,Pat Spencer,61,bench,,,,,,,,,,,,,,,,,
MIL,,False,3134907,Kyle Kuzma,18,starters,+10,1-4,25.0,4,0,7,4-10,40.0,1-2,50.0,36,1,2,10,8,1,4
MIL,,False,3133628,Myles Turner,3,starters,-4,3-6,50.0,3,1,5,7-12,58.3,0-0,0.0,29,2,1,17,7,0,1
MIL,,False,4277843,Gary Trent Jr.,5,starters,-1,2-7,28.6,3,0,2,4-14,28.6,3-3,100.0,30,0,2,13,2,4,0
MIL,,False,4397475,AJ Green,20,starters,+4,3-7,42.9,0,0,2,3-7,42.9,1-2,50.0,33,0,3,10,2,1,1
MIL,,False,4591725,Ryan Rollins,13,starters,+8,5-7,71.4,8,0,2,13-21,61.9,1-3,33.3,36,1,5,32,3,0,1
MIL,,False,2990962,Taurean Prince,12,bench,+11,1-4,25.0,1,0,0,3-6,50.0,3-3,100.0,18,0,1,10,0,0,0
MIL,,False,3064482,Bobby Portis,9,bench,+14,2-3,66.7,2,0,4,5-10,50.0,0-0,0.0,19,1,0,12,5,0,2
MIL,,False,2999547,Gary Harris,11,bench,-5,0-0,0.0,2,0,0,0-0,0.0,0-0,0.0,4,1,1,0,1,0,0
MIL,,False,4066387,Amir Coffey,17,bench,+7,0-1,0.0,0,0,2,0-1,0.0,0-0,0.0,13,1,1,0,3,0,0
MIL,,False,4432809,Cole Anthony,50,bench,+6,2-7,28.6,2,1,3,7-15,46.7,0-0,0.0,21,0,6,16,3,1,3
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
MIL,,False,4397233,Pete Nance,35,bench,,,,,,,,,,,,,,,,,
MIL,,False,4277922,Jericho Sims,00,bench,,,,,,,,,,,,,,,,,
MIL,,False,4432190,Andre Jackson Jr.,44,bench,,,,,,,,,,,,,,,,,
MIL,,False,4703530,Mark Sears,19,bench,,,,,,,,,,,,,,,,,
