team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
LAC,,False,3416,Nicolas Batum,33,starters,-14,0-3,0.0,1,0,2,0-3,0.0,0-0,0.0,18,0,1,0,2,0,0
LAC,,False,3936099,Derrick Jones Jr.,5,starters,-25,2-3,66.7,0,1,1,3-4,75.0,2-2,100.0,22,0,4,10,1,1,0
LAC,,False,4017837,Ivica Zubac,40,starters,-11,0-0,0.0,2,0,6,8-14,57.1,7-8,87.5,27,5,2,23,11,2,2
LAC,,False,6580,Bradley Beal,0,starters,-23,1-5,20.0,1,0,1,2-14,14.3,0-0,0.0,20,0,3,5,1,0,2
LAC,,False,2991139,Kris Dunn,8,starters,-27,1-1,100.0,6,0,1,3-4,75.0,2-2,100.0,24,1,0,9,2,1,2
LAC,,False,3908845,John Collins,20,bench,-6,2-3,66.7,1,1,1,5-11,45.5,1-3,33.3,23,3,1,13,4,1,4
LAC,,False,4702785,Jahmyl Telfort,19,bench,+7,0-1,0.0,1,0,1,0-1,0.0,1-4,25.0,7,0,2,1,1,0,1
LAC,,False,3448,Brook Lopez,11,bench,0,0-3,0.0,0,0,3,3-6,50.0,0-0,0.0,18,0,2,6,3,1,2
LAC,,False,5108024,Yanic Konan Niederhauser,14,bench,+1,0-0,0.0,0,1,1,2-2,100.0,0-0,0.0,3,0,0,4,1,0,0
LAC,,False,2779,Chris Paul,3,bench,+4,0-2,0.0,2,0,2,1-3,33.3,0-0,0.0,10,0,0,2,2,1,0
LAC,,False,3037789,Bogdan Bogdanovic,10,bench,+10,2-6,33.3,5,1,4,3-8,37.5,4-4,100.0,28,0,3,12,4,0,1
LAC,,False,4431752,Kobe Brown,24,bench,+6,0-1,0.0,2,0,5,0-2,0.0,0-0,0.0,16,2,1,0,7,0,1
LAC,,False,4845363,Cam Christie,12,bench,+13,2-3,66.7,3,0,2,5-7,71.4,5-7,71.4,25,0,0,17,2,1,0
PHX,,False,2583632,Royce O'Neale,00,starters,+8,5-10,50.0,2,0,3,6-11,54.5,0-0,0.0,28,1,2,17,4,0,1
PHX,,False,4701232,Mark Williams,15,starters,+18,0-0,0.0,0,0,7,4-8,50.0,5-6,83.3,28,3,4,13,10,2,0
PHX,,False,3135045,Grayson Allen,8,starters,+22,4-9,44.4,4,1,3,7-13,53.8,0-0,0.0,36,0,4,18,3,3,2
PHX,,False,3136193,Devin Booker,1,starters,+11,3-7,42.9,7,0,6,10-22,45.5,1-1,100.0,37,0,4,24,6,3,3
PHX,,False,4437244,Jalen Green,4,starters,+30,6-13,46.2,3,0,2,10-20,50.0,3-5,60.0,23,1,1,29,3,2,2
PHX,,False,3059409,Nigel Hayes-Davis,21,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,1,0,0,0,0,0,0
PHX,,False,4601023,Oso Ighodaro,11,bench,-12,0-0,0.0,1,0,2,0-1,0.0,0-0,0.0,12,1,4,0,3,1,0
PHX,,False,4888725,Ryan Dunn,0,bench,+12,1-3,33.3,3,1,0,3-7,42.9,3-3,100.0,25,5,1,10,5,1,2
PHX,,False,5105977,Rasheer Fleming,20,bench,-2,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,1,0,1,0,1,0,0
PHX,,False,4278076,Nick Richards,2,bench,+3,0-0,0.0,0,0,2,1-1,100.0,1-2,50.0,11,1,0,3,3,0,2
PHX,,False,5203685,Khaman Maluach,10,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,1,0,0,0,0,0,0
PHX,,False,4278402,Jordan Goodwin,23,bench,-20,0-2,0.0,0,0,0,0-4,0.0,0-0,0.0,11,1,2,0,1,0,1
PHX,,False,4278585,Collin Gillespie,12,bench,-1,0-5,0.0,7,0,3,0-5,0.0,1-2,50.0,25,2,0,1,5,1,2
