team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
NO,,False,3155535,Kevon Looney,55,starters,-7,0-0,0.0,2,1,1,1-4,25.0,0-0,0.0,16,5,2,2,6,1,0
NO,,False,4277813,Herbert Jones,2,starters,-10,1-3,33.3,4,0,1,3-7,42.9,0-0,0.0,29,1,2,7,2,1,1
NO,,False,4397688,Trey Murphy III,25,starters,-13,2-7,28.6,4,0,6,6-14,42.9,7-9,77.8,33,4,2,21,10,2,6
NO,,False,4397136,Saddiq Bey,41,starters,-17,2-6,33.3,0,0,5,6-14,42.9,1-2,50.0,29,2,2,15,7,1,0
NO,,False,5144091,Jeremiah Fears,0,starters,-11,3-6,50.0,1,0,2,4-13,30.8,4-4,100.0,31,0,2,15,2,2,5
NO,,False,4997538,Karlo Matkovic,17,bench,-11,1-2,50.0,2,1,1,4-5,80.0,2-2,100.0,17,1,2,11,2,0,0
NO,,False,4869780,Derik Queen,22,bench,-11,0-1,0.0,1,0,4,5-10,50.0,2-2,100.0,25,2,3,12,6,2,3
NO,,False,4277869,Jose Alvarado,15,bench,-11,1-3,33.3,4,0,3,2-6,33.3,3-4,75.0,23,0,3,8,3,2,1
NO,,False,4432185,Micah Peavy,14,bench,-6,0-2,0.0,0,1,1,2-5,40.0,0-0,0.0,16,0,3,4,1,0,1
NO,,False,4576086,Bryce McGowens,11,bench,0,0-0,0.0,0,0,0,1-2,50.0,0-0,0.0,5,0,1,2,0,1,1
NO,,False,4683750,Jordan Hawkins,24,bench,-18,0-2,0.0,0,0,1,0-3,0.0,1-3,33.3,16,0,1,1,1,0,1
NO,,False,3442,DeAndre Jordan,9,bench,,,,,,,,,,,,,,,,,
NO,,False,5061589,Yves Missi,21,bench,,,,,,,,,,,,,,,,,
PHX,,False,2583632,Royce O'Neale,00,starters,+21,4-8,50.0,2,1,5,5-9,55.6,0-0,0.0,23,0,3,14,5,1,1
PHX,,False,3155526,Dillon Brooks,3,starters,+7,1-6,16.7,0,0,4,4-13,30.8,9-10,90.0,26,1,2,18,5,1,3
PHX,,False,4701232,Mark Williams,15,starters,+8,0-0,0.0,1,2,5,0-1,0.0,2-2,100.0,20,1,2,2,6,1,0
PHX,,False,3135045,Grayson Allen,8,starters,+22,10-15,66.7,4,0,1,12-17,70.6,8-10,80.0,28,1,0,42,2,3,1
PHX,,False,3136193,Devin Booker,1,starters,+4,0-2,0.0,3,0,0,8-13,61.5,3-3,100.0,27,0,0,19,0,1,3
PHX,,False,3059409,Nigel Hayes-Davis,21,bench,0,0-1,0.0,0,0,1,1-3,33.3,0-0,0.0,5,0,1,2,1,1,0
PHX,,False,4277957,Isaiah Livers,18,bench,+14,1-2,50.0,2,0,1,1-2,50.0,0-0,0.0,11,0,2,3,1,0,0
PHX,,False,4601023,Oso Ighodaro,11,bench,+8,0-0,0.0,4,1,3,1-2,50.0,0-1,0.0,19,2,1,2,5,0,2
PHX,,False,4888725,Ryan Dunn,0,bench,+2,0-1,0.0,3,1,3,1-3,33.3,0-2,0.0,24,1,1,2,4,0,3
PHX,,False,5105977,Rasheer Fleming,20,bench,-2,1-2,50.0,0,1,0,2-3,66.7,0-0,0.0,9,0,1,5,0,0,0
PHX,,False,4278076,Nick Richards,2,bench,+7,0-0,0.0,1,0,4,0-0,0.0,2-3,66.7,8,1,1,2,5,0,0
PHX,,False,5203685,Khaman Maluach,10,bench,+1,0-1,0.0,0,1,2,0-1,0.0,0-0,0.0,4,0,1,0,2,0,2
PHX,,False,4278402,Jordan Goodwin,23,bench,+3,0-1,0.0,4,0,2,2-6,33.3,0-0,0.0,23,3,2,4,5,3,1
PHX,,False,4278585,Collin Gillespie,12,bench,+20,2-4,50.0,5,0,1,2-5,40.0,0-0,0.0,13,0,1,6,1,1,2
