team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
HOU,,False,3202,Kevin Durant,7,starters,+20,1-2,50.0,5,1,3,5-18,27.8,0-0,0.0,34,1,1,11,4,1,2
HOU,,False,4432639,Jabari Smith Jr.,10,starters,+22,2-3,66.7,2,0,4,6-8,75.0,2-2,100.0,36,0,5,16,4,0,3
HOU,,False,4871144,Alperen Sengun,28,starters,+10,0-2,0.0,7,1,13,6-14,42.9,8-10,80.0,35,3,1,20,16,1,6
HOU,,False,4065663,Josh Okogie,20,starters,+13,3-5,60.0,3,0,2,5-9,55.6,0-0,0.0,24,1,3,13,3,2,0
HOU,,False,4684740,Amen Thompson,1,starters,+22,1-3,33.3,7,0,6,13-26,50.0,1-1,100.0,39,4,3,28,10,2,2
HOU,,False,3209,Jeff Green,32,bench,-3,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,2,1,0,0,1,0,0
HOU,,False,3136777,Jae'Sean Tate,8,bench,-3,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,2,0,0,2,0,0,0
HOU,,False,4433192,Tari Eason,17,bench,+5,4-8,50.0,1,1,4,5-13,38.5,2-2,100.0,32,1,3,16,5,1,0
HOU,,False,3102529,Clint Capela,30,bench,-2,0-0,0.0,2,0,6,2-2,100.0,2-2,100.0,16,4,2,6,10,0,0
HOU,,False,3922230,Aaron Holiday,0,bench,-3,0-0,0.0,1,0,0,0-0,0.0,0-0,0.0,2,0,1,0,0,0,0
HOU,,False,4576085,JD Davison,4,bench,-3,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,2,0,1,0,0,0,0
HOU,,False,4711272,Reed Sheppard,15,bench,-3,2-4,50.0,1,0,1,5-7,71.4,0-1,0.0,17,0,1,12,1,2,0
MEM,,False,4277961,Jaren Jackson Jr.,8,starters,-20,0-1,0.0,1,5,5,2-6,33.3,5-6,83.3,29,1,4,9,6,1,0
MEM,,False,5112087,Jaylen Wells,0,starters,-8,1-1,100.0,1,0,2,3-3,100.0,1-2,50.0,20,1,0,8,3,0,1
MEM,,False,3146557,Jock Landale,31,starters,-9,3-4,75.0,1,1,2,4-7,57.1,0-0,0.0,21,1,3,11,3,1,2
MEM,,False,2581018,Kentavious Caldwell-Pope,3,starters,-19,0-1,0.0,2,1,1,1-8,12.5,2-4,50.0,24,2,3,4,3,2,3
MEM,,False,4279888,Ja Morant,12,starters,-15,1-7,14.3,8,1,3,6-19,31.6,4-4,100.0,34,2,3,17,5,1,6
MEM,,False,4593125,Santi Aldama,7,bench,-7,1-5,20.0,1,1,3,5-12,41.7,5-6,83.3,26,1,0,16,4,2,0
MEM,,False,4595400,Olivier-Maxence Prosper,18,bench,+3,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,2,0,0,0,1,0,0
MEM,,False,4903027,Cedric Coward,23,bench,-4,0-5,0.0,4,0,8,2-10,20.0,3-4,75.0,29,1,0,7,9,2,1
MEM,,False,5105550,GG Jackson,45,bench,+3,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,2,0,0,0,0,0,0
MEM,,False,4397886,Charles Bassey,28,bench,0,0-0,0.0,1,0,3,2-5,40.0,0-1,0.0,15,2,2,4,5,0,0
MEM,,False,4701225,PJ Hall,16,bench,+3,0-0,0.0,1,0,0,0-1,0.0,2-2,100.0,2,2,0,2,2,0,0
MEM,,False,4397227,Vince Williams Jr.,5,bench,+1,2-4,50.0,3,0,4,3-5,60.0,2-2,100.0,15,0,3,10,4,1,2
MEM,,False,4433083,Cam Spencer,24,bench,-6,5-9,55.6,2,0,2,5-10,50.0,4-4,100.0,19,0,1,19,2,0,0
MEM,,False,4781746,Javon Small,10,bench,+3,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,2,0,0,2,0,0,0
MEM,,False,3134932,John Konchar,46,bench,,,,,,,,,,,,,,,,,
