team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
HOU,,False,3202,Kevin Durant,7,starters,0,0-4,0.0,3,0,9,9-16,56.3,5-6,83.3,47,0,6,23,9,0,4
HOU,,False,4432639,Jabari Smith Jr.,10,starters,+2,2-6,33.3,0,0,2,7-15,46.7,0-0,0.0,42,3,4,16,5,1,0
HOU,,False,2991235,Steven Adams,12,starters,+2,0-0,0.0,3,0,8,1-4,25.0,2-2,100.0,37,5,4,4,13,0,3
HOU,,False,4871144,Alperen Sengun,28,starters,+9,5-8,62.5,7,1,7,12-24,50.0,10-11,90.9,49,4,5,39,11,2,4
HOU,,False,4684740,Amen Thompson,1,starters,-11,0-7,0.0,5,1,2,8-17,47.1,2-2,100.0,39,2,3,18,4,1,4
HOU,,False,4433192,Tari Eason,17,bench,-4,1-4,25.0,0,1,6,1-6,16.7,0-0,0.0,22,0,1,3,6,0,4
HOU,,False,3102529,Clint Capela,30,bench,+5,0-0,0.0,0,0,0,1-1,100.0,2-2,100.0,8,0,0,4,0,1,1
HOU,,False,4065663,Josh Okogie,20,bench,-8,1-3,33.3,1,1,1,1-3,33.3,5-6,83.3,20,1,2,8,2,0,0
HOU,,False,4711272,Reed Sheppard,15,bench,0,2-7,28.6,4,1,1,3-11,27.3,1-2,50.0,28,1,1,9,2,1,2
HOU,,False,3209,Jeff Green,32,bench,,,,,,,,,,,,,,,,,
HOU,,False,2578185,Dorian Finney-Smith,2,bench,,,,,,,,,,,,,,,,,
HOU,,False,3136777,Jae'Sean Tate,8,bench,,,,,,,,,,,,,,,,,
HOU,,False,3922230,Aaron Holiday,0,bench,,,,,,,,,,,,,,,,,
HOU,,False,4067858,Kevon Harris,00,bench,,,,,,,,,,,,,,,,,
HOU,,False,4576085,JD Davison,4,bench,,,,,,,,,,,,,,,,,
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+9,0-1,0.0,5,0,3,2-5,40.0,2-2,100.0,37,5,6,6,8,2,1
OKC,,False,4433255,Chet Holmgren,7,starters,-1,2-5,40.0,2,0,5,11-17,64.7,4-4,100.0,39,2,6,28,7,0,3
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+3,1-9,11.1,5,2,5,12-26,46.2,10-14,71.4,47,0,2,35,5,2,3
OKC,,False,4397020,Luguentz Dort,5,starters,+2,0-8,0.0,5,0,4,2-12,16.7,2-2,100.0,45,2,4,6,6,1,1
OKC,,False,4683692,Cason Wallace,22,starters,+8,3-8,37.5,5,0,6,5-10,50.0,1-2,50.0,42,1,3,14,7,4,2
OKC,,False,4432823,Jaylin Williams,6,bench,-3,0-4,0.0,1,0,0,1-5,20.0,0-0,0.0,13,0,1,2,0,1,0
OKC,,False,4684208,Brooks Barnhizer,23,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,2,0,0,0,0,0,0
OKC,,False,2991350,Alex Caruso,9,bench,-15,2-6,33.3,3,1,2,3-9,33.3,0-0,0.0,30,0,2,8,2,2,0
OKC,,False,4397183,Aaron Wiggins,21,bench,+2,2-5,40.0,1,0,1,4-8,50.0,0-0,0.0,21,0,1,10,1,0,1
OKC,,False,4706557,Chris Youngblood,3,bench,0,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0
OKC,,False,4900671,Ajay Mitchell,25,bench,+2,3-6,50.0,2,1,1,6-12,50.0,1-1,100.0,15,1,2,16,2,0,0
OKC,,False,4997526,Ousmane Dieng,13,bench,,,,,,,,,,,,,,,,,
