team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
CLE,,False,4065732,De'Andre Hunter,12,starters,+5,2-6,33.3,6,0,4,4-11,36.4,3-3,100.0,24,1,3,13,5,1,2
CLE,,False,4066328,Jarrett Allen,31,starters,+18,0-0,0.0,2,0,5,7-12,58.3,6-7,85.7,25,2,3,20,7,1,3
CLE,,False,4432158,Evan Mobley,4,starters,+27,1-5,20.0,5,3,9,5-10,50.0,4-6,66.7,30,2,3,15,11,1,2
CLE,,False,3908809,Donovan Mitchell,45,starters,+38,2-4,50.0,2,0,1,13-18,72.2,7-8,87.5,29,0,0,35,1,0,5
CLE,,False,4066757,Sam Merrill,5,starters,+13,3-6,50.0,1,0,1,4-7,57.1,0-0,0.0,18,0,1,11,1,2,0
CLE,,False,2580365,Larry Nance Jr.,22,bench,+4,1-2,50.0,2,1,4,1-3,33.3,0-0,0.0,18,0,5,3,4,0,1
CLE,,False,3912848,Dean Wade,32,bench,+13,1-2,50.0,2,0,3,1-3,33.3,2-4,50.0,20,3,1,5,6,2,2
CLE,,False,4997539,Luke Travers,33,bench,-12,0-1,0.0,0,0,0,0-3,0.0,0-0,0.0,7,0,0,0,0,0,0
CLE,,False,3934723,Thomas Bryant,3,bench,-12,0-2,0.0,0,0,1,2-4,50.0,0-0,0.0,7,1,3,4,2,0,0
CLE,,False,4683747,Jaylon Tyson,20,bench,+3,0-2,0.0,1,0,2,0-5,0.0,3-4,75.0,28,0,5,3,2,0,1
CLE,,False,4701233,Craig Porter Jr.,9,bench,+18,0-2,0.0,3,0,4,1-4,25.0,2-3,66.7,24,3,0,4,7,3,1
CLE,,False,5023693,Tyrese Proctor,24,bench,-10,1-3,33.3,1,0,2,1-5,20.0,0-0,0.0,10,0,1,3,2,1,2
DET,,False,6440,Tobias Harris,12,starters,-18,2-5,40.0,1,0,3,2-8,25.0,4-4,100.0,18,0,5,10,3,1,2
DET,,False,3157465,Duncan Robinson,55,starters,-15,2-5,40.0,1,0,0,3-8,37.5,0-0,0.0,26,0,1,8,0,0,0
DET,,False,4433621,Jalen Duren,0,starters,-9,0-0,0.0,2,2,6,3-5,60.0,2-4,50.0,21,1,4,8,7,1,4
DET,,False,4432166,Cade Cunningham,2,starters,-16,1-7,14.3,4,1,3,3-14,21.4,5-6,83.3,29,2,3,12,5,0,5
DET,,False,4684742,Ausar Thompson,9,starters,-16,0-1,0.0,0,0,2,3-6,50.0,0-1,0.0,15,1,4,6,3,0,1
DET,,False,4278562,Paul Reed,7,bench,+5,0-1,0.0,0,0,1,2-3,66.7,0-0,0.0,8,1,0,4,2,1,2
DET,,False,4397882,Tolu Smith,35,bench,+12,0-0,0.0,0,0,2,3-4,75.0,5-7,71.4,6,2,0,11,4,1,1
DET,,False,4432810,Isaiah Stewart,28,bench,-30,1-4,25.0,3,1,4,1-9,11.1,1-2,50.0,26,5,3,4,9,1,3
DET,,False,4683771,Ronald Holland II,5,bench,-20,2-3,66.7,1,0,3,4-9,44.4,1-2,50.0,26,1,4,11,4,1,2
DET,,False,4906923,Bobi Klintman,34,bench,+12,0-0,0.0,0,0,2,1-2,50.0,0-1,0.0,7,1,0,2,3,2,0
DET,,False,2596112,Javonte Green,31,bench,-21,0-1,0.0,1,0,2,1-5,20.0,0-0,0.0,17,1,2,2,3,1,1
DET,,False,4433378,Colby Jones,00,bench,+12,0-2,0.0,2,0,4,1-3,33.3,0-0,0.0,7,0,1,2,4,0,0
DET,,False,4700852,Chaz Lanier,20,bench,+3,2-4,50.0,0,0,0,2-5,40.0,0-0,0.0,12,1,0,6,1,0,1
DET,,False,5107199,Daniss Jenkins,24,bench,-4,1-1,100.0,5,0,0,4-6,66.7,0-0,0.0,22,0,2,9,0,3,3
