team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
MIL,,False,3032977,Giannis Antetokounmpo,34,starters,+12,1-2,50.0,6,3,5,11-18,61.1,7-12,58.3,37,3,5,30,8,1,5
MIL,,False,3133628,Myles Turner,3,starters,-11,1-7,14.3,2,1,6,3-12,25.0,7-7,100.0,28,1,3,14,7,1,1
MIL,,False,4277843,Gary Trent Jr.,5,starters,+2,1-3,33.3,1,1,2,1-4,25.0,0-0,0.0,27,0,1,3,2,1,1
MIL,,False,4397475,AJ Green,20,starters,+11,4-8,50.0,2,0,5,4-9,44.4,1-1,100.0,27,0,5,13,5,1,0
MIL,,False,4591725,Ryan Rollins,13,starters,+13,2-4,50.0,8,1,4,5-13,38.5,1-1,100.0,33,0,5,13,4,2,1
MIL,,False,3064482,Bobby Portis,9,bench,+13,3-5,60.0,0,0,5,5-8,62.5,0-0,0.0,27,2,1,13,7,0,0
MIL,,False,3134907,Kyle Kuzma,18,bench,-5,2-6,33.3,2,0,4,10-17,58.8,4-4,100.0,32,1,5,26,5,1,0
MIL,,False,2999547,Gary Harris,11,bench,-2,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,2,0,0,0,0,1,1
MIL,,False,4066387,Amir Coffey,17,bench,-7,0-1,0.0,0,0,1,0-2,0.0,0-0,0.0,10,0,1,0,1,0,0
MIL,,False,4432809,Cole Anthony,50,bench,-16,0-0,0.0,3,0,4,2-7,28.6,0-0,0.0,17,1,0,4,5,1,4
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
MIL,,False,4277922,Jericho Sims,00,bench,,,,,,,,,,,,,,,,,
MIL,,False,4432190,Andre Jackson Jr.,44,bench,,,,,,,,,,,,,,,,,
MIL,,False,4703530,Mark Sears,19,bench,,,,,,,,,,,,,,,,,
DAL,,False,4278049,Daniel Gafford,21,starters,-5,0-0,0.0,3,0,3,2-8,25.0,3-4,75.0,23,5,4,7,8,1,1
DAL,,False,4278078,P.J. Washington,25,starters,-16,1-7,14.3,1,1,6,4-11,36.4,7-10,70.0,22,1,4,16,7,1,3
DAL,,False,5041939,Cooper Flagg,32,starters,-7,1-5,20.0,4,1,7,9-15,60.0,7-10,70.0,35,2,2,26,9,2,1
DAL,,False,4397040,Brandon Williams,10,starters,+3,1-3,33.3,3,0,3,4-12,33.3,10-11,90.9,33,3,2,19,6,1,4
DAL,,False,4432582,Max Christie,00,starters,+1,3-8,37.5,3,3,5,5-12,41.7,0-0,0.0,30,0,1,13,5,0,1
DAL,,False,2531367,Dwight Powell,7,bench,+6,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,4,0,1,0,0,0,0
DAL,,False,3138160,Caleb Martin,16,bench,-1,0-0,0.0,2,0,0,1-2,50.0,0-0,0.0,9,2,3,2,2,1,0
DAL,,False,4278594,Naji Marshall,13,bench,+7,0-4,0.0,3,0,5,4-8,50.0,1-2,50.0,25,0,2,9,5,1,1
DAL,,False,4701208,Moussa Cisse,30,bench,-2,0-0,0.0,0,2,2,3-4,75.0,1-2,50.0,20,2,1,7,4,0,0
DAL,,False,6475,Klay Thompson,31,bench,+11,2-7,28.6,3,1,2,2-7,28.6,0-0,0.0,17,0,0,6,2,0,0
DAL,,False,3136776,D'Angelo Russell,5,bench,-3,1-3,33.3,3,0,2,2-6,33.3,2-2,100.0,16,1,0,7,3,1,1
DAL,,False,4868423,Jaden Hardy,1,bench,-4,0-2,0.0,0,0,1,1-3,33.3,0-0,0.0,5,0,2,2,1,0,2
DAL,,False,4433629,Ryan Nembhard,9,bench,,,,,,,,,,,,,,,,,
