team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
HOU,,False,3202,Kevin Durant,7,starters,+2,2-2,100.0,7,0,3,11-15,73.3,7-9,77.8,37,0,2,31,3,0,3
HOU,,False,4432639,Jabari Smith Jr.,10,starters,+25,3-9,33.3,1,0,8,5-15,33.3,3-4,75.0,31,1,2,16,9,0,2
HOU,,False,4871144,Alperen Sengun,28,starters,+21,1-1,100.0,7,0,7,10-15,66.7,2-3,66.7,40,4,5,23,11,0,5
HOU,,False,4065663,Josh Okogie,20,starters,+6,0-2,0.0,1,1,1,0-3,0.0,0-0,0.0,17,0,1,0,1,0,0
HOU,,False,4684740,Amen Thompson,1,starters,0,0-1,0.0,5,1,4,6-13,46.2,2-3,66.7,37,4,2,14,8,3,3
HOU,,False,4433192,Tari Eason,17,bench,-12,0-5,0.0,0,0,6,3-8,37.5,0-0,0.0,19,2,2,6,8,0,0
HOU,,False,2991235,Steven Adams,12,bench,-3,0-0,0.0,1,0,1,5-7,71.4,2-2,100.0,22,5,2,12,6,0,1
HOU,,False,3102529,Clint Capela,30,bench,-7,0-0,0.0,0,0,0,2-4,50.0,0-0,0.0,7,4,1,4,4,1,1
HOU,,False,4711272,Reed Sheppard,15,bench,+3,4-6,66.7,2,1,0,6-10,60.0,0-0,0.0,29,0,2,16,0,4,2
HOU,,False,3209,Jeff Green,32,bench,,,,,,,,,,,,,,,,,
HOU,,False,3136777,Jae'Sean Tate,8,bench,,,,,,,,,,,,,,,,,
HOU,,False,3922230,Aaron Holiday,0,bench,,,,,,,,,,,,,,,,,
HOU,,False,4576085,JD Davison,4,bench,,,,,,,,,,,,,,,,,
MIL,,False,3032977,Giannis Antetokounmpo,34,starters,0,0-1,0.0,3,1,4,14-25,56.0,9-14,64.3,36,4,0,37,8,0,3
MIL,,False,3133628,Myles Turner,3,starters,-17,1-3,33.3,1,3,5,6-11,54.5,0-2,0.0,34,1,4,13,6,3,1
MIL,,False,4277843,Gary Trent Jr.,5,starters,-21,3-5,60.0,1,0,2,3-6,50.0,0-0,0.0,29,0,2,9,2,2,0
MIL,,False,4397475,AJ Green,20,starters,-6,1-5,20.0,4,0,1,1-5,20.0,0-0,0.0,26,0,3,3,1,2,2
MIL,,False,4591725,Ryan Rollins,13,starters,-15,3-6,50.0,5,0,1,7-12,58.3,2-3,66.7,30,1,3,19,2,1,2
MIL,,False,3064482,Bobby Portis,9,bench,+9,1-1,100.0,4,0,1,4-4,100.0,2-4,50.0,24,0,3,11,1,3,1
MIL,,False,3134907,Kyle Kuzma,18,bench,+4,3-6,50.0,1,1,1,4-7,57.1,0-0,0.0,30,0,3,11,1,0,0
MIL,,False,4066387,Amir Coffey,17,bench,+3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,14,1,1,0,1,0,0
MIL,,False,4432809,Cole Anthony,50,bench,+8,1-2,50.0,6,1,5,5-9,55.6,1-1,100.0,18,0,1,12,5,0,4
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
MIL,,False,4277922,Jericho Sims,00,bench,,,,,,,,,,,,,,,,,
MIL,,False,2999547,Gary Harris,11,bench,,,,,,,,,,,,,,,,,
MIL,,False,4432190,Andre Jackson Jr.,44,bench,,,,,,,,,,,,,,,,,
MIL,,False,4703530,Mark Sears,19,bench,,,,,,,,,,,,,,,,,
