team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
DET,,False,3157465,Duncan Robinson,55,starters,+1,4-9,44.4,1,0,1,5-11,45.5,3-3,100.0,30,0,6,17,1,3,0
DET,,False,4683771,Ronald Holland II,5,starters,+8,2-7,28.6,1,0,4,3-15,20.0,1-2,50.0,33,0,1,9,4,2,1
DET,,False,4433621,Jalen Duren,0,starters,+6,0-0,0.0,1,2,12,8-11,72.7,5-7,71.4,37,4,5,21,16,2,3
DET,,False,4432166,Cade Cunningham,2,starters,+13,1-4,25.0,11,0,4,9-20,45.0,7-9,77.8,41,0,4,26,4,1,5
DET,,False,4684742,Ausar Thompson,9,starters,-11,1-1,100.0,4,0,3,6-10,60.0,1-3,33.3,34,2,1,14,5,3,2
DET,,False,4278562,Paul Reed,7,bench,-3,0-1,0.0,0,2,3,2-3,66.7,0-0,0.0,11,2,1,4,5,0,0
DET,,False,4906923,Bobi Klintman,34,bench,-11,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,6,0,1,0,0,0,1
DET,,False,2596112,Javonte Green,31,bench,+4,1-3,33.3,2,0,1,2-5,40.0,1-2,50.0,28,1,2,6,2,1,2
DET,,False,2991043,Caris LeVert,8,bench,+8,4-5,80.0,3,1,0,4-6,66.7,2-2,100.0,20,0,0,14,0,0,1
DET,,False,4397882,Tolu Smith,35,bench,,,,,,,,,,,,,,,,,
DET,,False,5107818,Isaac Jones,3,bench,,,,,,,,,,,,,,,,,
DET,,False,4433378,Colby Jones,00,bench,,,,,,,,,,,,,,,,,
DET,,False,4700852,Chaz Lanier,20,bench,,,,,,,,,,,,,,,,,
DET,,False,5107199,Daniss Jenkins,24,bench,,,,,,,,,,,,,,,,,
PHI,,False,4431675,Trendon Watford,12,starters,+2,0-1,0.0,2,0,2,3-8,37.5,1-2,50.0,25,1,3,7,3,1,2
PHI,,False,6585,Andre Drummond,1,starters,-11,2-4,50.0,2,1,9,6-9,66.7,3-4,75.0,35,3,3,17,12,1,0
PHI,,False,3133603,Kelly Oubre Jr.,9,starters,-16,1-6,16.7,3,1,3,5-13,38.5,2-2,100.0,36,2,3,13,5,0,3
PHI,,False,4431678,Tyrese Maxey,0,starters,-6,4-12,33.3,7,0,4,10-26,38.5,9-9,100.0,38,0,3,33,4,2,3
PHI,,False,5124612,VJ Edgecombe,77,starters,+6,1-2,50.0,2,1,4,3-9,33.3,4-6,66.7,32,2,4,11,6,1,5
PHI,,False,4432446,Jabari Walker,33,bench,-4,2-2,100.0,0,0,2,5-6,83.3,0-0,0.0,18,3,2,12,5,0,2
PHI,,False,5105637,Adem Bona,30,bench,+8,0-0,0.0,0,3,3,0-1,0.0,2-2,100.0,12,1,1,2,4,1,0
PHI,,False,3431,Eric Gordon,23,bench,+6,0-1,0.0,1,0,0,0-1,0.0,0-0,0.0,6,0,1,0,0,0,1
PHI,,False,4397014,Quentin Grimes,5,bench,-7,2-5,40.0,4,0,5,4-8,50.0,3-3,100.0,30,0,1,13,5,1,3
PHI,,False,4683778,Jared McCain,20,bench,+7,0-0,0.0,1,0,0,0-3,0.0,0-0,0.0,9,0,1,0,0,1,0
PHI,,False,4711297,Justin Edwards,11,bench,,,,,,,,,,,,,,,,,
PHI,,False,3012,Kyle Lowry,7,bench,,,,,,,,,,,,,,,,,
PHI,,False,4433281,Hunter Sallis,45,bench,,,,,,,,,,,,,,,,,
