team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
LAL,,False,4066648,Rui Hachimura,28,starters,-35,2-5,40.0,1,0,5,5-11,45.5,1-2,50.0,33,0,0,13,5,2,0
LAL,,False,4278129,Deandre Ayton,5,starters,-18,0-0,0.0,1,0,2,3-5,60.0,0-1,0.0,26,3,4,6,5,1,4
LAL,,False,2990992,Marcus Smart,36,starters,-21,1-4,25.0,0,0,1,1-5,20.0,6-6,100.0,28,0,3,9,1,1,2
LAL,,False,3945274,Luka Doncic,77,starters,-31,1-7,14.3,7,0,6,7-20,35.0,4-7,57.1,33,1,3,19,7,2,4
LAL,,False,4066457,Austin Reaves,15,starters,-24,0-5,0.0,3,0,5,4-12,33.3,5-6,83.3,30,0,3,13,5,1,5
LAL,,False,2960236,Maxi Kleber,14,bench,+6,1-1,100.0,0,0,2,1-2,50.0,0-0,0.0,8,2,1,3,4,1,0
LAL,,False,4278077,Jarred Vanderbilt,2,bench,-1,1-2,50.0,2,0,8,2-4,50.0,1-2,50.0,19,1,2,6,9,0,3
LAL,,False,4592691,Jake LaRavia,12,bench,-9,1-4,25.0,2,0,1,1-6,16.7,2-2,100.0,22,0,1,5,1,0,1
LAL,,False,4897943,Dalton Knecht,4,bench,-1,4-5,80.0,1,0,1,6-7,85.7,0-2,0.0,19,1,1,16,2,0,0
LAL,,False,4397077,Jaxson Hayes,11,bench,-17,0-0,0.0,0,0,1,1-1,100.0,0-0,0.0,14,1,1,2,2,0,1
LAL,,False,4683774,Bronny James,9,bench,+6,0-2,0.0,2,0,1,0-4,0.0,0-0,0.0,8,0,0,0,1,1,0
LAL,,False,5060631,Adou Thiero,1,bench,,,,,,,,,,,,,,,,,
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+14,0-0,0.0,0,0,6,5-6,83.3,1-2,50.0,20,2,2,11,8,1,2
OKC,,False,4433255,Chet Holmgren,7,starters,+16,1-2,50.0,1,2,3,4-7,57.1,2-2,100.0,20,0,4,11,3,0,0
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+25,2-7,28.6,9,0,5,10-18,55.6,8-9,88.9,29,0,1,30,5,2,1
OKC,,False,4683692,Cason Wallace,22,starters,+24,0-3,0.0,1,1,0,2-6,33.3,2-2,100.0,24,0,4,6,0,2,0
OKC,,False,4900671,Ajay Mitchell,25,starters,+18,1-5,20.0,3,0,2,6-13,46.2,1-1,100.0,26,1,2,14,3,3,3
OKC,,False,4432823,Jaylin Williams,6,bench,+21,2-5,40.0,4,0,6,2-6,33.3,0-0,0.0,20,1,0,6,7,0,1
OKC,,False,4684208,Brooks Barnhizer,23,bench,-6,0-0,0.0,0,0,2,1-1,100.0,0-0,0.0,8,0,1,2,2,0,0
OKC,,False,4997526,Ousmane Dieng,13,bench,-2,0-1,0.0,1,0,2,5-8,62.5,0-0,0.0,15,0,0,10,2,0,2
OKC,,False,4592435,Branden Carlson,15,bench,-2,0-2,0.0,1,1,4,0-4,0.0,0-0,0.0,17,1,2,0,5,2,0
OKC,,False,2991350,Alex Caruso,9,bench,+19,2-3,66.7,3,0,4,4-7,57.1,0-0,0.0,17,0,0,10,4,2,1
OKC,,False,4395702,Isaiah Joe,11,bench,+24,4-10,40.0,5,0,2,5-11,45.5,7-7,100.0,35,0,2,21,2,2,1
OKC,,False,4706557,Chris Youngblood,3,bench,-6,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,8,1,1,0,1,0,0
