team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
CHI,,False,4432822,Isaac Okoro,35,starters,-13,0-2,0.0,0,1,2,3-6,50.0,0-0,0.0,17,2,4,6,4,1,0
CHI,,False,4711294,Matas Buzelis,14,starters,-2,2-6,33.3,3,1,6,8-13,61.5,2-2,100.0,36,2,1,20,8,2,3
CHI,,False,6478,Nikola Vucevic,9,starters,-11,2-3,66.7,1,0,6,7-13,53.8,0-0,0.0,31,0,3,16,6,1,2
CHI,,False,4395626,Tre Jones,30,starters,-10,0-2,0.0,4,0,3,6-10,60.0,5-6,83.3,29,2,2,17,5,1,0
CHI,,False,4871145,Josh Giddey,3,starters,-6,2-5,40.0,14,0,7,6-14,42.9,2-4,50.0,35,0,1,16,7,1,4
CHI,,False,4397189,Jalen Smith,25,bench,-5,0-2,0.0,3,0,3,3-6,50.0,1-2,50.0,17,2,3,7,5,0,1
CHI,,False,4431687,Patrick Williams,44,bench,-2,2-4,50.0,0,0,6,2-6,33.3,0-0,0.0,23,0,1,6,6,1,0
CHI,,False,4433159,Dalen Terry,7,bench,-8,0-0,0.0,1,0,1,1-1,100.0,0-0,0.0,5,0,0,2,1,0,0
CHI,,False,5105553,Julian Phillips,15,bench,-4,0-1,0.0,0,0,0,0-2,0.0,0-0,0.0,4,0,0,0,0,0,0
CHI,,False,4066372,Kevin Huerter,13,bench,-10,1-5,20.0,5,1,3,5-13,38.5,2-2,100.0,23,0,3,13,3,0,3
CHI,,False,4397002,Ayo Dosunmu,11,bench,-9,1-3,33.3,3,0,0,3-6,50.0,0-0,0.0,20,0,1,7,0,2,1
CHI,,False,5242496,Noa Essengue,24,bench,,,,,,,,,,,,,,,,,
CHI,,False,3133635,Jevon Carter,5,bench,,,,,,,,,,,,,,,,,
MIL,,False,3032977,Giannis Antetokounmpo,34,starters,+16,1-3,33.3,9,2,11,16-32,50.0,8-11,72.7,37,4,1,41,15,2,4
MIL,,False,3133628,Myles Turner,3,starters,+19,5-8,62.5,0,1,5,8-14,57.1,2-3,66.7,31,3,4,23,8,4,2
MIL,,False,4277843,Gary Trent Jr.,5,starters,-1,1-5,20.0,0,0,2,2-9,22.2,0-0,0.0,23,1,0,5,3,0,1
MIL,,False,4397475,AJ Green,20,starters,+17,2-8,25.0,5,1,3,2-8,25.0,0-0,0.0,35,1,3,6,4,0,1
MIL,,False,4591725,Ryan Rollins,13,starters,+11,4-6,66.7,4,1,5,7-13,53.8,2-2,100.0,31,1,2,20,6,3,1
MIL,,False,3064482,Bobby Portis,9,bench,-1,1-2,50.0,2,0,4,3-5,60.0,0-0,0.0,20,1,1,7,5,0,1
MIL,,False,3134907,Kyle Kuzma,18,bench,+14,1-2,50.0,1,1,6,4-6,66.7,2-2,100.0,28,2,2,11,8,0,0
MIL,,False,4277922,Jericho Sims,00,bench,+1,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,4,0,1,0,0,0,0
MIL,,False,4066387,Amir Coffey,17,bench,+1,0-0,0.0,1,0,2,1-2,50.0,0-0,0.0,10,0,0,2,2,0,0
MIL,,False,4432809,Cole Anthony,50,bench,+3,1-5,20.0,5,0,1,5-14,35.7,0-0,0.0,22,1,2,11,2,1,1
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
MIL,,False,4397233,Pete Nance,35,bench,,,,,,,,,,,,,,,,,
MIL,,False,2999547,Gary Harris,11,bench,,,,,,,,,,,,,,,,,
MIL,,False,4432190,Andre Jackson Jr.,44,bench,,,,,,,,,,,,,,,,,
MIL,,False,4703530,Mark Sears,19,bench,,,,,,,,,,,,,,,,,
