team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
IND,,False,3149673,Pascal Siakam,43,starters,-10,2-4,50.0,4,1,3,9-16,56.3,7-7,100.0,35,2,3,27,5,0,2
IND,,False,4432813,Jeremiah Robinson-Earl,50,starters,-8,0-2,0.0,3,0,1,2-4,50.0,2-2,100.0,22,3,3,6,4,1,0
IND,,False,4065673,Tony Bradley,13,starters,-6,0-0,0.0,2,0,0,4-6,66.7,0-0,0.0,20,1,2,8,1,0,0
IND,,False,4395712,Andrew Nembhard,2,starters,-8,3-6,50.0,7,0,1,9-15,60.0,4-4,100.0,30,1,5,25,2,0,1
IND,,False,4396909,Aaron Nesmith,23,starters,-10,4-9,44.4,7,1,3,5-14,35.7,3-3,100.0,32,1,3,17,4,1,0
IND,,False,4432170,Isaiah Jackson,22,bench,-12,0-0,0.0,2,0,5,6-9,66.7,0-0,0.0,23,5,5,12,10,2,1
IND,,False,5106060,Jarace Walker,5,bench,-20,0-5,0.0,0,1,1,1-8,12.5,9-9,100.0,22,0,1,11,1,1,3
IND,,False,3138161,Cody Martin,11,bench,+1,0-0,0.0,0,0,1,0-0,0.0,1-2,50.0,5,0,0,1,1,0,0
IND,,False,4065731,Jay Huff,32,bench,-14,1-5,20.0,0,2,2,1-5,20.0,0-2,0.0,11,1,1,3,3,0,0
IND,,False,3059310,Monte Morris,3,bench,-7,0-1,0.0,3,1,1,1-5,20.0,0-0,0.0,12,0,0,2,1,0,1
IND,,False,2530530,T.J. McConnell,9,bench,-15,0-2,0.0,1,0,1,6-12,50.0,0-0,0.0,11,0,1,12,1,0,0
IND,,False,4433076,Ben Sheppard,26,bench,-11,0-3,0.0,0,0,1,2-5,40.0,0-0,0.0,17,1,2,4,2,1,0
IND,,False,4431941,RayJ Dennis,10,bench,,,,,,,,,,,,,,,,,
IND,,False,4703421,Taelon Peter,4,bench,,,,,,,,,,,,,,,,,
UTAH,,False,4066336,Lauri Markkanen,23,starters,+12,5-7,71.4,2,1,0,13-19,68.4,4-5,80.0,35,3,4,35,3,0,0
UTAH,,False,3102530,Jusuf Nurkic,30,starters,+15,0-0,0.0,4,0,8,3-6,50.0,5-6,83.3,31,3,3,11,11,0,3
UTAH,,False,3133602,Svi Mykhailiuk,10,starters,+9,3-5,60.0,4,1,3,8-10,80.0,1-1,100.0,27,1,1,20,4,0,1
UTAH,,False,4433627,Keyonte George,3,starters,-2,0-3,0.0,7,0,3,3-12,25.0,4-4,100.0,27,2,5,10,5,0,3
UTAH,,False,4873138,Ace Bailey,19,starters,+9,4-8,50.0,1,0,1,7-13,53.8,2-2,100.0,26,3,3,20,4,0,1
UTAH,,False,4684793,Kyle Filipowski,22,bench,+15,1-3,33.3,3,0,6,4-8,50.0,7-8,87.5,20,1,2,16,7,0,1
UTAH,,False,4895758,Cody Williams,5,bench,+14,0-2,0.0,2,0,1,1-4,25.0,0-0,0.0,19,0,3,2,1,1,0
UTAH,,False,5105839,Brice Sensabaugh,28,bench,+14,4-9,44.4,1,0,4,6-11,54.5,0-0,0.0,16,0,0,16,4,2,1
UTAH,,False,4397449,Elijah Harkless,16,bench,+3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,1,0,0,0,0,0,0
UTAH,,False,4683766,Isaiah Collier,8,bench,+24,1-2,50.0,11,1,6,5-6,83.3,3-4,75.0,27,0,4,14,6,0,2
UTAH,,False,4896372,Walter Clayton Jr.,13,bench,+7,1-3,33.3,3,0,0,1-3,33.3,5-5,100.0,12,0,2,8,0,0,2
UTAH,,False,4684806,Taylor Hendricks,0,bench,,,,,,,,,,,,,,,,,
