id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099764,1,12:00,Jaren Jackson Jr. vs. Draymond Green,9,GS,0,0,4,615,,67.8
4018099767,1,11:51,Brandin Podziemski makes 27-foot three point jumper (Draymond Green assists),9,GS,3,0,7,92,True,72.2
4018099769,1,11:30,Kentavious Caldwell-Pope misses 25-foot three point jumper,29,GS,3,0,9,92,,73.7
40180997610,1,11:29,Stephen Curry defensive rebound,9,GS,3,0,10,155,,74.3
40180997611,1,11:17,Jimmy Butler III makes 1-foot layup (Draymond Green assists),9,GS,5,0,11,141,True,75.9
40180997613,1,11:00,Jaylen Wells lost ball turnover (Brandin Podziemski steals),29,GS,5,0,13,63,,77.7
40180997615,1,10:52,Stephen Curry makes driving layup (Brandin Podziemski assists),9,GS,7,0,15,110,True,79.6
40180997617,1,10:51,Grizzlies Full timeout,29,GS,7,0,17,16,,79.6
40180997618,1,10:35,Jonathan Kuminga shooting foul,9,GS,7,0,18,44,,76.9
40180997620,1,10:35,Ja Morant makes free throw 1 of 2,29,GS,7,1,20,98,True,76.4
40180997621,1,10:35,Ja Morant makes free throw 2 of 2,29,GS,7,2,21,99,True,77.7
40180997622,1,10:22,Jimmy Butler III makes 26-foot three pointer,9,GS,10,2,22,131,True,81.2
40180997623,1,9:59,Ja Morant makes 18-foot pullup jump shot,29,GS,10,4,23,131,True,79.5
40180997624,1,9:46,Kentavious Caldwell-Pope blocks Jonathan Kuminga 's 4-foot pullup jump shot,9,GS,10,4,24,131,,78.2
40180997626,1,9:42,Jock Landale defensive rebound,29,GS,10,4,26,155,,77.8
40180997627,1,9:33,Kentavious Caldwell-Pope misses 28-foot three point jumper,29,GS,10,4,27,92,,79
40180997628,1,9:30,Jimmy Butler III defensive rebound,9,GS,10,4,28,155,,79.5
40180997629,1,9:22,Jonathan Kuminga makes driving layup,9,GS,12,4,29,110,True,81
40180997630,1,9:15,Jaylen Wells misses 23-foot three point jumper,29,GS,12,4,30,92,,82.2
40180997631,1,9:13,Jonathan Kuminga defensive rebound,9,GS,12,4,31,155,,82.5
40180997632,1,9:01,Draymond Green misses 22-foot three point jumper,9,GS,12,4,32,92,,81.4
40180997633,1,8:58,Jaren Jackson Jr. defensive rebound,29,GS,12,4,33,155,,81
40180997634,1,8:50,Ja Morant misses 25-foot three point pullup jump shot,29,GS,12,4,34,131,,82.1
40180997635,1,8:47,Jonathan Kuminga defensive rebound,9,GS,12,4,35,155,,82.5
40180997636,1,8:35,Jimmy Butler III misses finger roll layup,9,GS,12,4,36,124,,81.3
