id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099834,1,12:00,Jarrett Allen vs. Neemias Queta (Evan Mobley gains possession),5,CLE,0,0,4,615,,54.7
4018099837,1,11:44,Evan Mobley makes 10-foot two point shot (Donovan Mitchell assists),5,CLE,0,2,7,145,True,57.6
4018099838,1,11:24,Jaylen Brown makes 13-foot pullup jump shot (Payton Pritchard assists),2,CLE,2,2,8,131,True,54.7
40180998312,1,11:07,Josh Minott personal foul,2,CLE,2,2,12,45,,54.7
40180998314,1,11:01,Josh Minott blocks Jarrett Allen 's 8-foot layup,5,CLE,2,2,14,95,,53.1
40180998316,1,10:58,Josh Minott defensive rebound,2,CLE,2,2,16,155,,52.5
40180998317,1,10:56,Josh Minott makes two point shot,2,BOS,4,2,17,109,True,50.3
40180998318,1,10:41,De'Andre Hunter misses 24-foot three point jumper,5,BOS,4,2,18,92,,52.2
40180998319,1,10:37,Derrick White defensive rebound,2,BOS,4,2,19,155,,52.8
40180998320,1,10:33,Payton Pritchard makes 26-foot running pullup jump shot (Derrick White assists),2,BOS,7,2,20,146,True,57.8
40180998322,1,10:23,Donovan Mitchell makes 27-foot three pointer,5,BOS,7,5,22,131,True,52.9
40180998323,1,10:12,Payton Pritchard misses 25-foot three point jumper,2,BOS,7,5,23,92,,51
40180998324,1,10:10,Josh Minott offensive rebound,2,BOS,7,5,24,156,,52.9
40180998325,1,10:10,Evan Mobley blocks Josh Minott 's 5-foot two point shot,2,BOS,7,5,25,125,,51
40180998327,1,10:09,Celtics offensive team rebound,2,BOS,7,5,27,156,,52.9
40180998329,1,9:55,Payton Pritchard misses 25-foot three point step back jumpshot,2,BOS,7,5,29,132,,51
40180998330,1,9:51,De'Andre Hunter defensive rebound,5,BOS,7,5,30,155,,50.3
40180998331,1,9:42,De'Andre Hunter misses driving floating jump shot,5,BOS,7,5,31,144,,52.3
40180998332,1,9:39,Payton Pritchard defensive rebound,2,BOS,7,5,32,155,,53
40180998333,1,9:20,Derrick White out of bounds bad pass turnover,2,BOS,7,5,33,90,,50.4
40180998334,1,9:07,De'Andre Hunter misses 29-foot three point jumper,5,BOS,7,5,34,92,,52.4
40180998335,1,9:02,Josh Minott defensive rebound,2,BOS,7,5,35,155,,53.1
40180998336,1,8:48,Payton Pritchard misses 11-foot two point shot,2,BOS,7,5,36,121,,51.1
40180998337,1,8:44,Neemias Queta offensive rebound,2,BOS,7,5,37,156,,53.1
40180998338,1,8:44,Neemias Queta makes tip shot,2,BOS,9,5,38,94,True,55.5
40180998339,1,8:31,De'Andre Hunter makes 27-foot three point jumper,5,BOS,9,8,39,92,True,50.5
40180998340,1,8:15,Jaylen Brown misses 16-foot pullup jump shot,2,CLE,9,8,40,131,,51.5
40180998341,1,8:12,Jaylon Tyson defensive rebound,5,CLE,9,8,41,155,,52.2
40180998342,1,8:07,Donovan Mitchell makes 26-foot three point step back jumpshot,5,CLE,9,11,42,132,True,57.3
40180998343,1,7:58,Jaylen Brown bad pass (Jaylon Tyson steals),2,CLE,9,11,43,62,,59.8
40180998345,1,7:55,Jaylon Tyson makes 1-foot dunk,5,CLE,9,13,45,116,True,62.3
40180998346,1,7:43,Derrick White makes 16-foot pullup jump shot (Jaylen Brown assists),2,CLE,11,13,46,131,True,59.8
40180998348,1,7:32,Jarrett Allen misses driving layup,5,CLE,11,13,48,110,,57.9
40180998349,1,7:32,Celtics defensive team rebound,2,CLE,11,13,49,155,,57.2
40180998351,1,7:10,Donovan Mitchell shooting foul,5,CLE,11,13,51,44,,53.4
