team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
ORL,,False,4432573,Paolo Banchero,5,starters,+19,3-6,50.0,4,2,10,9-15,60.0,7-7,100.0,26,1,2,28,11,0,3
ORL,,False,4566434,Franz Wagner,22,starters,+24,2-5,40.0,6,0,3,8-19,42.1,7-7,100.0,31,3,1,25,6,3,1
ORL,,False,4277847,Wendell Carter Jr.,34,starters,+26,2-3,66.7,0,2,10,7-10,70.0,0-0,0.0,28,2,5,16,12,0,2
ORL,,False,4066320,Desmond Bane,3,starters,+17,1-3,33.3,5,0,0,2-6,33.3,0-0,0.0,20,0,3,5,0,2,0
ORL,,False,4432165,Jalen Suggs,4,starters,+22,0-7,0.0,5,0,2,3-10,30.0,0-0,0.0,19,0,1,6,2,5,3
ORL,,False,4065654,Jonathan Isaac,1,bench,+3,1-1,100.0,0,0,6,2-3,66.7,3-6,50.0,16,0,1,8,6,0,1
ORL,,False,4702382,Tristan da Silva,23,bench,+9,0-2,0.0,1,0,2,1-5,20.0,0-0,0.0,22,0,0,2,2,1,1
ORL,,False,5214637,Noah Penda,93,bench,+7,1-1,100.0,3,2,2,1-2,50.0,0-0,0.0,7,0,0,3,2,1,1
ORL,,False,4348700,Goga Bitadze,35,bench,+5,1-2,50.0,0,3,5,7-8,87.5,0-0,0.0,20,1,0,15,6,1,0
ORL,,False,3135046,Tyus Jones,2,bench,+4,0-1,0.0,1,0,2,3-4,75.0,0-0,0.0,15,0,2,6,2,0,0
ORL,,False,4712849,Anthony Black,0,bench,+1,0-2,0.0,5,1,2,3-6,50.0,2-2,100.0,25,0,1,8,2,0,3
ORL,,False,5105806,Jett Howard,13,bench,+9,1-3,33.3,2,0,0,1-3,33.3,0-0,0.0,6,1,0,3,1,0,0
ORL,,False,5239561,Jase Richardson,11,bench,+9,0-0,0.0,0,0,1,0-1,0.0,0-0,0.0,6,0,0,0,1,0,0
WSH,,False,6609,Khris Middleton,22,starters,-21,2-2,100.0,2,1,2,2-4,50.0,0-2,0.0,20,1,2,6,3,0,1
WSH,,False,5174563,Kyshawn George,18,starters,-8,1-2,50.0,1,1,3,8-12,66.7,0-0,0.0,24,0,5,17,3,0,4
WSH,,False,5160992,Alex Sarr,20,starters,-17,0-0,0.0,2,3,6,4-8,50.0,2-4,50.0,28,2,1,10,8,0,2
WSH,,False,2490149,CJ McCollum,3,starters,-20,3-4,75.0,1,0,4,5-12,41.7,0-0,0.0,22,1,2,13,5,2,3
WSH,,False,5104155,Bilal Coulibaly,0,starters,-18,0-2,0.0,4,1,1,3-10,30.0,4-6,66.7,27,1,3,10,2,1,0
WSH,,False,2581184,Anthony Gill,16,bench,-7,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,4,1,0,0,1,0,0
WSH,,False,4277848,Marvin Bagley III,35,bench,-7,0-1,0.0,3,1,0,4-7,57.1,0-0,0.0,15,3,3,8,3,0,0
WSH,,False,4280151,Corey Kispert,24,bench,-7,0-3,0.0,0,0,0,1-5,20.0,0-0,0.0,15,0,2,2,0,0,1
WSH,,False,4432907,Justin Champagnie,9,bench,-7,0-0,0.0,0,0,2,1-3,33.3,0-0,0.0,5,1,0,2,3,0,0
WSH,,False,4997537,Tristan Vukcevic,00,bench,-7,0-1,0.0,0,0,0,0-2,0.0,0-0,0.0,5,0,1,0,0,0,1
WSH,,False,5105592,Cam Whitmore,1,bench,-4,2-3,66.7,0,0,2,3-7,42.9,0-2,0.0,16,0,2,8,2,2,0
WSH,,False,4845374,Bub Carrington,7,bench,-5,1-3,33.3,5,0,4,3-9,33.3,0-0,0.0,22,0,1,7,4,1,3
WSH,,False,5144126,Will Riley,27,bench,-9,0-1,0.0,1,0,2,1-3,33.3,0-0,0.0,6,0,1,2,2,0,0
WSH,,False,5170947,AJ Johnson,4,bench,-9,0-0,0.0,0,0,0,1-3,33.3,0-0,0.0,6,1,0,2,1,0,0
WSH,,False,5238230,Tre Johnson,12,bench,-9,0-5,0.0,0,2,3,3-12,25.0,1-1,100.0,25,0,0,7,3,1,2
