id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100494,1,12:00,Chet Holmgren vs. Jaren Jackson Jr. (Shai Gilgeous-Alexander gains possession),25,OKC,0,0,4,615,,77.2
4018100497,1,11:42,Isaiah Hartenstein makes dunk (Chet Holmgren assists),25,OKC,0,2,7,96,True,79.1
4018100499,1,11:23,Jaren Jackson Jr. makes 7-foot two point shot (Ja Morant assists),29,OKC,2,2,9,145,True,76.9
40181004911,1,11:07,Isaiah Hartenstein makes 1-foot dunk (Chet Holmgren assists),25,OKC,2,4,11,151,True,78.8
40181004913,1,10:49,Jaren Jackson Jr. makes 25-foot three point jumper (Jock Landale assists),29,OKC,5,4,13,92,True,75
40181004915,1,10:23,Shai Gilgeous-Alexander misses 9-foot step back jumpshot,25,OKC,5,4,15,132,,73.1
40181004916,1,10:21,Shai Gilgeous-Alexander offensive rebound,25,OKC,5,4,16,156,,74.8
40181004917,1,10:21,Shai Gilgeous-Alexander makes driving layup,25,OKC,5,6,17,110,True,76.6
40181004918,1,10:21,Jock Landale shooting foul,29,OKC,5,6,18,44,,79.7
40181004920,1,10:21,Shai Gilgeous-Alexander makes free throw 1 of 1,25,OKC,5,7,20,97,True,78.4
40181004921,1,10:10,Jaylen Wells makes 10-foot pullup jump shot (Ja Morant assists),29,OKC,7,7,21,131,True,76.5
40181004923,1,9:55,Cason Wallace misses 25-foot three point jumper,25,OKC,7,7,23,92,,75.1
40181004924,1,9:53,Kentavious Caldwell-Pope defensive rebound,29,OKC,7,7,24,155,,74.6
40181004925,1,9:50,Jaylen Wells steps out of bounds turnover,29,OKC,7,7,25,86,,76.3
40181004926,1,9:40,Jaren Jackson Jr. kicked ball violation,29,OKC,7,7,26,12,,74.5
40181004927,1,9:34,Ajay Mitchell makes 16-foot pullup jump shot (Shai Gilgeous-Alexander assists),25,OKC,7,9,27,131,True,78.1
40181004928,1,9:18,Kentavious Caldwell-Pope makes layup (Ja Morant assists),29,OKC,9,9,28,142,True,76.1
40181004930,1,9:07,Shai Gilgeous-Alexander makes two point shot,25,OKC,9,11,30,126,True,77.9
40181004931,1,8:53,Ja Morant misses 25-foot three point jumper,29,OKC,9,11,31,92,,79.1
