team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
OKC,,False,4222252,Isaiah Hartenstein,55,starters,-3,0-1,0.0,3,0,7,3-4,75.0,4-5,80.0,31,4,3,10,11,2,4
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+1,3-5,60.0,4,0,7,10-26,38.5,12-13,92.3,38,2,5,35,9,0,0
OKC,,False,4397183,Aaron Wiggins,21,starters,+12,7-10,70.0,2,0,2,10-19,52.6,0-0,0.0,27,0,5,27,2,3,0
OKC,,False,4683692,Cason Wallace,22,starters,+5,1-3,33.3,5,0,4,2-4,50.0,0-0,0.0,36,4,5,5,8,3,3
OKC,,False,4900671,Ajay Mitchell,25,starters,-3,0-1,0.0,3,0,4,7-11,63.6,7-7,100.0,31,0,3,21,4,1,5
OKC,,False,4432823,Jaylin Williams,6,bench,-10,1-5,20.0,4,2,8,1-5,20.0,0-0,0.0,21,1,1,3,9,0,0
OKC,,False,4684208,Brooks Barnhizer,23,bench,-3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,2,0,0,0,0,0,0
OKC,,False,4997526,Ousmane Dieng,13,bench,+1,0-2,0.0,1,2,4,1-6,16.7,2-2,100.0,20,2,2,4,6,0,0
OKC,,False,4592435,Branden Carlson,15,bench,-13,0-1,0.0,0,1,1,0-4,0.0,0-0,0.0,8,0,2,0,1,0,0
OKC,,False,4395702,Isaiah Joe,11,bench,+3,3-10,30.0,2,0,0,4-12,33.3,3-4,75.0,26,0,1,14,0,0,2
OKC,,False,4397020,Luguentz Dort,5,bench,,,,,,,,,,,,,,,,,
OKC,,False,4706557,Chris Youngblood,3,bench,,,,,,,,,,,,,,,,,
POR,,False,4431736,Toumani Camara,33,starters,-12,3-5,60.0,2,1,3,6-9,66.7,1-2,50.0,37,2,6,16,5,0,3
POR,,False,4683021,Deni Avdija,8,starters,+6,1-5,20.0,9,1,7,5-17,29.4,15-16,93.8,37,3,3,26,10,2,3
POR,,False,5105565,Donovan Clingan,23,starters,+1,1-4,25.0,0,2,6,2-7,28.6,2-2,100.0,25,2,3,7,8,2,1
POR,,False,3995,Jrue Holiday,5,starters,-5,6-10,60.0,3,0,5,7-16,43.8,2-2,100.0,35,1,0,22,6,1,4
POR,,False,4914336,Shaedon Sharpe,17,starters,-5,2-5,40.0,1,1,4,6-15,40.0,4-4,100.0,23,2,0,18,6,3,2
POR,,False,2991070,Jerami Grant,9,bench,+9,2-6,33.3,5,1,5,6-14,42.9,6-6,100.0,34,0,5,20,5,0,1
POR,,False,4594326,Kris Murray,24,bench,0,0-1,0.0,2,0,3,0-2,0.0,0-0,0.0,18,0,5,0,3,0,1
POR,,False,4066211,Robert Williams III,35,bench,-9,0-1,0.0,0,0,3,0-2,0.0,0-0,0.0,4,0,0,0,3,0,0
POR,,False,4066268,Duop Reath,26,bench,+21,4-5,80.0,2,0,0,4-5,80.0,0-0,0.0,20,0,0,12,0,0,0
POR,,False,5081727,Sidy Cissoko,91,bench,+4,0-1,0.0,0,0,2,0-1,0.0,0-0,0.0,8,1,2,0,3,0,0
POR,,False,5217746,Yang Hansen,16,bench,,,,,,,,,,,,,,,,,
POR,,False,6606,Damian Lillard,0,bench,,,,,,,,,,,,,,,,,
POR,,False,3907498,Matisse Thybulle,4,bench,,,,,,,,,,,,,,,,,
POR,,False,4683678,Scoot Henderson,00,bench,,,,,,,,,,,,,,,,,
POR,,False,5099752,Rayan Rupert,21,bench,,,,,,,,,,,,,,,,,
