team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+6,0-0,0.0,2,0,14,2-4,50.0,1-3,33.3,37,0,5,5,14,0,2
OKC,,False,4433255,Chet Holmgren,7,starters,+1,0-6,0.0,2,0,9,4-12,33.3,7-8,87.5,39,3,3,15,12,2,3
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+9,2-7,28.6,5,1,8,15-31,48.4,23-26,88.5,45,0,4,55,8,2,2
OKC,,False,4397020,Luguentz Dort,5,starters,+1,1-4,25.0,2,0,4,2-6,33.3,2-2,100.0,43,4,4,7,8,1,3
OKC,,False,4397183,Aaron Wiggins,21,starters,+8,5-9,55.6,0,1,9,7-14,50.0,4-4,100.0,36,0,4,23,9,0,1
OKC,,False,4432823,Jaylin Williams,6,bench,-9,1-2,50.0,2,0,2,2-3,66.7,0-0,0.0,15,0,4,5,2,0,2
OKC,,False,4684208,Brooks Barnhizer,23,bench,-6,0-0,0.0,0,0,2,1-2,50.0,0-0,0.0,14,1,3,2,3,0,0
OKC,,False,4997526,Ousmane Dieng,13,bench,-1,0-3,0.0,0,0,1,0-3,0.0,0-0,0.0,15,0,2,0,1,0,0
OKC,,False,4592435,Branden Carlson,15,bench,+1,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,1,0,0,0,0,0,0
OKC,,False,4706557,Chris Youngblood,3,bench,+8,1-1,100.0,0,0,0,1-1,100.0,0-0,0.0,6,0,2,3,0,0,0
OKC,,False,4900671,Ajay Mitchell,25,bench,+12,0-3,0.0,4,0,2,9-19,47.4,8-8,100.0,38,1,2,26,3,1,1
IND,,False,3149673,Pascal Siakam,43,starters,-8,3-6,50.0,4,0,12,12-25,48.0,5-12,41.7,44,3,1,32,15,1,1
IND,,False,4432170,Isaiah Jackson,22,starters,+2,0-0,0.0,0,0,0,0-2,0.0,0-0,0.0,8,1,4,0,1,0,2
IND,,False,4395712,Andrew Nembhard,2,starters,-3,0-2,0.0,4,0,1,0-5,0.0,4-4,100.0,17,0,2,4,1,0,2
IND,,False,4396909,Aaron Nesmith,23,starters,-4,1-3,33.3,0,0,7,2-7,28.6,0-0,0.0,27,0,6,5,7,0,1
IND,,False,4683634,Bennedict Mathurin,00,starters,+9,3-8,37.5,1,0,8,9-19,47.4,15-17,88.2,45,3,6,36,11,0,4
IND,,False,4278355,Obi Toppin,1,bench,-2,0-8,0.0,3,0,5,8-18,44.4,4-4,100.0,40,0,3,20,5,2,1
IND,,False,5106060,Jarace Walker,5,bench,-7,1-5,20.0,4,0,3,6-11,54.5,0-0,0.0,30,1,4,13,4,1,2
IND,,False,4065673,Tony Bradley,13,bench,-9,0-0,0.0,0,1,0,1-1,100.0,0-1,0.0,10,0,3,2,0,0,0
IND,,False,4065731,Jay Huff,32,bench,+6,1-2,50.0,0,2,2,2-4,50.0,0-0,0.0,12,1,1,5,3,0,0
IND,,False,4433076,Ben Sheppard,26,bench,-5,3-7,42.9,4,1,6,5-11,45.5,2-2,100.0,39,2,6,15,8,1,0
IND,,False,4703421,Taelon Peter,4,bench,-7,1-2,50.0,1,0,0,1-2,50.0,0-0,0.0,17,0,1,3,0,1,1
IND,,False,5157066,Johnny Furphy,12,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,1,0,0,0,0,0,0
IND,,False,4432808,James Wiseman,11,bench,,,,,,,,,,,,,,,,,
IND,,False,4431941,RayJ Dennis,10,bench,,,,,,,,,,,,,,,,,
