id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099624,1,12:00,Myles Turner vs. Jarrett Allen (Gary Trent Jr. gains possession),15,CLE,0,0,4,615,,72.2
4018099627,1,11:40,Evan Mobley kicked ball violation,5,CLE,0,0,7,12,,73.7
4018099628,1,11:39,De'Andre Hunter personal foul,5,CLE,0,0,8,45,,72
40180996210,1,11:31,Gary Trent Jr. misses 25-foot three point jumper,15,CLE,0,0,10,92,,73.3
40180996211,1,11:27,Myles Turner offensive rebound,15,CLE,0,0,11,156,,71.9
40180996212,1,11:21,Evan Mobley blocks Giannis Antetokounmpo's driving layup,15,CLE,0,0,12,110,,73.2
40180996214,1,11:18,Jarrett Allen defensive rebound,5,CLE,0,0,14,155,,73.7
40180996215,1,11:11,Evan Mobley misses 25-foot three point pullup jump shot,5,CLE,0,0,15,131,,72.2
40180996216,1,11:09,Giannis Antetokounmpo defensive rebound,15,CLE,0,0,16,155,,71.8
40180996218,1,10:44,Gary Trent Jr. makes 20-foot two point shot (Giannis Antetokounmpo assists),15,CLE,0,2,18,121,True,69.3
40180996220,1,10:22,Evan Mobley makes 11-foot two point shot (Jarrett Allen assists),5,CLE,2,2,20,136,True,71.4
40180996222,1,10:11,Gary Trent Jr. misses 22-foot three point jumper,15,CLE,2,2,22,92,,72.8
40180996223,1,10:07,Donovan Mitchell defensive rebound,5,CLE,2,2,23,155,,73.2
40180996224,1,10:00,Sam Merrill misses 26-foot three point jumper,5,CLE,2,2,24,92,,71.7
40180996225,1,9:59,Cavaliers offensive team rebound,5,CLE,2,2,25,156,,73.2
40180996227,1,9:57,Sam Merrill makes layup (Donovan Mitchell assists),5,CLE,4,2,27,141,True,75.2
40180996229,1,9:38,Giannis Antetokounmpo makes driving layup (Gary Trent Jr. assists),15,CLE,4,4,29,110,True,73
40180996231,1,9:29,Donovan Mitchell misses 25-foot three point step back jumpshot,5,CLE,4,4,31,132,,71.5
40180996232,1,9:27,De'Andre Hunter offensive rebound,5,CLE,4,4,32,156,,73
40180996233,1,9:25,Gary Trent Jr. shooting foul,15,CLE,4,4,33,44,,75.9
40180996235,1,9:25,De'Andre Hunter misses free throw 1 of 2,5,CLE,4,4,35,98,,74.4
40180996236,1,9:25,Cavaliers offensive team rebound,5,CLE,4,4,36,156,,73
40180996237,1,9:25,De'Andre Hunter makes free throw 2 of 2,5,CLE,5,4,37,99,True,73
40180996238,1,9:10,Giannis Antetokounmpo misses 16-foot pullup jump shot,15,CLE,5,4,38,131,,74.3
40180996239,1,9:07,De'Andre Hunter defensive rebound,5,CLE,5,4,39,155,,74.8
40180996240,1,8:59,De'Andre Hunter makes 8-foot two point shot,5,CLE,7,4,40,145,True,76.7
40180996241,1,8:45,Giannis Antetokounmpo makes 1-foot driving dunk (Gary Trent Jr. assists),15,CLE,7,6,41,115,True,74.6
40180996244,1,8:32,AJ Green personal foul,15,CLE,7,6,44,45,,74.5
40180996248,1,8:21,AJ Green vs. Evan Mobley (De'Andre Hunter gains possession),5,CLE,7,6,48,615,,74.5
40180996253,1,8:14,Donovan Mitchell misses 25-foot three point pullup jump shot,5,CLE,7,6,53,131,,73
40180996254,1,8:11,Giannis Antetokounmpo defensive rebound,15,CLE,7,6,54,155,,72.4
40180996255,1,8:08,Myles Turner out of bounds bad pass turnover,15,CLE,7,6,55,90,,74.4
40180996256,1,7:59,Gary Trent Jr. personal foul,15,CLE,7,6,56,45,,74.2
40180996258,1,7:43,Sam Merrill makes 26-foot three pointer (Evan Mobley assists),5,CLE,10,6,58,131,True,78.1
40180996260,1,7:17,Myles Turner makes 11-foot two point shot,15,CLE,10,8,60,137,True,76.1
40180996261,1,7:05,Evan Mobley makes 17-foot pullup jump shot,5,CLE,12,8,61,131,True,77.9
40180996263,1,6:56,Cavaliers Full timeout,5,CLE,12,8,63,16,,79.7
40180996264,1,6:56,Dean Wade enters the game for Donovan Mitchell,5,CLE,12,8,64,584,,79.7
40180996265,1,6:56,Lonzo Ball enters the game for Jarrett Allen,5,CLE,12,8,65,584,,79.7
40180996266,1,6:56,Taurean Prince enters the game for Gary Trent Jr.,15,CLE,12,8,66,584,,79.7
40180996270,1,6:54,Giannis Antetokounmpo makes alley oop layup (Ryan Rollins assists),15,CLE,12,10,70,111,True,76
40180996272,1,6:42,Evan Mobley misses 25-foot three point jumper,5,CLE,12,10,72,92,,74.4
40180996273,1,6:42,Cavaliers offensive team rebound,5,CLE,12,10,73,156,,75.9
40180996274,1,6:42,Taurean Prince loose ball foul,15,CLE,12,10,74,43,,78.7
40180996276,1,6:36,De'Andre Hunter misses 26-foot three point jumper,5,CLE,12,10,76,92,,74.4
40180996277,1,6:30,AJ Green defensive rebound,15,CLE,12,10,77,155,,73.9
40180996278,1,6:14,AJ Green makes 10-foot two point shot,15,CLE,12,12,78,121,True,71.6
40180996279,1,6:04,Lonzo Ball misses 25-foot three point pullup jump shot,5,CLE,12,12,79,131,,69.9
40180996280,1,6:01,Taurean Prince defensive rebound,15,CLE,12,12,80,155,,69.3
40180996281,1,5:53,Taurean Prince misses two point shot,15,CLE,12,12,81,128,,70.9
40180996282,1,5:52,Ryan Rollins offensive rebound,15,CLE,12,12,82,156,,69.2
40180996283,1,5:49,Ryan Rollins misses 24-foot three point jumper,15,CLE,12,12,83,92,,70.9
40180996284,1,5:49,De'Andre Hunter defensive rebound,5,CLE,12,12,84,155,,71.4
40180996285,1,5:37,Sam Merrill misses 25-foot three point jumper,5,CLE,12,12,85,92,,69.7
40180996286,1,5:34,Giannis Antetokounmpo defensive rebound,15,CLE,12,12,86,155,,69.1
40180996287,1,5:28,Giannis Antetokounmpo makes 1-foot two point shot,15,CLE,12,14,87,128,True,66.7
40180996288,1,5:08,Lonzo Ball bad pass (Myles Turner steals),5,CLE,12,14,88,62,,63.9
40180996290,1,5:06,Sam Merrill transition take foul,5,CLE,12,14,90,257,,63.9
40180996292,1,5:06,Ryan Rollins makes free throw 1 of 1,15,CLE,12,15,92,97,True,64.1
40180996293,1,5:06,Jaylon Tyson enters the game for De'Andre Hunter,5,CLE,12,15,93,584,,64.1
40180996294,1,5:06,Mark Sears enters the game for Ryan Rollins,15,CLE,12,15,94,584,,64.1
40180996297,1,5:03,Sam Merrill shooting foul,5,CLE,12,15,97,44,,57.4
40180996299,1,5:03,AJ Green makes free throw 1 of 3,15,CLE,12,16,99,100,True,56.6
401809962100,1,5:03,AJ Green makes free throw 2 of 3,15,CLE,12,17,100,101,True,54
401809962101,1,5:03,AJ Green makes free throw 3 of 3,15,CLE,12,18,101,102,True,56.2
401809962102,1,4:54,AJ Green personal foul,15,CLE,12,18,102,45,,60.1
401809962104,1,4:54,Sam Merrill makes free throw 1 of 2,5,CLE,13,18,104,98,True,60.7
401809962105,1,4:54,Bobby Portis enters the game for Myles Turner,15,CLE,13,18,105,584,,60.7
401809962106,1,4:54,Amir Coffey enters the game for AJ Green,15,CLE,13,18,106,584,,60.7
401809962109,1,4:54,Sam Merrill makes free throw 2 of 2,5,CLE,14,18,109,99,True,58.5
401809962110,1,4:42,Mark Sears bad pass (Lonzo Ball steals),15,CLE,14,18,110,62,,61.2
401809962112,1,4:34,Dean Wade makes 2-foot two point shot (Lonzo Ball assists),5,CLE,16,18,112,128,True,63.8
401809962114,1,4:13,Bobby Portis misses 25-foot three point jumper,15,CLE,16,18,114,92,,65.4
401809962115,1,4:10,Dean Wade defensive rebound,5,CLE,16,18,115,155,,66
401809962116,1,3:58,Lonzo Ball makes 9-foot two point shot,5,CLE,18,18,116,137,True,68.4
401809962117,1,3:34,Bobby Portis makes 25-foot three point jumper (Giannis Antetokounmpo assists),15,CLE,18,21,117,92,True,63.3
401809962119,1,3:18,Evan Mobley misses 24-foot three point pullup jump shot,5,CLE,18,21,119,131,,61.1
401809962120,1,3:16,Taurean Prince defensive rebound,15,CLE,18,21,120,155,,60.4
401809962121,1,3:03,Bobby Portis misses 6-foot two point shot,15,CLE,18,21,121,120,,62.4
401809962122,1,3:00,Evan Mobley defensive rebound,5,CLE,18,21,122,155,,63
401809962123,1,2:56,Jaylon Tyson misses two point shot,5,CLE,18,21,123,109,,60.9
401809962124,1,2:53,Sam Merrill offensive rebound,5,CLE,18,21,124,156,,62.9
401809962125,1,2:45,Sam Merrill makes 26-foot three point jumper (Lonzo Ball assists),5,CLE,21,21,125,92,True,67.8
401809962127,1,2:29,Bucks Full timeout,15,CLE,21,21,127,16,,67.7
401809962128,1,2:29,Jarrett Allen enters the game for Lonzo Ball,5,CLE,21,21,128,584,,67.7
401809962129,1,2:29,Donovan Mitchell enters the game for Evan Mobley,5,CLE,21,21,129,584,,67.7
401809962130,1,2:29,Craig Porter Jr. enters the game for Sam Merrill,5,CLE,21,21,130,584,,67.7
401809962131,1,2:29,Ryan Rollins enters the game for Mark Sears,15,CLE,21,21,131,584,,67.7
401809962132,1,2:29,Jericho Sims enters the game for Giannis Antetokounmpo,15,CLE,21,21,132,584,,67.7
401809962138,1,2:19,Taurean Prince misses two point shot,15,CLE,21,21,138,145,,69.4
401809962139,1,2:16,Craig Porter Jr. defensive rebound,5,CLE,21,21,139,155,,70
401809962140,1,2:13,Donovan Mitchell misses 24-foot three point shot,5,CLE,21,21,140,113,,68.1
401809962141,1,2:13,Cavaliers offensive team rebound,5,CLE,21,21,141,156,,70
401809962143,1,1:59,Dean Wade misses 25-foot three point jumper,5,CLE,21,21,143,92,,68
401809962144,1,1:56,Bobby Portis defensive rebound,15,CLE,21,21,144,155,,67.4
401809962145,1,1:43,Ryan Rollins makes driving layup,15,CLE,21,23,145,110,True,64.6
