id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100164,1,12:00,Jalen Duren vs. Jaren Jackson Jr. (Ausar Thompson gains possession),8,DET,0,0,4,615,,57.9
4018100167,1,11:43,Isaiah Stewart misses 22-foot three point jumper,8,DET,0,0,7,92,,56.4
4018100168,1,11:40,Kentavious Caldwell-Pope defensive rebound,29,DET,0,0,8,155,,55.9
4018100169,1,11:27,Jock Landale offensive foul,29,DET,0,0,9,42,,57.8
40181001611,1,11:27,Jock Landale turnover,29,DET,0,0,11,84,,57.8
40181001612,1,11:11,Jalen Duren makes driving layup (Cade Cunningham assists),8,DET,0,2,12,110,True,60.6
40181001614,1,11:03,Ja Morant misses 10-foot pullup jump shot,29,DET,0,2,14,131,,62.3
40181001615,1,11:00,Jock Landale offensive rebound,29,DET,0,2,15,156,,60.6
40181001616,1,10:57,Jaylen Wells misses 6-foot two point shot,29,DET,0,2,16,130,,62.3
40181001617,1,10:54,Ausar Thompson defensive rebound,8,DET,0,2,17,155,,62.8
40181001618,1,10:51,Jalen Duren makes 1-foot dunk (Cade Cunningham assists),8,DET,0,4,18,149,True,65
40181001620,1,10:40,Kentavious Caldwell-Pope misses 25-foot three point jumper,29,DET,0,4,20,92,,67
40181001621,1,10:37,Isaiah Stewart defensive rebound,8,DET,0,4,21,155,,67.7
40181001622,1,10:29,Isaiah Stewart misses 22-foot three point jumper,8,DET,0,4,22,92,,65.7
40181001623,1,10:26,Ja Morant defensive rebound,29,DET,0,4,23,155,,65
40181001624,1,10:10,Jock Landale makes 5-foot two point shot (Kentavious Caldwell-Pope assists),29,DET,2,4,24,120,True,62.8
40181001627,1,9:51,Isaiah Stewart misses 5-foot two point shot,8,DET,2,4,27,120,,61
40181001628,1,9:47,Isaiah Stewart offensive rebound,8,DET,2,4,28,156,,62.8
40181001629,1,9:47,Isaiah Stewart makes two point shot,8,DET,2,6,29,125,True,65
40181001630,1,9:37,Jaylen Wells makes 20-foot jumper (Ja Morant assists),29,DET,4,6,30,92,True,62.7
40181001632,1,9:24,Jalen Duren makes driving layup,8,DET,4,8,32,110,True,65
40181001633,1,9:09,Jock Landale lost ball turnover (Jalen Duren steals),29,DET,4,8,33,63,,67.6
40181001635,1,9:05,Cade Cunningham makes two point shot,8,DET,4,10,35,129,True,69.9
40181001636,1,8:59,Jock Landale makes 24-foot three point jumper (Ja Morant assists),29,DET,7,10,36,92,True,65.3
40181001638,1,8:32,Isaiah Stewart misses 6-foot two point shot,8,DET,7,10,38,120,,63.3
40181001639,1,8:29,Jaren Jackson Jr. defensive rebound,29,DET,7,10,39,155,,62.6
40181001640,1,8:15,Ja Morant misses 25-foot three point jumper,29,DET,7,10,40,92,,64.6
40181001641,1,8:14,Grizzlies offensive team rebound,29,DET,7,10,41,156,,62.6
40181001642,1,8:14,Ausar Thompson loose ball foul,8,DET,7,10,42,43,,62.6
40181001644,1,8:14,Cedric Coward enters the game for Jaren Jackson Jr.,29,DET,7,10,44,584,,62.6
40181001645,1,8:14,Santi Aldama enters the game for Kentavious Caldwell-Pope,29,DET,7,10,45,584,,62.6
40181001648,1,7:59,Cedric Coward misses 24-foot three point step back jumpshot,29,DET,7,10,48,132,,64.6
40181001649,1,7:55,Santi Aldama offensive rebound,29,DET,7,10,49,156,,62.6
40181001650,1,7:54,Santi Aldama out of bounds lost ball turnover,29,DET,7,10,50,87,,65.2
40181001651,1,7:44,Duncan Robinson misses 25-foot three point jumper,8,DET,7,10,51,92,,63.2
40181001652,1,7:40,Ja Morant defensive rebound,29,DET,7,10,52,155,,62.6
40181001653,1,7:35,Ja Morant misses two point shot,29,DET,7,10,53,109,,64.5
40181001654,1,7:33,Isaiah Stewart defensive rebound,8,DET,7,10,54,155,,65.2
40181001655,1,7:30,Ausar Thompson makes 2-foot dunk (Cade Cunningham assists),8,DET,7,12,55,149,True,67.4
40181001657,1,7:05,Isaiah Stewart blocks Cedric Coward 's 2-foot layup,29,DET,7,12,57,95,,69.2
40181001659,1,7:05,Grizzlies offensive team rebound,29,DET,7,12,59,156,,67.3
40181001661,1,7:05,Caris LeVert enters the game for Ausar Thompson,8,DET,7,12,61,584,,67.3
40181001663,1,7:05,Charles Bassey enters the game for Jock Landale,29,DET,7,12,63,584,,67.3
40181001665,1,7:00,Jaylen Wells misses 24-foot three point pullup jump shot,29,DET,7,12,65,131,,69.2
40181001666,1,6:57,Isaiah Stewart defensive rebound,8,DET,7,12,66,155,,69.8
40181001667,1,6:47,Cade Cunningham misses 7-foot two point shot,8,DET,7,12,67,119,,67.9
40181001668,1,6:44,Ja Morant defensive rebound,29,DET,7,12,68,155,,67.3
40181001669,1,6:41,Santi Aldama makes 23-foot three point shot (Ja Morant assists),29,DET,10,12,69,113,True,62.7
40181001671,1,6:27,Isaiah Stewart misses 22-foot three point jumper,8,DET,10,12,71,92,,60.7
40181001672,1,6:25,Santi Aldama defensive rebound,29,DET,10,12,72,155,,60
40181001673,1,6:20,Jaylen Wells misses layup,29,DET,10,12,73,143,,62
40181001674,1,6:19,Jaylen Wells offensive rebound,29,DET,10,12,74,156,,60
40181001675,1,6:19,Jaylen Wells makes tip shot,29,DET,12,12,75,94,True,57.5
40181001676,1,6:19,Pistons Full timeout,8,DET,12,12,76,16,,57.5
40181001677,1,6:19,Vince Williams Jr. enters the game for Jaylen Wells,29,DET,12,12,77,584,,57.5
40181001678,1,6:19,Jaren Jackson Jr. enters the game for Ja Morant,29,DET,12,12,78,584,,57.5
40181001679,1,6:19,Ronald Holland II enters the game for Isaiah Stewart,8,DET,12,12,79,584,,57.5
40181001683,1,6:04,Duncan Robinson misses 26-foot three point jumper,8,DET,12,12,83,92,,55.5
40181001684,1,6:01,Charles Bassey defensive rebound,29,DET,12,12,84,155,,54.9
40181001685,1,5:54,Jaren Jackson Jr. misses 24-foot three point jumper,29,DET,12,12,85,92,,56.8
40181001686,1,5:49,Duncan Robinson defensive rebound,8,DET,12,12,86,155,,57.4
40181001687,1,5:38,Cade Cunningham makes 2-foot two point shot (Ronald Holland II assists),8,DET,12,14,87,128,True,59.9
40181001689,1,5:26,Jaren Jackson Jr. makes 8-foot driving floating jump shot (Cedric Coward assists),29,DET,14,14,89,144,True,57.4
40181001690,1,5:12,Cade Cunningham bad pass (Charles Bassey steals),8,DET,14,14,90,62,,54.7
40181001692,1,5:07,Santi Aldama lost ball turnover (Caris LeVert steals),29,DET,14,14,92,63,,57.3
40181001694,1,4:59,Ronald Holland II makes 4-foot two point shot,8,DET,14,16,94,128,True,59.8
40181001695,1,4:38,Santi Aldama misses 25-foot three point jumper,29,DET,14,16,95,92,,61.9
40181001696,1,4:35,Jalen Duren defensive rebound,8,DET,14,16,96,155,,62.6
40181001697,1,4:29,Duncan Robinson makes 3-foot two point shot (Jalen Duren assists),8,DET,14,18,97,128,True,65
40181001699,1,4:29,Grizzlies Full timeout,29,DET,14,18,99,16,,65
401810016100,1,4:29,Javonte Green enters the game for Duncan Robinson,8,DET,14,18,100,584,,65
401810016102,1,4:18,Jalen Duren blocks Charles Bassey 's 7-foot layup,29,DET,14,18,102,141,,66.8
401810016104,1,4:12,Charles Bassey offensive rebound,29,DET,14,18,104,156,,65
401810016105,1,4:12,Charles Bassey makes two point shot,29,DET,16,18,105,125,True,62.5
401810016106,1,3:58,Caris LeVert misses 25-foot three point jumper,8,DET,16,18,106,92,,60.4
401810016107,1,3:54,Charles Bassey defensive rebound,29,DET,16,18,107,155,,59.7
401810016108,1,3:45,Cedric Coward lost ball turnover (Caris LeVert steals),29,DET,16,18,108,63,,62.5
