id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100544,1,12:00,Alex Sarr vs. Jalen Duren (Ronald Holland II gains possession),8,DET,0,0,4,615,,86.2
4018100547,1,11:42,Cade Cunningham makes 15-foot two point shot,8,DET,2,0,7,121,True,87.5
4018100549,1,11:23,CJ McCollum makes 1-foot two point shot (Kyshawn George assists),27,DET,2,2,9,112,True,86
40181005411,1,11:08,Cade Cunningham misses 10-foot two point shot,8,DET,2,2,11,120,,85.1
40181005412,1,11:04,Alex Sarr defensive rebound,27,DET,2,2,12,155,,84.8
40181005413,1,10:57,Khris Middleton misses two point shot,27,DET,2,2,13,145,,85.5
40181005414,1,10:54,Cade Cunningham defensive rebound,8,DET,2,2,14,155,,85.8
40181005415,1,10:47,Duncan Robinson makes 25-foot three point jumper (Ronald Holland II assists),8,DET,5,2,15,92,True,88.1
40181005417,1,10:39,CJ McCollum makes 13-foot driving floating jump shot,27,DET,5,4,17,144,True,87.2
40181005418,1,10:39,Ronald Holland II shooting foul,8,DET,5,4,18,44,,84.9
40181005420,1,10:39,CJ McCollum makes free throw 1 of 1,27,DET,5,5,20,97,True,85.7
40181005421,1,10:23,Jalen Duren out of bounds lost ball turnover,8,DET,5,5,21,87,,84.4
40181005422,1,10:07,Tre Johnson misses 22-foot three point jumper,27,DET,5,5,22,92,,85.2
40181005423,1,9:58,Jalen Duren defensive rebound,8,DET,5,5,23,155,,85.4
40181005424,1,9:50,Javonte Green misses 25-foot three point jumper,8,DET,5,5,24,92,,84.5
40181005425,1,9:48,Tre Johnson defensive rebound,27,DET,5,5,25,155,,84.1
40181005426,1,9:37,Khris Middleton misses 11-foot pullup jump shot,27,DET,5,5,26,131,,85
40181005427,1,9:35,Alex Sarr offensive rebound,27,DET,5,5,27,156,,84
40181005428,1,9:33,Alex Sarr makes 4-foot two point shot,27,DET,5,7,28,120,True,82.5
40181005429,1,9:13,Cade Cunningham misses driving floating jump shot,8,DET,5,7,29,144,,81.2
40181005430,1,9:09,Alex Sarr defensive rebound,27,DET,5,7,30,155,,80.8
40181005431,1,8:56,Alex Sarr makes 1-foot driving dunk (Khris Middleton assists),27,DET,5,9,31,115,True,78.9
40181005433,1,8:46,Kyshawn George blocks Cade Cunningham 's 9-foot driving layup,8,DET,5,9,33,110,,77.4
40181005435,1,8:43,Cade Cunningham offensive rebound,8,DET,5,9,35,156,,78.8
40181005436,1,8:42,Kyshawn George shooting foul,27,DET,5,9,36,44,,80
40181005438,1,8:42,Cade Cunningham makes free throw 1 of 2,8,DET,6,9,38,98,True,81.6
40181005439,1,8:42,Cade Cunningham makes free throw 2 of 2,8,DET,7,9,39,99,True,80.4
40181005440,1,8:36,Tre Johnson makes two point shot (Kyshawn George assists),27,DET,7,11,40,126,True,78.7
40181005442,1,8:24,Kyshawn George kicked ball violation,27,DET,7,11,42,12,,76.7
40181005443,1,8:18,Jalen Duren misses dunk,8,DET,7,11,43,96,,77.1
