team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
GS,,False,6430,Jimmy Butler III,10,starters,-6,0-2,0.0,7,2,3,6-14,42.9,8-9,88.9,34,3,2,20,6,3,2
GS,,False,6589,Draymond Green,23,starters,-13,2-4,50.0,1,0,9,2-5,40.0,2-2,100.0,30,1,5,8,10,0,3
GS,,False,4433247,Jonathan Kuminga,1,starters,-20,1-3,33.3,2,0,4,7-16,43.8,2-2,100.0,32,1,1,17,5,0,0
GS,,False,3975,Stephen Curry,30,starters,-21,4-16,25.0,2,0,0,8-23,34.8,4-5,80.0,29,0,2,24,0,1,5
GS,,False,4709138,Brandin Podziemski,2,starters,+7,1-4,25.0,3,1,4,6-10,60.0,3-4,75.0,35,0,4,16,4,1,0
GS,,False,4997536,Gui Santos,15,bench,+6,1-1,100.0,1,0,1,2-2,100.0,0-0,0.0,11,3,3,5,4,0,1
GS,,False,3213,Al Horford,20,bench,+2,0-2,0.0,1,0,6,2-4,50.0,0-0,0.0,15,0,1,4,6,0,1
GS,,False,4593016,Quinten Post,21,bench,+4,1-5,20.0,0,0,2,4-8,50.0,0-0,0.0,13,1,3,9,3,0,1
GS,,False,2990984,Buddy Hield,7,bench,+1,1-4,25.0,4,0,1,1-4,25.0,0-0,0.0,15,0,1,3,1,0,2
GS,,False,3134903,Gary Payton II,0,bench,0,0-1,0.0,1,0,2,0-1,0.0,0-0,0.0,9,1,3,0,3,0,1
GS,,False,4432171,Moses Moody,4,bench,+15,1-2,50.0,3,1,2,1-3,33.3,0-0,0.0,16,0,2,3,2,0,0
GS,,False,4431684,Trayce Jackson-Davis,32,bench,,,,,,,,,,,,,,,,,
GS,,False,4592714,Pat Spencer,61,bench,,,,,,,,,,,,,,,,,
GS,,False,4897262,Will Richard,3,bench,,,,,,,,,,,,,,,,,
IND,,False,3149673,Pascal Siakam,43,starters,+11,1-5,20.0,3,1,4,12-23,52.2,2-3,66.7,38,1,5,27,5,2,3
IND,,False,4432170,Isaiah Jackson,22,starters,+18,0-0,0.0,1,1,6,2-5,40.0,6-6,100.0,21,2,3,10,8,0,0
IND,,False,5106060,Jarace Walker,5,starters,+13,0-5,0.0,5,0,7,2-9,22.2,2-2,100.0,30,2,2,6,9,0,4
IND,,False,4396909,Aaron Nesmith,23,starters,+13,5-11,45.5,1,0,5,10-19,52.6,6-6,100.0,35,1,2,31,6,0,1
IND,,False,4592829,Quenton Jackson,29,starters,+20,3-4,75.0,10,0,3,10-16,62.5,2-3,66.7,31,3,3,25,6,3,0
IND,,False,4432813,Jeremiah Robinson-Earl,25,bench,-2,0-0,0.0,0,0,1,0-1,0.0,0-0,0.0,6,0,0,0,1,0,0
IND,,False,4065673,Tony Bradley,13,bench,-12,0-0,0.0,0,0,4,1-3,33.3,3-4,75.0,18,2,1,5,6,0,0
IND,,False,4065731,Jay Huff,32,bench,-2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,3,0,0,0,0,0,0
IND,,False,4431941,RayJ Dennis,10,bench,-15,0-4,0.0,2,1,0,1-7,14.3,0-0,0.0,17,0,1,2,0,0,0
IND,,False,4433076,Ben Sheppard,26,bench,-8,0-1,0.0,2,0,3,0-1,0.0,3-4,75.0,13,0,0,3,3,0,1
IND,,False,4703421,Taelon Peter,4,bench,-3,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,5,0,0,0,0,0,1
IND,,False,5157066,Johnny Furphy,12,bench,-8,1-2,50.0,0,0,3,2-4,50.0,0-0,0.0,23,0,2,5,3,2,2
IND,,False,4397071,Mac McClung,3,bench,,,,,,,,,,,,,,,,,
