id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099974,1,12:00,Domantas Sabonis vs. Myles Turner (Giannis Antetokounmpo gains possession),15,MIL,0,0,4,615,,68.4
4018099977,1,11:35,AJ Green makes 6-foot two point shot (Ryan Rollins assists),15,MIL,2,0,7,121,True,70.8
4018099979,1,11:11,DeMar DeRozan misses 19-foot pullup jump shot,23,MIL,2,0,9,131,,72.1
40180999710,1,11:05,Domantas Sabonis offensive rebound,23,MIL,2,0,10,156,,70.6
40180999711,1,11:05,Domantas Sabonis misses tip shot,23,MIL,2,0,11,94,,72.1
40180999712,1,11:04,Ryan Rollins defensive rebound,15,MIL,2,0,12,155,,72.6
40180999713,1,11:04,Dylan Cardwell shooting foul,23,MIL,2,0,13,44,,73.9
40180999715,1,11:04,Giannis Antetokounmpo makes free throw 1 of 2,15,MIL,3,0,15,98,True,76
40180999716,1,11:04,Giannis Antetokounmpo makes free throw 2 of 2,15,MIL,4,0,16,99,True,74.5
40180999717,1,10:42,DeMar DeRozan misses 7-foot two point shot,23,MIL,4,0,17,137,,75.9
40180999718,1,10:42,Kings offensive team rebound,23,MIL,4,0,18,156,,74.4
40180999719,1,10:42,Gary Trent Jr. loose ball foul,15,MIL,4,0,19,43,,74.5
40180999721,1,10:28,Dennis Schroder misses 27-foot three point jumper,23,MIL,4,0,21,92,,75.9
40180999722,1,10:25,AJ Green defensive rebound,15,MIL,4,0,22,155,,76.4
40180999723,1,10:17,Gary Trent Jr. makes 23-foot three point jumper (Giannis Antetokounmpo assists),15,MIL,7,0,23,92,True,79.9
40180999725,1,10:06,Dennis Schroder lost ball turnover (Ryan Rollins steals),23,MIL,7,0,25,63,,81.6
40180999727,1,10:00,Ryan Rollins makes dunk,15,MIL,9,0,27,116,True,83.1
40180999728,1,9:41,Zach LaVine makes 3-foot two point shot (Domantas Sabonis assists),23,MIL,9,2,28,128,True,81.5
40180999730,1,9:27,AJ Green makes 26-foot three point jumper (Giannis Antetokounmpo assists),15,MIL,12,2,30,92,True,84.4
40180999732,1,9:15,Myles Turner personal foul,15,MIL,12,2,32,45,,84.5
40180999734,1,9:08,Dennis Schroder misses two point shot,23,MIL,12,2,34,128,,85.5
