team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
PHI,,False,4432446,Jabari Walker,33,starters,+7,0-1,0.0,0,0,2,1-4,25.0,0-0,0.0,18,2,2,2,4,0,1
PHI,,False,5105637,Adem Bona,30,starters,-4,0-0,0.0,0,1,2,1-2,50.0,0-0,0.0,14,1,4,2,3,1,0
PHI,,False,3133603,Kelly Oubre Jr.,9,starters,+9,3-9,33.3,0,1,3,12-21,57.1,2-2,100.0,33,0,2,29,3,1,2
PHI,,False,4431678,Tyrese Maxey,0,starters,+21,4-9,44.4,7,0,6,9-19,47.4,4-4,100.0,39,0,3,26,6,1,1
PHI,,False,5124612,VJ Edgecombe,77,starters,+7,2-6,33.3,3,0,1,6-12,50.0,2-2,100.0,33,1,3,16,2,3,3
PHI,,False,4431675,Trendon Watford,12,bench,+19,1-2,50.0,7,1,5,7-9,77.8,1-1,100.0,25,4,6,16,9,0,2
PHI,,False,4433569,Johni Broome,22,bench,-1,0-1,0.0,1,0,0,2-5,40.0,0-0,0.0,5,2,0,4,2,0,0
PHI,,False,4711297,Justin Edwards,11,bench,+11,0-2,0.0,1,1,0,1-5,20.0,0-0,0.0,10,0,1,2,0,1,0
PHI,,False,6585,Andre Drummond,1,bench,+20,0-1,0.0,0,1,7,2-4,50.0,1-2,50.0,23,1,3,5,8,1,1
PHI,,False,3012,Kyle Lowry,7,bench,-2,1-1,100.0,1,0,0,1-1,100.0,0-0,0.0,3,0,0,3,0,1,0
PHI,,False,4397014,Quentin Grimes,5,bench,+32,4-8,50.0,13,1,5,7-13,53.8,4-6,66.7,32,1,1,22,6,1,4
PHI,,False,4433281,Hunter Sallis,45,bench,+1,0-0,0.0,1,0,1,1-1,100.0,0-0,0.0,4,0,0,2,1,0,1
PHI,,False,3431,Eric Gordon,23,bench,,,,,,,,,,,,,,,,,
BKN,,False,4278104,Michael Porter Jr.,17,starters,-6,1-12,8.3,2,0,14,7-23,30.4,2-2,100.0,31,3,2,17,17,1,3
BKN,,False,4278067,Nic Claxton,33,starters,-9,0-1,0.0,5,3,7,8-11,72.7,3-6,50.0,34,0,2,19,7,1,2
BKN,,False,3907823,Terance Mann,14,starters,-12,0-1,0.0,4,0,1,7-9,77.8,3-5,60.0,34,4,4,17,5,3,1
BKN,,False,4397179,Tyrese Martin,13,starters,-7,0-4,0.0,4,1,2,0-6,0.0,0-0,0.0,27,0,0,0,2,0,2
BKN,,False,4432174,Cam Thomas,24,starters,-5,4-7,57.1,1,0,0,9-19,47.4,7-7,100.0,35,1,2,29,1,0,3
BKN,,False,4431714,Jalen Wilson,22,bench,-24,0-2,0.0,0,0,0,1-4,25.0,0-0,0.0,14,0,2,2,0,0,1
BKN,,False,4433137,Ziaire Williams,1,bench,-23,1-6,16.7,0,0,3,4-9,44.4,4-4,100.0,20,2,2,13,5,2,2
BKN,,False,4712896,Noah Clowney,21,bench,-6,0-2,0.0,2,0,3,0-2,0.0,0-0,0.0,15,2,1,0,5,0,2
BKN,,False,4432194,Day'Ron Sharpe,20,bench,-14,0-1,0.0,0,0,1,0-2,0.0,1-2,50.0,10,1,0,1,2,1,1
BKN,,False,5037873,Drake Powell,4,bench,+1,0-0,0.0,1,0,0,1-1,100.0,0-0,0.0,4,0,0,2,0,1,0
BKN,,False,5175643,Egor Demin,8,bench,-15,1-2,50.0,2,0,0,2-4,50.0,0-0,0.0,15,0,0,5,0,1,1
BKN,,False,5242502,Ben Saraf,77,bench,,,,,,,,,,,,,,,,,
BKN,,False,5279130,Nolan Traore,88,bench,,,,,,,,,,,,,,,,,
