team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
MEM,,False,4277961,Jaren Jackson Jr.,8,starters,-28,1-3,33.3,0,1,0,7-15,46.7,3-3,100.0,23,2,5,18,2,1,3
MEM,,False,5112087,Jaylen Wells,0,starters,-27,1-5,20.0,0,0,1,2-10,20.0,0-0,0.0,24,3,2,5,4,2,0
MEM,,False,3146557,Jock Landale,31,starters,-30,1-2,50.0,4,0,4,5-10,50.0,0-0,0.0,24,2,1,11,6,1,1
MEM,,False,2581018,Kentavious Caldwell-Pope,3,starters,-25,0-3,0.0,3,0,2,0-3,0.0,0-0,0.0,19,1,2,0,3,1,1
MEM,,False,4397227,Vince Williams Jr.,5,starters,-17,3-10,30.0,2,0,4,4-12,33.3,1-1,100.0,25,1,2,12,5,0,1
MEM,,False,4593125,Santi Aldama,7,bench,+4,2-7,28.6,4,1,4,4-11,36.4,4-6,66.7,24,2,0,14,6,2,1
MEM,,False,4595400,Olivier-Maxence Prosper,18,bench,-11,0-2,0.0,4,1,3,2-7,28.6,4-4,100.0,26,1,2,8,4,0,1
MEM,,False,4903027,Cedric Coward,23,bench,-19,1-6,16.7,3,0,4,3-12,25.0,5-6,83.3,26,2,2,12,6,0,2
MEM,,False,5105550,GG Jackson,45,bench,-5,0-2,0.0,1,0,0,2-6,33.3,2-3,66.7,7,0,1,6,0,1,0
MEM,,False,4701225,PJ Hall,16,bench,-5,0-1,0.0,1,0,2,2-4,50.0,0-1,0.0,7,1,0,4,3,0,0
MEM,,False,3134932,John Konchar,46,bench,-1,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,6,0,0,0,0,0,0
MEM,,False,4433083,Cam Spencer,24,bench,-16,1-2,50.0,3,1,2,1-5,20.0,2-2,100.0,29,0,1,5,2,0,0
BOS,,False,4397424,Neemias Queta,88,starters,+27,0-0,0.0,2,1,6,6-6,100.0,1-1,100.0,20,2,2,13,8,1,0
BOS,,False,3078576,Derrick White,9,starters,+22,3-6,50.0,4,1,2,6-11,54.5,5-5,100.0,26,3,0,20,5,2,2
BOS,,False,3917376,Jaylen Brown,7,starters,+29,2-5,40.0,6,0,3,8-16,50.0,1-2,50.0,25,3,2,19,6,0,2
BOS,,False,4066354,Payton Pritchard,11,starters,+42,5-10,50.0,9,0,6,8-15,53.3,3-4,75.0,30,0,1,24,6,0,0
BOS,,False,4683689,Jordan Walsh,27,starters,+19,1-3,33.3,0,2,5,3-7,42.9,0-0,0.0,18,1,4,7,6,0,0
BOS,,False,3948153,Chris Boucher,99,bench,+14,0-2,0.0,0,0,6,1-3,33.3,0-0,0.0,13,1,3,2,7,0,0
BOS,,False,4065804,Sam Hauser,30,bench,+15,1-7,14.3,1,1,1,2-8,25.0,0-0,0.0,23,1,1,5,2,1,1
BOS,,False,4687718,Josh Minott,8,bench,+2,1-4,25.0,4,1,4,4-8,50.0,0-0,0.0,22,1,1,9,5,0,3
BOS,,False,4277951,Luka Garza,52,bench,+2,2-3,66.7,1,0,2,6-8,75.0,0-0,0.0,17,5,3,14,7,0,0
BOS,,False,4351851,Anfernee Simons,4,bench,-1,2-6,33.3,7,0,3,2-10,20.0,0-0,0.0,22,1,0,6,4,0,1
BOS,,False,4397251,Ron Harper Jr.,13,bench,-1,2-2,100.0,0,1,0,2-2,100.0,0-0,0.0,4,0,1,6,0,0,0
BOS,,False,4593841,Baylor Scheierman,55,bench,+11,2-3,66.7,0,0,1,2-3,66.7,0-0,0.0,12,0,1,6,1,0,0
BOS,,False,5175647,Hugo Gonzalez,28,bench,-1,0-0,0.0,0,1,1,0-2,0.0,0-0,0.0,8,0,1,0,1,0,1
BOS,,False,4277964,Xavier Tillman,26,bench,,,,,,,,,,,,,,,,,
