id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100754,1,12:00,Draymond Green vs. Victor Wembanyama (Stephon Castle gains possession),24,SA,0,0,4,615,,64.1
4018100757,1,11:42,Victor Wembanyama misses 10-foot two point shot,24,SA,0,0,7,114,,62.7
4018100758,1,11:39,Stephen Curry defensive rebound,9,SA,0,0,8,155,,62.2
40181007510,1,11:20,Draymond Green misses 25-foot three point jumper,9,SA,0,0,10,92,,63.5
40181007511,1,11:17,Victor Wembanyama defensive rebound,24,SA,0,0,11,155,,64
40181007512,1,11:10,Stephen Curry shooting foul,9,SA,0,0,12,44,,67.6
40181007514,1,11:10,Stephon Castle makes free throw 1 of 2,24,SA,1,0,14,98,True,68.1
40181007515,1,11:10,Stephon Castle makes free throw 2 of 2,24,SA,2,0,15,99,True,66.5
40181007516,1,10:57,Moses Moody makes 25-foot three point jumper (Draymond Green assists),9,SA,2,3,16,92,True,61.7
40181007518,1,10:43,Devin Vassell misses 25-foot three point jumper,24,SA,2,3,18,92,,59.8
40181007519,1,10:39,Victor Wembanyama offensive rebound,24,SA,2,3,19,156,,61.6
40181007520,1,10:38,Victor Wembanyama makes finger roll layup,24,SA,4,3,20,124,True,63.9
40181007521,1,10:25,Stephen Curry misses 15-foot jumper,9,SA,4,3,21,92,,65.8
40181007522,1,10:23,Stephon Castle defensive rebound,24,SA,4,3,22,155,,66.5
40181007523,1,10:19,De'Aaron Fox makes two point shot (Stephon Castle assists),24,SA,6,3,23,109,True,68.6
40181007525,1,10:07,Jimmy Butler III makes 22-foot three point jumper (Stephen Curry assists),9,SA,6,6,25,92,True,63.8
40181007527,1,9:55,Will Richard personal foul,9,SA,6,6,27,45,,63.6
40181007529,1,9:45,Harrison Barnes makes 22-foot three point jumper (Stephon Castle assists),24,SA,9,6,29,92,True,68.5
40181007531,1,9:17,Victor Wembanyama blocks Draymond Green 's 25-foot three point jumper,9,SA,9,6,31,92,,69.9
40181007533,1,9:13,Harrison Barnes defensive rebound,24,SA,9,6,33,155,,70.4
40181007534,1,9:06,Victor Wembanyama out of bounds bad pass turnover,24,SA,9,6,34,90,,68.4
40181007535,1,8:54,Moses Moody misses 27-foot three point jumper,9,SA,9,6,35,92,,69.9
40181007536,1,8:52,Stephon Castle defensive rebound,24,SA,9,6,36,155,,70.3
40181007537,1,8:46,Harrison Barnes makes 23-foot three point jumper (Victor Wembanyama assists),24,SA,12,6,37,92,True,74.6
40181007539,1,8:31,Stephen Curry makes 2-foot two point shot,9,SA,12,8,39,128,True,72.5
40181007540,1,8:24,De'Aaron Fox misses 24-foot three point pullup jump shot,24,SA,12,8,40,131,,70.9
40181007541,1,8:21,Jimmy Butler III defensive rebound,9,SA,12,8,41,155,,70.4
40181007542,1,8:10,Stephen Curry makes 23-foot three pointer (Draymond Green assists),9,SA,12,11,42,131,True,65.9
40181007544,1,7:56,Victor Wembanyama makes dunk (Stephon Castle assists),24,SA,14,11,44,96,True,70.3
40181007546,1,7:52,Draymond Green bad pass (Harrison Barnes steals),9,SA,14,11,46,62,,72.4
