id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018095104,1,12:00,Neemias Queta vs. Wendell Carter Jr. (Desmond Bane gains possession),19,ORL,0,0,4,615,,61.2
4018095107,1,11:42,Wendell Carter Jr. misses 14-foot jumper,19,ORL,0,0,7,92,,59.8
4018095108,1,11:39,Josh Minott defensive rebound,2,ORL,0,0,8,155,,59.3
4018095109,1,11:20,Paolo Banchero blocks Payton Pritchard 's 11-foot two point shot,2,ORL,0,0,9,121,,60.6
40180951011,1,11:16,Paolo Banchero defensive rebound,19,ORL,0,0,11,155,,61.1
40180951012,1,11:14,Wendell Carter Jr. makes 1-foot dunk (Jalen Suggs assists),19,ORL,2,0,12,116,True,63.8
40180951014,1,10:59,Desmond Bane personal foul,19,ORL,2,0,14,45,,63.8
40180951016,1,10:46,Neemias Queta makes 2-foot layup (Derrick White assists),2,ORL,2,2,16,141,True,61.2
40180951018,1,10:31,Payton Pritchard personal foul,2,ORL,2,2,18,45,,61.2
40180951020,1,10:30,Jalen Suggs out of bounds bad pass turnover,19,ORL,2,2,20,90,,58.7
40180951021,1,10:04,Jaylen Brown misses 23-foot step back jumpshot,2,ORL,2,2,21,132,,60.5
40180951022,1,10:01,Neemias Queta offensive rebound,2,ORL,2,2,22,156,,58.6
40180951025,1,10:01,Neemias Queta misses tip shot,2,ORL,2,2,25,94,,60.5
40180951026,1,10:00,Celtics offensive team rebound,2,ORL,2,2,26,156,,58.6
40180951027,1,9:59,Franz Wagner personal foul,19,ORL,2,2,27,45,,58.7
40180951029,1,9:59,Jaylen Brown offensive foul,2,ORL,2,2,29,42,,61.2
40180951031,1,9:59,Jaylen Brown turnover,2,ORL,2,2,31,84,,61.2
40180951032,1,9:44,Wendell Carter Jr. traveling,19,ORL,2,2,32,64,,58.6
40180951033,1,9:32,Josh Minott makes 24-foot three point jumper (Payton Pritchard assists),2,ORL,2,5,33,92,True,53.4
40180951035,1,9:20,Franz Wagner misses driving floating jump shot,19,ORL,2,5,35,144,,51.5
40180951036,1,9:18,Neemias Queta defensive rebound,2,ORL,2,5,36,155,,50.9
40180951037,1,9:15,Josh Minott makes 2-foot dunk (Jaylen Brown assists),2,BOS,2,7,37,149,True,51.8
40180951039,1,9:06,Wendell Carter Jr. makes 23-foot three point jumper (Franz Wagner assists),19,ORL,5,7,39,92,True,53.3
40180951041,1,8:54,Payton Pritchard makes 26-foot three point step back jumpshot,2,BOS,5,10,41,132,True,51.9
40180951042,1,8:39,Desmond Bane makes 24-foot three point jumper (Paolo Banchero assists),19,ORL,8,10,42,92,True,53.2
40180951044,1,8:18,Payton Pritchard misses 13-foot pullup jump shot,2,ORL,8,10,44,131,,55.1
40180951045,1,8:16,Paolo Banchero defensive rebound,19,ORL,8,10,45,155,,55.8
40180951046,1,8:14,Franz Wagner makes two point shot (Paolo Banchero assists),19,ORL,10,10,46,109,True,58.2
40180951048,1,8:05,Jaylen Brown makes 9-foot step back jumpshot,2,ORL,10,12,48,132,True,55.7
40180951049,1,7:52,Franz Wagner makes 24-foot three point jumper (Desmond Bane assists),19,ORL,13,12,49,92,True,60.8
40180951051,1,7:37,Neemias Queta misses 9-foot two point shot,2,ORL,13,12,51,130,,62.5
40180951052,1,7:34,Paolo Banchero defensive rebound,19,ORL,13,12,52,155,,63
40180951053,1,7:30,Josh Minott shooting foul,2,ORL,13,12,53,44,,66.6
40180951055,1,7:30,Paolo Banchero makes free throw 1 of 2,19,ORL,14,12,55,98,True,67.3
40180951056,1,7:30,Paolo Banchero makes free throw 2 of 2,19,ORL,15,12,56,99,True,65.6
40180951057,1,7:18,Josh Minott misses 25-foot three point jumper,2,ORL,15,12,57,92,,67.3
40180951058,1,7:14,Wendell Carter Jr. defensive rebound,19,ORL,15,12,58,155,,67.8
40180951059,1,7:02,Payton Pritchard shooting foul,2,ORL,15,12,59,44,,71.1
40180951061,1,7:02,Franz Wagner makes free throw 1 of 2,19,ORL,16,12,61,98,True,71.8
40180951062,1,7:02,Anfernee Simons enters the game for Payton Pritchard,2,ORL,16,12,62,584,,71.8
40180951064,1,7:02,Franz Wagner makes free throw 2 of 2,19,ORL,17,12,64,99,True,70.2
40180951065,1,6:43,Neemias Queta misses 15-foot two point shot,2,ORL,17,12,65,114,,71.8
40180951066,1,6:40,Paolo Banchero defensive rebound,19,ORL,17,12,66,155,,72.3
40180951067,1,6:31,Paolo Banchero makes driving layup,19,ORL,19,12,67,110,True,74.4
40180951068,1,6:31,Celtics Full timeout,2,ORL,19,12,68,16,,74.4
40180951069,1,6:31,Tristan da Silva enters the game for Jalen Suggs,19,ORL,19,12,69,584,,74.4
40180951070,1,6:31,Anthony Black enters the game for Franz Wagner,19,ORL,19,12,70,584,,74.4
40180951071,1,6:31,Goga Bitadze enters the game for Wendell Carter Jr.,19,ORL,19,12,71,584,,74.4
40180951072,1,6:31,Luka Garza enters the game for Josh Minott,2,ORL,19,12,72,584,,74.4
40180951073,1,6:31,Sam Hauser enters the game for Neemias Queta,2,ORL,19,12,73,584,,74.4
40180951079,1,6:10,Anfernee Simons misses 27-foot three point step back jumpshot,2,ORL,19,12,79,132,,76
40180951080,1,6:06,Paolo Banchero defensive rebound,19,ORL,19,12,80,155,,76.6
40180951081,1,5:57,Desmond Bane misses 26-foot three point pullup jump shot,19,ORL,19,12,81,131,,74.9
40180951082,1,5:53,Goga Bitadze offensive rebound,19,ORL,19,12,82,156,,76.6
40180951083,1,5:51,Desmond Bane makes 1-foot layup (Goga Bitadze assists),19,ORL,21,12,83,141,True,78.4
40180951085,1,5:43,Luka Garza makes 8-foot two point shot (Derrick White assists),2,ORL,21,14,85,130,True,76.6
40180951087,1,5:22,Paolo Banchero misses driving floating jump shot,19,ORL,21,14,87,144,,74.9
40180951088,1,5:20,Paolo Banchero offensive rebound,19,ORL,21,14,88,156,,76.6
40180951089,1,5:19,Tristan da Silva makes 23-foot three point jumper (Paolo Banchero assists),19,ORL,24,14,89,92,True,80.4
40180951091,1,5:12,Jaylen Brown misses 27-foot three point pullup jump shot,2,ORL,24,14,91,131,,81.8
40180951092,1,5:09,Magic defensive team rebound,19,ORL,24,14,92,155,,82.3
401809510101,1,5:09,Payton Pritchard enters the game for Derrick White,2,ORL,24,14,101,584,,82.3
40180951094,1,4:56,Luka Garza blocks Goga Bitadze 's 3-foot layup,19,ORL,24,14,94,141,,80.9
40180951096,1,4:52,Anfernee Simons defensive rebound,2,ORL,24,14,96,155,,80.4
40180951097,1,4:51,Anfernee Simons lost ball turnover (Desmond Bane steals),2,ORL,24,14,97,63,,82.3
40180951099,1,4:46,Anthony Black makes 25-foot three pointer (Desmond Bane assists),19,ORL,27,14,99,131,True,85.3
401809510103,1,4:35,Jaylen Brown vs. Paolo Banchero (Desmond Bane gains possession),19,ORL,27,14,103,615,,86.8
401809510106,1,4:35,Jaylen Brown lost ball turnover (Paolo Banchero steals),2,ORL,27,14,106,63,,86.8
401809510108,1,4:34,Anthony Black makes dunk (Desmond Bane assists),19,ORL,29,14,108,116,True,88.2
401809510110,1,4:34,Anfernee Simons shooting foul,2,ORL,29,14,110,44,,90.2
401809510112,1,4:34,Celtics Full timeout,2,ORL,29,14,112,16,,90.2
401809510113,1,4:34,(04:34) [Celtics] REF-INITIATED REVIEW (REPLAY SUPPORTS CALL),,ORL,29,14,113,278,,88.7
401809510114,1,4:34,Jordan Walsh enters the game for Anfernee Simons,2,ORL,29,14,114,584,,88.7
401809510116,1,4:34,Anthony Black makes free throw 1 of 1,19,ORL,30,14,116,97,True,89.3
401809510117,1,4:22,Jaylen Brown makes 26-foot three point jumper (Payton Pritchard assists),2,ORL,30,17,117,92,True,86.8
401809510119,1,4:04,Tristan da Silva makes 23-foot three point jumper (Desmond Bane assists),19,ORL,33,17,119,92,True,89.4
401809510121,1,3:45,Jaylen Brown misses 26-foot three point pullup jump shot,2,ORL,33,17,121,131,,90.3
401809510122,1,3:43,Anthony Black defensive rebound,19,ORL,33,17,122,155,,90.6
401809510123,1,3:37,Luka Garza shooting foul,2,ORL,33,17,123,44,,92.2
401809510125,1,3:37,Goga Bitadze misses free throw 1 of 2,19,ORL,33,17,125,98,,91.4
401809510126,1,3:37,Magic offensive team rebound,19,ORL,33,17,126,156,,90.6
401809510127,1,3:37,Hugo Gonzalez enters the game for Jaylen Brown,2,ORL,33,17,127,584,,90.6
401809510129,1,3:37,Goga Bitadze misses free throw 2 of 2,19,ORL,33,17,129,99,,89.5
401809510130,1,3:33,Jordan Walsh defensive rebound,2,ORL,33,17,130,155,,89.5
401809510131,1,3:17,Sam Hauser misses 23-foot three point jumper,2,ORL,33,17,131,92,,90.4
401809510132,1,3:13,Hugo Gonzalez offensive rebound,2,ORL,33,17,132,156,,89.6
401809510133,1,3:09,Payton Pritchard misses 25-foot three point jumper,2,ORL,33,17,133,92,,90.4
401809510134,1,3:06,Sam Hauser offensive rebound,2,ORL,33,17,134,156,,89.6
401809510135,1,3:04,Sam Hauser makes 27-foot three point step back jumpshot,2,ORL,33,20,135,132,True,87
401809510136,1,3:04,Anthony Black shooting foul,19,ORL,33,20,136,44,,84.2
401809510138,1,3:04,Franz Wagner enters the game for Desmond Bane,19,ORL,33,20,138,584,,84.2
401809510139,1,3:04,Jalen Suggs enters the game for Paolo Banchero,19,ORL,33,20,139,584,,84.2
401809510140,1,3:04,Wendell Carter Jr. enters the game for Goga Bitadze,19,ORL,33,20,140,584,,84.2
401809510144,1,3:04,Hugo Gonzalez misses free throw 1 of 1,2,ORL,33,20,144,97,,87
401809510145,1,3:02,Magic defensive team rebound,19,ORL,33,20,145,155,,87
401809510147,1,2:43,Anthony Black misses 23-foot three point jumper,19,ORL,33,20,147,92,,85.8
401809510148,1,2:43,Celtics defensive team rebound,2,ORL,33,20,148,155,,85.5
401809510150,1,2:19,Payton Pritchard makes 18-foot driving floating jump shot (Sam Hauser assists),2,ORL,33,22,150,144,True,84
401809510152,1,2:00,Luka Garza blocks Wendell Carter Jr. 's 4-foot driving layup,19,ORL,33,22,152,110,,82.8
401809510153,1,2:00,Magic offensive team rebound,19,ORL,33,22,153,156,,84.1
