id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100944,1,12:00,Onyeka Okongwu vs. Mark Williams (Ryan Dunn gains possession),21,ATL,0,0,4,615,,56.7
4018100947,1,11:41,Dillon Brooks steps out of bounds turnover,21,ATL,0,0,7,86,,58.6
4018100948,1,11:19,Zaccharie Risacher makes 24-foot three point jumper (Onyeka Okongwu assists),1,ATL,0,3,8,92,True,63.5
40181009410,1,10:58,Royce O'Neale misses 26-foot three point jumper,21,ATL,0,3,10,92,,65.4
40181009411,1,10:55,Devin Booker offensive rebound,21,ATL,0,3,11,156,,63.5
40181009412,1,10:53,Ryan Dunn misses 22-foot three point jumper,21,ATL,0,3,12,92,,65.4
40181009413,1,10:49,Dyson Daniels defensive rebound,1,ATL,0,3,13,155,,66.1
40181009414,1,10:43,Onyeka Okongwu misses 25-foot three point jumper,1,ATL,0,3,14,92,,64.1
40181009415,1,10:41,Ryan Dunn defensive rebound,21,ATL,0,3,15,155,,63.5
40181009416,1,10:31,Ryan Dunn misses 23-foot three point jumper,21,ATL,0,3,16,92,,65.4
40181009417,1,10:27,Royce O'Neale offensive rebound,21,ATL,0,3,17,156,,63.5
40181009418,1,10:23,Dillon Brooks misses 12-foot two point shot,21,ATL,0,3,18,114,,65.4
40181009419,1,10:19,Ryan Dunn offensive rebound,21,ATL,0,3,19,156,,63.4
40181009421,1,10:10,Devin Booker makes driving layup,21,ATL,2,3,21,110,True,61.5
401810094375,1,9:51,Jalen Johnson lost ball turnover (Ryan Dunn steals),1,ATL,2,3,375,63,,58.6
40181009425,1,9:39,Devin Booker misses driving layup,21,ATL,2,3,25,110,,60.7
40181009426,1,9:36,Dyson Daniels defensive rebound,1,ATL,2,3,26,155,,61.5
40181009427,1,9:31,Onyeka Okongwu traveling,1,ATL,2,3,27,64,,58.5
40181009428,1,9:21,Onyeka Okongwu kicked ball violation,1,ATL,2,3,28,12,,61.5
