team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
GS,,False,6430,Jimmy Butler III,10,starters,+6,5-7,71.4,8,0,3,7-12,58.3,9-12,75.0,34,3,0,28,6,3,0
GS,,False,6589,Draymond Green,23,starters,+15,0-7,0.0,4,0,5,1-10,10.0,4-4,100.0,27,0,6,6,5,1,4
GS,,False,3975,Stephen Curry,30,starters,+5,5-16,31.3,5,0,5,13-25,52.0,15-16,93.8,34,0,2,46,5,2,1
GS,,False,4432171,Moses Moody,4,starters,+4,5-10,50.0,3,0,2,6-13,46.2,2-2,100.0,26,1,2,19,3,0,0
GS,,False,4897262,Will Richard,3,starters,+1,1-2,50.0,1,0,1,1-2,50.0,0-0,0.0,22,0,3,3,1,1,3
GS,,False,4433247,Jonathan Kuminga,1,bench,-10,0-1,0.0,0,0,4,0-1,0.0,0-0,0.0,12,0,0,0,4,0,1
GS,,False,3213,Al Horford,20,bench,-14,3-6,50.0,3,2,3,3-7,42.9,0-0,0.0,23,0,2,9,3,0,1
GS,,False,4593016,Quinten Post,21,bench,+2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,5,0,0,0,0,1,0
GS,,False,2990984,Buddy Hield,7,bench,-3,0-2,0.0,0,0,1,1-4,25.0,2-2,100.0,16,0,0,4,1,1,1
GS,,False,3134903,Gary Payton II,0,bench,+9,0-1,0.0,2,0,2,2-4,50.0,0-0,0.0,15,4,0,4,6,1,1
GS,,False,4709138,Brandin Podziemski,2,bench,+10,2-5,40.0,4,1,6,2-7,28.6,0-0,0.0,29,0,3,6,6,3,3
GS,,False,4431684,Trayce Jackson-Davis,32,bench,,,,,,,,,,,,,,,,,
GS,,False,4997536,Gui Santos,15,bench,,,,,,,,,,,,,,,,,
GS,,False,4592714,Pat Spencer,61,bench,,,,,,,,,,,,,,,,,
SA,,False,6578,Harrison Barnes,40,starters,-5,3-6,50.0,0,1,2,4-9,44.4,0-0,0.0,25,0,1,11,2,3,2
SA,,False,5104157,Victor Wembanyama,1,starters,-9,3-7,42.9,10,1,9,11-22,50.0,6-6,100.0,36,6,5,31,15,0,8
SA,,False,4066259,De'Aaron Fox,4,starters,-2,1-5,20.0,5,0,4,5-14,35.7,2-2,100.0,36,1,3,13,5,0,6
SA,,False,4395630,Devin Vassell,24,starters,-3,4-11,36.4,1,0,2,5-13,38.5,1-1,100.0,35,0,2,15,2,0,0
SA,,False,4845367,Stephon Castle,5,starters,+8,0-3,0.0,10,0,7,9-16,56.3,5-7,71.4,31,3,5,23,10,0,2
SA,,False,4066317,Lindy Waters III,43,bench,-2,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,4,0,0,0,0,0,0
SA,,False,4395723,Keldon Johnson,3,bench,-9,0-2,0.0,1,0,6,3-9,33.3,0-0,0.0,24,3,0,6,9,2,1
SA,,False,4592479,Julian Champagnie,30,bench,-1,2-3,66.7,1,1,3,2-3,66.7,0-0,0.0,20,0,2,6,3,0,1
SA,,False,4610139,Jeremy Sochan,10,bench,0,1-1,100.0,1,0,3,1-1,100.0,0-0,0.0,6,0,2,3,3,0,0
SA,,False,3064560,Luke Kornet,7,bench,-2,0-0,0.0,1,0,0,6-6,100.0,0-0,0.0,22,0,4,12,0,0,0
SA,,False,2489663,Kelly Olynyk,8,bench,,,,,,,,,,,,,,,,,
SA,,False,5061568,Carter Bryant,11,bench,,,,,,,,,,,,,,,,,
SA,,False,5177362,Riley Minix,27,bench,,,,,,,,,,,,,,,,,
SA,,False,6427,Bismack Biyombo,18,bench,,,,,,,,,,,,,,,,,
SA,,False,3134916,Jordan McLaughlin,0,bench,,,,,,,,,,,,,,,,,
