team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
TOR,,False,3913176,Brandon Ingram,3,starters,+7,0-3,0.0,5,0,7,7-15,46.7,6-7,85.7,35,1,3,20,8,2,2
TOR,,False,4395625,RJ Barrett,9,starters,+2,3-5,60.0,2,0,3,8-15,53.3,1-1,100.0,36,0,2,20,3,2,2
TOR,,False,4433134,Scottie Barnes,4,starters,-7,1-4,25.0,5,1,8,6-14,42.9,1-4,25.0,35,2,2,14,10,1,3
TOR,,False,5093267,Collin Murray-Boyles,12,starters,-16,0-0,0.0,0,0,2,2-5,40.0,2-2,100.0,20,2,3,6,4,0,0
TOR,,False,4395724,Immanuel Quickley,5,starters,+1,0-3,0.0,6,0,1,2-9,22.2,0-0,0.0,27,0,0,4,1,2,2
TOR,,False,4278580,Sandro Mamukelashvili,54,bench,+13,1-3,33.3,3,1,5,2-4,50.0,6-6,100.0,19,1,0,11,6,1,3
TOR,,False,4431893,Jamison Battle,77,bench,+28,6-6,100.0,0,1,1,7-7,100.0,0-0,0.0,15,0,1,20,1,0,1
TOR,,False,4397018,Ochai Agbaji,30,bench,+21,0-1,0.0,2,1,6,1-3,33.3,1-2,50.0,17,1,3,3,7,1,1
TOR,,False,4432241,Jamal Shead,23,bench,+10,1-1,100.0,4,0,5,3-4,75.0,2-2,100.0,21,2,4,9,7,0,1
TOR,,False,4684272,Ja'Kobe Walter,14,bench,-9,1-3,33.3,0,0,0,1-4,25.0,0-0,0.0,10,1,0,3,1,0,1
TOR,,False,5106258,Gradey Dick,1,bench,+5,0-1,0.0,0,0,0,1-2,50.0,0-0,0.0,5,0,0,2,0,0,0
TOR,,False,5107897,Jonathan Mogbo,2,bench,,,,,,,,,,,,,,,,,
TOR,,False,4023,Garrett Temple,17,bench,,,,,,,,,,,,,,,,,
CLE,,False,3912848,Dean Wade,32,starters,+4,1-5,20.0,4,2,3,1-7,14.3,2-2,100.0,30,1,1,5,4,3,0
CLE,,False,4065732,De'Andre Hunter,12,starters,-3,4-12,33.3,2,1,5,8-18,44.4,6-8,75.0,34,1,3,26,6,0,3
CLE,,False,4432158,Evan Mobley,4,starters,-7,2-5,40.0,3,1,5,11-17,64.7,5-8,62.5,36,3,2,29,8,3,3
CLE,,False,4066421,Lonzo Ball,2,starters,+5,2-4,50.0,5,0,4,3-7,42.9,0-0,0.0,26,1,0,8,5,1,2
CLE,,False,4683747,Jaylon Tyson,20,starters,+2,4-8,50.0,4,3,2,7-14,50.0,0-0,0.0,33,1,4,18,3,0,2
CLE,,False,2580365,Larry Nance Jr.,22,bench,-10,0-4,0.0,0,0,1,0-6,0.0,0-0,0.0,20,1,3,0,2,0,0
CLE,,False,4997539,Luke Travers,33,bench,-14,0-2,0.0,2,1,3,0-5,0.0,2-2,100.0,15,2,1,2,5,0,1
CLE,,False,3934723,Thomas Bryant,3,bench,-4,0-1,0.0,1,0,1,2-4,50.0,0-1,0.0,12,2,0,4,3,1,0
CLE,,False,4701233,Craig Porter Jr.,9,bench,-17,1-2,50.0,1,2,2,2-5,40.0,0-2,0.0,21,2,1,5,4,1,1
CLE,,False,5023693,Tyrese Proctor,24,bench,-11,0-3,0.0,2,0,1,2-7,28.6,0-0,0.0,14,1,0,4,2,1,1
CLE,,False,5106268,Nae'Qwan Tomlin,30,bench,,,,,,,,,,,,,,,,,
