id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099854,1,12:00,Kristaps Porzingis vs. Nic Claxton (Ben Saraf gains possession),17,ATL,0,0,4,615,,71.7
4018099857,1,11:41,Nic Claxton makes 1-foot alley oop dunk shot (Cam Thomas assists),17,ATL,2,0,7,118,True,69.1
4018099859,1,11:18,Jalen Johnson misses driving floating jump shot,1,ATL,2,0,9,144,,67.4
40180998510,1,11:16,Nic Claxton defensive rebound,17,ATL,2,0,10,155,,66.9
40180998511,1,11:11,Ben Saraf misses 26-foot three point shot,17,ATL,2,0,11,113,,68.4
40180998512,1,11:07,Dyson Daniels defensive rebound,1,ATL,2,0,12,155,,68.9
40180998513,1,11:00,Jalen Johnson misses 24-foot three point jumper,1,ATL,2,0,13,92,,67.3
40180998514,1,10:56,Nic Claxton defensive rebound,17,ATL,2,0,14,155,,66.7
40180998515,1,10:48,Nic Claxton makes 2-foot dunk (Ben Saraf assists),17,ATL,4,0,15,96,True,64.5
40180998517,1,10:37,Kristaps Porzingis misses 23-foot three point jumper,1,ATL,4,0,17,92,,62.3
40180998518,1,10:34,Jalen Johnson offensive rebound,1,ATL,4,0,18,156,,64.4
40180998519,1,10:33,Jalen Johnson misses 1-foot jump bank shot,1,ATL,4,0,19,122,,62.3
40180998520,1,10:31,Nic Claxton defensive rebound,17,ATL,4,0,20,155,,61.5
40180998521,1,10:21,Cam Thomas makes 25-foot three pointer,17,ATL,7,0,21,131,True,56.5
40180998522,1,10:04,Dyson Daniels misses 7-foot two point shot,1,ATL,7,0,22,114,,54.5
40180998523,1,10:03,Nets defensive team rebound,17,ATL,7,0,23,155,,53.8
40180998526,1,9:45,Nic Claxton makes layup (Terance Mann assists),17,ATL,9,0,26,95,True,51
40180998528,1,9:45,Kristaps Porzingis shooting foul,1,BKN,9,0,28,44,,53.9
40180998530,1,9:45,Nic Claxton makes free throw 1 of 1,17,BKN,10,0,30,97,True,51.6
40180998582,1,9:34,Trae Young misses two point shot,1,BKN,10,0,82,145,,54
40180998583,1,9:33,Ben Saraf defensive rebound,17,BKN,10,0,83,155,,54.6
40180998533,1,9:26,Dyson Daniels shooting foul,1,BKN,10,0,33,44,,58.9
40180998535,1,9:26,Cam Thomas makes free throw 1 of 3,17,BKN,11,0,35,100,True,59.6
40180998536,1,9:26,Cam Thomas makes free throw 2 of 3,17,BKN,12,0,36,101,True,62.2
40180998537,1,9:26,Hawks Full timeout,1,BKN,12,0,37,16,,51.8
40180998540,1,9:26,Cam Thomas misses free throw 3 of 3,17,BKN,12,0,40,102,,57.3
40180998541,1,9:23,Jalen Johnson defensive rebound,1,BKN,12,0,41,155,,57.3
40180998542,1,9:09,Jalen Johnson makes layup (Kristaps Porzingis assists),1,BKN,12,2,42,95,True,55
40180998544,1,8:44,Ben Saraf bad pass (Zaccharie Risacher steals),17,BKN,12,2,44,62,,52.4
40180998546,1,8:40,Dyson Daniels makes two point shot (Jalen Johnson assists),1,ATL,12,4,46,109,True,50.2
40180998547,1,8:17,Michael Porter Jr. makes 26-foot three pointer,17,BKN,15,4,47,131,True,55.3
40180998549,1,8:08,Trae Young misses two point shot,1,BKN,15,4,49,128,,57.9
40180998550,1,8:07,Jalen Johnson offensive rebound,1,BKN,15,4,50,156,,55.4
40180998551,1,8:07,Jalen Johnson makes two point shot,1,BKN,15,6,51,125,True,53
40180998552,1,8:07,Terance Mann shooting foul,17,ATL,15,6,52,44,,52
40180998554,1,8:07,Jalen Johnson makes free throw 1 of 1,1,BKN,15,7,54,97,True,50.3
40180998555,1,7:58,Ben Saraf offensive foul,17,ATL,15,7,55,42,,52.5
40180998557,1,7:58,Ben Saraf turnover,17,ATL,15,7,57,84,,52.5
40180998558,1,7:33,Trae Young makes 11-foot driving floating jump shot (Kristaps Porzingis assists),1,ATL,15,9,58,144,True,54.7
40180998560,1,7:20,Michael Porter Jr. makes 14-foot two point shot,17,ATL,17,9,60,121,True,52
40180998561,1,7:11,Trae Young makes 6-foot two point shot,1,ATL,17,11,61,145,True,54.4
40180998562,1,7:11,Ben Saraf shooting foul,17,ATL,17,11,62,44,,58.9
40180998564,1,7:11,Trae Young makes free throw 1 of 1,1,ATL,17,12,64,97,True,56.9
40180998565,1,7:00,Nic Claxton bad pass (Kristaps Porzingis steals),17,ATL,17,12,65,62,,59.4
40180998567,1,6:57,Nic Claxton shooting foul,17,ATL,17,12,67,44,,63.4
40180998569,1,6:57,Zaccharie Risacher makes free throw 1 of 2,1,ATL,17,13,69,98,True,64
40180998570,1,6:57,Nickeil Alexander-Walker enters the game for Kristaps Porzingis,1,ATL,17,13,70,584,,64
40180998571,1,6:57,Onyeka Okongwu enters the game for Trae Young,1,ATL,17,13,71,584,,64
40180998574,1,6:57,Zaccharie Risacher makes free throw 2 of 2,1,ATL,17,14,74,99,True,62.1
40180998575,1,6:44,Ben Saraf lost ball turnover (Nickeil Alexander-Walker steals),17,ATL,17,14,75,63,,64.5
40180998577,1,6:41,Zaccharie Risacher makes dunk (Dyson Daniels assists),1,ATL,17,16,77,116,True,66.7
40180998579,1,6:41,Nets Full timeout,17,ATL,17,16,79,16,,66.7
40180998580,1,6:41,Egor Demin enters the game for Ben Saraf,17,ATL,17,16,80,584,,66.7
40180998584,1,6:23,Egor Demin misses 26-foot three point jumper,17,ATL,17,16,84,92,,68.4
40180998585,1,6:22,Nets offensive team rebound,17,ATL,17,16,85,156,,66.6
40180998586,1,6:22,Onyeka Okongwu loose ball foul,1,ATL,17,16,86,43,,66.7
40180998588,1,6:09,Cam Thomas misses 17-foot pullup jump shot,17,ATL,17,16,88,131,,68.4
40180998589,1,6:08,Nic Claxton offensive rebound,17,ATL,17,16,89,156,,66.5
401809985166,1,6:07,Nic Claxton misses 1-foot tip shot,17,ATL,17,16,166,94,,68.2
401809985167,1,6:06,Dyson Daniels defensive rebound,1,ATL,17,16,167,155,,68.8
40180998590,1,6:02,Cam Thomas personal foul,17,ATL,17,16,90,45,,72.2
40180998592,1,5:52,Cam Thomas kicked ball violation,17,ATL,17,16,92,12,,66.3
40180998594,1,5:40,Onyeka Okongwu makes 2-foot dunk (Jalen Johnson assists),1,ATL,17,18,94,151,True,71
40180998596,1,5:24,Cam Thomas misses driving layup,17,ATL,17,18,96,110,,72.6
40180998597,1,5:20,Michael Porter Jr. offensive rebound,17,ATL,17,18,97,156,,70.8
40180998598,1,5:20,Michael Porter Jr. makes tip shot,17,ATL,19,18,98,94,True,68.5
