team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
TOR,,False,3913176,Brandon Ingram,3,starters,-15,2-3,66.7,3,0,6,10-16,62.5,0-0,0.0,32,0,4,22,6,2,3
TOR,,False,4395625,RJ Barrett,9,starters,+10,1-3,33.3,3,0,4,7-13,53.8,1-2,50.0,28,0,4,16,4,0,1
TOR,,False,4433134,Scottie Barnes,4,starters,+5,3-5,60.0,6,0,7,13-24,54.2,4-5,80.0,34,4,4,33,11,1,5
TOR,,False,3134908,Jakob Poeltl,19,starters,-15,0-0,0.0,4,0,3,2-3,66.7,0-2,0.0,19,5,5,4,8,1,1
TOR,,False,4395724,Immanuel Quickley,5,starters,-15,1-7,14.3,5,0,3,5-16,31.3,3-3,100.0,32,2,3,14,5,2,1
TOR,,False,4278580,Sandro Mamukelashvili,54,bench,-6,1-3,33.3,3,0,1,6-8,75.0,3-3,100.0,22,0,1,16,1,0,0
TOR,,False,4431893,Jamison Battle,77,bench,-2,1-1,100.0,0,0,1,1-2,50.0,0-0,0.0,7,0,1,3,1,0,1
TOR,,False,5093267,Collin Murray-Boyles,12,bench,-11,0-1,0.0,0,0,0,0-4,0.0,0-0,0.0,13,2,1,0,2,0,1
TOR,,False,5107897,Jonathan Mogbo,2,bench,+6,0-0,0.0,0,1,0,0-0,0.0,0-0,0.0,2,0,1,0,0,1,0
TOR,,False,4397018,Ochai Agbaji,30,bench,-10,1-4,25.0,0,0,3,1-5,20.0,2-2,100.0,22,0,2,5,3,1,0
TOR,,False,4432241,Jamal Shead,23,bench,+5,1-2,50.0,8,0,0,2-3,66.7,1-2,50.0,16,0,1,6,0,1,1
TOR,,False,5106258,Gradey Dick,1,bench,-2,2-4,50.0,1,0,1,2-6,33.3,4-5,80.0,13,1,1,10,2,1,0
TOR,,False,4023,Garrett Temple,17,bench,,,,,,,,,,,,,,,,,
TOR,,False,4684272,Ja'Kobe Walter,14,bench,,,,,,,,,,,,,,,,,
DAL,,False,6583,Anthony Davis,3,starters,0,0-1,0.0,3,2,4,11-14,78.6,3-8,37.5,35,6,2,25,10,3,3
DAL,,False,4278078,P.J. Washington,25,starters,+6,1-3,33.3,5,0,6,6-14,42.9,4-5,80.0,32,1,2,17,7,1,2
DAL,,False,5041939,Cooper Flagg,32,starters,+5,2-6,33.3,4,1,4,8-14,57.1,4-4,100.0,29,0,5,22,4,0,0
DAL,,False,4683688,Dereck Lively II,2,starters,+17,0-0,0.0,4,3,6,2-2,100.0,0-2,0.0,21,1,3,4,7,0,2
DAL,,False,6475,Klay Thompson,31,starters,-3,2-4,50.0,3,1,4,4-7,57.1,0-0,0.0,20,0,3,10,4,0,2
DAL,,False,2531367,Dwight Powell,7,bench,-6,0-0,0.0,2,0,1,0-0,0.0,2-2,100.0,2,1,0,2,2,0,1
DAL,,False,3138160,Caleb Martin,16,bench,0,0-0,0.0,0,0,1,2-3,66.7,0-0,0.0,12,0,5,4,1,2,1
DAL,,False,4278594,Naji Marshall,13,bench,+8,0-0,0.0,3,0,5,4-4,100.0,4-4,100.0,25,1,1,12,6,2,2
DAL,,False,3136776,D'Angelo Russell,5,bench,+26,2-7,28.6,6,0,3,8-18,44.4,6-8,75.0,29,2,2,24,5,3,2
DAL,,False,4432582,Max Christie,00,bench,+17,3-5,60.0,2,0,2,5-8,62.5,4-4,100.0,27,0,1,17,2,1,2
DAL,,False,4433629,Ryan Nembhard,9,bench,-6,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,2,0,1,0,0,0,2
DAL,,False,4696317,Miles Kelly,14,bench,-6,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,2,0,1,0,0,0,1
DAL,,False,4868423,Jaden Hardy,1,bench,-8,0-0,0.0,0,0,1,0-1,0.0,2-2,100.0,5,0,0,2,1,0,0
DAL,,False,4701208,Moussa Cisse,30,bench,,,,,,,,,,,,,,,,,
