id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018099404,1,12:00,Ivica Zubac vs. Walker Kessler (Keyonte George gains possession),26,LAC,0,0,4,615,,73.8
4018099407,1,11:40,Lauri Markkanen misses 26-foot three point jumper,26,LAC,0,0,7,92,,74.8
4018099408,1,11:37,Kyle Filipowski offensive rebound,26,LAC,0,0,8,156,,73.6
4018099409,1,11:33,Lauri Markkanen makes 25-foot three point step back jumpshot (Kyle Filipowski assists),26,LAC,3,0,9,132,True,69.3
40180994011,1,11:17,Keyonte George personal foul,26,LAC,3,0,11,45,,69.3
40180994013,1,11:11,Bradley Beal misses 22-foot three point jumper,12,LAC,3,0,13,92,,67.4
40180994014,1,11:08,Walker Kessler defensive rebound,26,LAC,3,0,14,155,,66.7
40180994015,1,10:54,Kawhi Leonard blocks Lauri Markkanen 's 25-foot three point jumper,26,LAC,3,0,15,92,,68.4
40180994017,1,10:50,Bradley Beal defensive rebound,12,LAC,3,0,17,155,,69
40180994018,1,10:47,Kawhi Leonard misses 23-foot three point shot,12,LAC,3,0,18,113,,67.1
40180994019,1,10:47,Keyonte George defensive rebound,26,LAC,3,0,19,155,,66.5
40180994020,1,10:41,Lauri Markkanen makes 3-foot dunk (Keyonte George assists),26,LAC,5,0,20,116,True,64.3
40180994022,1,10:19,Ivica Zubac makes 3-foot two point shot,12,LAC,5,2,22,119,True,66.2
40180994024,1,10:05,Derrick Jones Jr. shooting foul,12,LAC,5,2,24,44,,62.6
40180994026,1,10:05,Walker Kessler makes free throw 1 of 2,26,LAC,6,2,26,98,True,62
40180994027,1,10:05,Walker Kessler misses free throw 2 of 2,26,LAC,6,2,27,99,,66.3
40180994028,1,10:03,Kawhi Leonard defensive rebound,12,LAC,6,2,28,155,,66.3
40180994029,1,9:52,Bradley Beal makes 25-foot three point jumper (James Harden assists),12,LAC,6,5,29,92,True,70.7
40180994031,1,9:39,Lauri Markkanen makes alley oop layup (Keyonte George assists),26,LAC,8,5,31,111,True,68.2
40180994033,1,9:18,James Harden misses 25-foot three point step back jumpshot,12,LAC,8,5,33,132,,66.3
40180994034,1,9:15,Kyle Filipowski defensive rebound,26,LAC,8,5,34,155,,65.7
40180994035,1,8:58,Walker Kessler makes 25-foot three point jumper (Keyonte George assists),26,LAC,11,5,35,92,True,60.7
40180994036,1,8:37,James Harden makes 9-foot pullup jump shot,12,LAC,11,7,36,131,True,62.9
40180994037,1,8:24,Walker Kessler makes 5-foot alley oop dunk shot (Lauri Markkanen assists),26,LAC,13,7,37,118,True,60.3
40180994040,1,8:13,Kawhi Leonard out of bounds lost ball turnover,12,LAC,13,7,40,87,,57.5
40180994041,1,8:02,Lauri Markkanen makes 6-foot layup (Kyle Filipowski assists),26,LAC,15,7,41,141,True,55
40180994043,1,8:01,Clippers Full timeout,12,LAC,15,7,43,16,,54.9
40180994045,1,7:48,Kawhi Leonard makes 9-foot pullup jump shot (James Harden assists),12,LAC,15,9,45,131,True,57.2
40180994047,1,7:30,Walker Kessler makes 5-foot hook shot (Keyonte George assists),26,LAC,17,9,47,93,True,54.5
40180994049,1,7:09,Kyle Filipowski personal foul,26,LAC,17,9,49,45,,54.2
40180994051,1,7:09,Bradley Beal bad pass (Keyonte George steals),12,LAC,17,9,51,62,,51.2
40180994053,1,7:05,Keyonte George makes 3-foot dunk,26,UTAH,19,9,53,116,True,51.6
40180994054,1,6:50,Svi Mykhailiuk kicked ball violation,26,UTAH,19,9,54,12,,54.8
40180994055,1,6:50,Brice Sensabaugh enters the game for Kyle Filipowski,26,UTAH,19,9,55,584,,54.8
40180994056,1,6:50,Ace Bailey enters the game for Svi Mykhailiuk,26,UTAH,19,9,56,584,,54.8
40180994059,1,6:39,James Harden makes 29-foot three pointer,12,LAC,19,12,59,131,True,53.4
40180994060,1,6:25,Kawhi Leonard personal foul,12,LAC,19,12,60,45,,53.4
40180994062,1,6:24,Keyonte George out of bounds bad pass turnover,26,LAC,19,12,62,90,,56.3
40180994063,1,6:19,Ivica Zubac makes 3-foot dunk (James Harden assists),12,LAC,19,14,63,151,True,58.6
40180994065,1,6:18,Jazz Full timeout,26,LAC,19,14,65,16,,58.6
40180994066,1,6:09,Keyonte George makes driving layup (Walker Kessler assists),26,LAC,21,14,66,110,True,56.1
40180994068,1,5:53,Kawhi Leonard misses 10-foot pullup jump shot,12,LAC,21,14,68,131,,53.6
40180994069,1,5:50,Ace Bailey defensive rebound,26,LAC,21,14,69,155,,52.7
40180994070,1,5:40,Derrick Jones Jr. personal foul,12,LAC,21,14,70,45,,52.8
40180994072,1,5:40,Taylor Hendricks enters the game for Lauri Markkanen,26,LAC,21,14,72,584,,52.8
40180994073,1,5:40,John Collins enters the game for Bradley Beal,12,LAC,21,14,73,584,,52.8
40180994076,1,5:40,Kris Dunn enters the game for Derrick Jones Jr.,12,LAC,21,14,76,584,,52.8
40180994078,1,5:30,Walker Kessler makes 1-foot dunk (Ace Bailey assists),26,LAC,23,14,78,117,True,50.1
40180994080,1,5:18,Ivica Zubac misses 11-foot hook shot,12,UTAH,23,14,80,93,,52.2
40180994081,1,5:15,Walker Kessler defensive rebound,26,UTAH,23,14,81,155,,53
40180994082,1,5:08,Keyonte George misses 25-foot three point jumper,26,UTAH,23,14,82,92,,50.9
40180994083,1,5:06,Clippers defensive team rebound,12,UTAH,23,14,83,155,,50.3
40180994085,1,4:58,James Harden bad pass (Walker Kessler steals),12,UTAH,23,14,85,62,,53.2
40180994087,1,4:41,Walker Kessler makes 23-foot three point jumper (Keyonte George assists),26,UTAH,26,14,87,92,True,59
40180994093,1,4:26,Jusuf Nurkic enters the game for Walker Kessler,26,UTAH,26,14,93,584,,59.2
40180994095,1,4:19,James Harden makes 10-foot step back jumpshot,12,UTAH,26,16,95,132,True,57.2
40180994096,1,4:02,James Harden shooting foul,12,UTAH,26,16,96,44,,61.3
40180994098,1,4:02,Brice Sensabaugh makes free throw 1 of 2,26,UTAH,27,16,98,98,True,62
40180994099,1,4:02,Walter Clayton Jr. enters the game for Keyonte George,26,UTAH,27,16,99,584,,62
401809940101,1,4:02,Brice Sensabaugh makes free throw 2 of 2,26,UTAH,28,16,101,99,True,59.7
401809940102,1,3:48,Kawhi Leonard bad pass (Brice Sensabaugh steals),12,UTAH,28,16,102,62,,62.9
401809940104,1,3:48,Brice Sensabaugh steps out of bounds turnover,26,UTAH,28,16,104,86,,59.9
401809940105,1,3:48,Brook Lopez enters the game for Ivica Zubac,12,UTAH,28,16,105,584,,59.9
401809940107,1,3:48,Chris Paul enters the game for James Harden,12,UTAH,28,16,107,584,,59.9
401809940109,1,3:47,John Collins bad pass (Jusuf Nurkic steals),12,UTAH,28,16,109,62,,62.9
401809940111,1,3:44,Jusuf Nurkic makes 4-foot dunk,26,UTAH,30,16,111,116,True,65.9
401809940112,1,3:26,Kris Dunn bad pass (Jusuf Nurkic steals),12,UTAH,30,16,112,62,,68.9
401809940114,1,3:15,Walter Clayton Jr. makes 10-foot two point shot,26,UTAH,32,16,114,130,True,71.7
401809940115,1,3:15,Brook Lopez shooting foul,12,UTAH,32,16,115,44,,76
401809940117,1,3:15,Nicolas Batum enters the game for Kawhi Leonard,12,UTAH,32,16,117,584,,76
401809940119,1,3:15,Walter Clayton Jr. makes free throw 1 of 1,26,UTAH,33,16,119,97,True,74.2
401809940120,1,3:09,Chris Paul bad pass (Walter Clayton Jr. steals),12,UTAH,33,16,120,62,,76.7
401809940122,1,3:06,Ace Bailey makes 8-foot dunk (Walter Clayton Jr. assists),26,UTAH,35,16,122,116,True,79.1
401809940124,1,3:06,Clippers Full timeout,12,UTAH,35,16,124,16,,79.1
401809940125,1,2:46,Taylor Hendricks blocks John Collins 's 8-foot two point shot,12,UTAH,35,16,125,114,,81.2
401809940127,1,2:44,Brice Sensabaugh defensive rebound,26,UTAH,35,16,127,155,,81.8
401809940128,1,2:37,Nicolas Batum shooting foul,12,UTAH,35,16,128,44,,84.7
401809940130,1,2:37,Taylor Hendricks makes free throw 1 of 2,26,UTAH,36,16,130,98,True,85.1
401809940131,1,2:37,Taylor Hendricks makes free throw 2 of 2,26,UTAH,37,16,131,99,True,83.9
401809940132,1,2:24,Nicolas Batum misses 23-foot three point jumper,12,UTAH,37,16,132,92,,85.3
401809940133,1,2:20,John Collins offensive rebound,12,UTAH,37,16,133,156,,84.2
401809940134,1,2:19,John Collins traveling,12,UTAH,37,16,134,64,,85.8
401809940135,1,2:10,Jusuf Nurkic bad pass (Brook Lopez steals),26,UTAH,37,16,135,62,,84.3
401809940137,1,2:01,Brice Sensabaugh personal foul,26,UTAH,37,16,137,45,,84.9
401809940139,1,2:01,Lauri Markkanen enters the game for Ace Bailey,26,UTAH,37,16,139,584,,84.9
401809940141,1,1:52,Jusuf Nurkic personal foul,26,UTAH,37,16,141,45,,81.3
401809940143,1,1:46,Brook Lopez misses 31-foot three point jumper,12,UTAH,37,16,143,92,,86.4
401809940144,1,1:43,Taylor Hendricks defensive rebound,26,UTAH,37,16,144,155,,86.8
401809940145,1,1:43,John Collins personal foul,12,UTAH,37,16,145,45,,88.8
401809940147,1,1:43,Taylor Hendricks misses free throw 1 of 2,26,UTAH,37,16,147,98,,87.7
401809940148,1,1:43,Jazz offensive team rebound,26,UTAH,37,16,148,156,,86.8
401809940149,1,1:43,Taylor Hendricks makes free throw 2 of 2,26,UTAH,38,16,149,99,True,86.6
401809940150,1,1:24,Nicolas Batum misses 23-foot three point jumper,12,UTAH,38,16,150,92,,87.9
401809940151,1,1:21,Brook Lopez offensive rebound,12,UTAH,38,16,151,156,,86.9
401809940152,1,1:18,Nicolas Batum makes 23-foot three point jumper (Kris Dunn assists),12,UTAH,38,19,152,92,True,82.8
401809940154,1,1:06,Walter Clayton Jr. makes driving layup,26,UTAH,40,19,154,110,True,85.8
401809940155,1,55.1,Brook Lopez misses 25-foot three point jumper,12,UTAH,40,19,155,92,,87.1
401809940156,1,52.3,Walter Clayton Jr. defensive rebound,26,UTAH,40,19,156,155,,87.5
