team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
NO,,False,4277813,Herbert Jones,2,starters,-18,3-4,75.0,3,0,1,4-6,66.7,1-2,50.0,24,0,4,12,1,2,0
NO,,False,4395628,Zion Williamson,1,starters,-17,0-0,0.0,6,0,6,7-14,50.0,6-12,50.0,28,3,3,20,9,1,4
NO,,False,4397688,Trey Murphy III,25,starters,-22,5-10,50.0,2,0,5,7-13,53.8,0-0,0.0,32,0,5,19,5,1,0
NO,,False,5061589,Yves Missi,21,starters,-14,0-0,0.0,0,2,1,2-4,50.0,3-4,75.0,22,5,1,7,6,0,1
NO,,False,5144091,Jeremiah Fears,0,starters,-15,4-8,50.0,4,0,4,6-13,46.2,0-0,0.0,26,0,2,16,4,0,5
NO,,False,3155535,Kevon Looney,55,bench,-15,0-1,0.0,2,1,2,1-3,33.3,1-2,50.0,16,1,3,3,3,0,2
NO,,False,4997538,Karlo Matkovic,17,bench,+1,0-0,0.0,0,0,1,2-2,100.0,0-2,0.0,7,1,0,4,2,0,0
NO,,False,4869780,Derik Queen,22,bench,+1,0-0,0.0,0,0,1,1-2,50.0,2-2,100.0,7,1,0,4,2,0,0
NO,,False,4277869,Jose Alvarado,15,bench,-12,1-2,50.0,2,0,2,1-3,33.3,0-0,0.0,18,0,2,3,2,1,0
NO,,False,4277956,Jordan Poole,3,bench,-26,2-9,22.2,3,0,1,2-11,18.2,5-6,83.3,24,0,0,11,1,1,2
NO,,False,4397136,Saddiq Bey,41,bench,-22,0-3,0.0,0,0,1,1-4,25.0,0-0,0.0,19,1,2,2,2,0,1
NO,,False,4432185,Micah Peavy,14,bench,+1,1-2,50.0,2,0,1,1-4,25.0,0-0,0.0,7,0,0,3,1,0,1
NO,,False,4576086,Bryce McGowens,11,bench,+2,0-0,0.0,2,0,0,0-0,0.0,2-2,100.0,3,0,0,2,0,0,0
NO,,False,4683750,Jordan Hawkins,24,bench,+1,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,7,0,0,0,0,0,0
NO,,False,3442,DeAndre Jordan,9,bench,,,,,,,,,,,,,,,,,
OKC,,False,4432823,Jaylin Williams,6,starters,+15,4-9,44.4,4,1,3,4-9,44.4,0-0,0.0,23,0,1,12,3,1,0
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+13,0-0,0.0,8,1,10,6-7,85.7,2-3,66.7,26,4,4,14,14,1,2
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+24,1-5,20.0,7,0,2,8-14,57.1,13-13,100.0,30,0,1,30,2,1,3
OKC,,False,4397183,Aaron Wiggins,21,starters,+19,3-6,50.0,1,1,1,6-11,54.5,0-0,0.0,26,0,2,15,1,0,0
OKC,,False,4683692,Cason Wallace,22,starters,+18,3-4,75.0,1,0,0,4-5,80.0,2-2,100.0,26,0,3,13,0,5,0
OKC,,False,4684208,Brooks Barnhizer,23,bench,-1,0-0,0.0,1,0,2,1-1,100.0,0-0,0.0,7,1,1,2,3,1,0
OKC,,False,4997526,Ousmane Dieng,13,bench,+2,1-1,100.0,1,1,1,1-1,100.0,0-0,0.0,6,0,2,3,1,0,1
OKC,,False,4592435,Branden Carlson,15,bench,+17,1-4,25.0,1,0,4,5-8,62.5,0-0,0.0,20,1,1,11,5,0,2
OKC,,False,2991350,Alex Caruso,9,bench,+12,2-3,66.7,0,1,2,3-5,60.0,0-0,0.0,12,0,1,8,2,1,1
OKC,,False,4395702,Isaiah Joe,11,bench,+18,3-10,30.0,1,0,4,5-12,41.7,0-0,0.0,27,1,4,13,5,1,0
OKC,,False,4706557,Chris Youngblood,3,bench,-1,2-3,66.7,0,0,1,2-3,66.7,0-0,0.0,7,0,1,6,1,0,0
OKC,,False,4900671,Ajay Mitchell,25,bench,+19,0-3,0.0,8,0,4,2-8,25.0,6-8,75.0,30,1,1,10,5,1,2
