team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
PHI,,False,4711297,Justin Edwards,11,starters,-22,1-3,33.3,0,0,0,1-3,33.3,0-0,0.0,14,0,1,3,0,0,0
PHI,,False,3059318,Joel Embiid,21,starters,+9,3-6,50.0,5,1,4,9-17,52.9,4-6,66.7,23,3,4,25,7,0,3
PHI,,False,3133603,Kelly Oubre Jr.,9,starters,+2,3-5,60.0,1,1,8,5-13,38.5,4-5,80.0,44,3,2,17,11,1,1
PHI,,False,4431678,Tyrese Maxey,0,starters,+3,3-9,33.3,10,1,3,11-25,44.0,14-16,87.5,47,0,3,39,3,1,4
PHI,,False,5124612,VJ Edgecombe,77,starters,+11,4-8,50.0,4,0,5,4-12,33.3,2-2,100.0,40,1,5,14,6,1,2
PHI,,False,4431675,Trendon Watford,12,bench,+7,0-1,0.0,3,0,3,1-3,33.3,0-0,0.0,18,1,1,2,4,0,1
PHI,,False,4432446,Jabari Walker,33,bench,+2,0-0,0.0,0,0,0,3-3,100.0,2-2,100.0,6,2,2,8,2,1,0
PHI,,False,6585,Andre Drummond,1,bench,-5,0-0,0.0,0,1,6,3-4,75.0,0-0,0.0,12,4,1,6,10,0,0
PHI,,False,5105637,Adem Bona,30,bench,+5,0-0,0.0,0,5,2,1-3,33.3,0-0,0.0,18,3,0,2,5,0,1
PHI,,False,3431,Eric Gordon,23,bench,-6,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,5,0,0,0,0,0,0
PHI,,False,4397014,Quentin Grimes,5,bench,+19,3-10,30.0,3,2,6,7-17,41.2,6-6,100.0,39,1,2,23,7,3,2
PHI,,False,4433569,Johni Broome,22,bench,,,,,,,,,,,,,,,,,
PHI,,False,3012,Kyle Lowry,7,bench,,,,,,,,,,,,,,,,,
PHI,,False,4433281,Hunter Sallis,45,bench,,,,,,,,,,,,,,,,,
WSH,,False,6609,Khris Middleton,22,starters,-5,1-3,33.3,3,0,5,4-11,36.4,4-4,100.0,31,5,4,13,10,0,2
WSH,,False,5174563,Kyshawn George,18,starters,-21,4-7,57.1,7,1,8,8-17,47.1,0-2,0.0,40,1,5,20,9,2,1
WSH,,False,5160992,Alex Sarr,20,starters,+3,3-7,42.9,5,2,8,13-23,56.5,2-2,100.0,34,3,4,31,11,2,5
WSH,,False,2490149,CJ McCollum,3,starters,+7,2-6,33.3,7,0,1,4-14,28.6,4-4,100.0,40,0,4,14,1,1,1
WSH,,False,4845374,Bub Carrington,7,starters,+4,2-3,66.7,5,1,5,3-6,50.0,2-2,100.0,38,0,4,10,5,1,2
WSH,,False,4277848,Marvin Bagley III,35,bench,-4,0-0,0.0,3,1,4,6-7,85.7,2-4,50.0,19,3,3,14,7,2,1
WSH,,False,4280151,Corey Kispert,24,bench,+4,2-8,25.0,1,0,5,5-11,45.5,1-3,33.3,25,0,1,13,5,0,1
WSH,,False,4432907,Justin Champagnie,9,bench,-4,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0
WSH,,False,5105592,Cam Whitmore,1,bench,-8,1-2,50.0,0,0,0,4-7,57.1,0-0,0.0,13,0,2,9,0,2,1
WSH,,False,4606840,Jamir Watkins,5,bench,-4,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0
WSH,,False,5238230,Tre Johnson,12,bench,+3,2-7,28.6,2,0,1,4-11,36.4,0-0,0.0,26,1,3,10,2,0,1
WSH,,False,2581184,Anthony Gill,16,bench,,,,,,,,,,,,,,,,,
WSH,,False,4997537,Tristan Vukcevic,00,bench,,,,,,,,,,,,,,,,,
WSH,,False,5144126,Will Riley,27,bench,,,,,,,,,,,,,,,,,
WSH,,False,5170947,AJ Johnson,4,bench,,,,,,,,,,,,,,,,,
