id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100604,1,12:00,Rudy Gobert vs. Jusuf Nurkic (Ace Bailey gains possession),26,MIN,0,0,4,615,,71.5
4018100607,1,11:43,Ace Bailey bad pass (Julius Randle steals),26,MIN,0,0,7,62,,73
4018100609,1,11:30,Donte DiVincenzo misses 26-foot three point jumper,16,MIN,0,0,9,92,,71.7
40181006010,1,11:27,Keyonte George defensive rebound,26,MIN,0,0,10,155,,71.2
40181006011,1,11:23,Lauri Markkanen makes two point shot (Keyonte George assists),26,MIN,2,0,11,109,True,68.7
40181006013,1,11:12,Rudy Gobert makes 4-foot dunk (Julius Randle assists),16,MIN,2,2,13,151,True,71.1
40181006015,1,11:00,Svi Mykhailiuk misses 22-foot three point pullup jump shot,26,MIN,2,2,15,131,,72.3
40181006016,1,10:57,Jaden McDaniels defensive rebound,16,MIN,2,2,16,155,,72.7
40181006017,1,10:44,Julius Randle traveling,16,MIN,2,2,17,64,,70.9
40181006018,1,10:34,Svi Mykhailiuk misses 25-foot three point jumper,26,MIN,2,2,18,92,,72.1
40181006019,1,10:32,Rudy Gobert defensive rebound,16,MIN,2,2,19,155,,72.5
40181006020,1,10:18,Donte DiVincenzo misses 26-foot three point jumper,16,MIN,2,2,20,92,,71.2
40181006021,1,10:16,Jusuf Nurkic defensive rebound,26,MIN,2,2,21,155,,70.7
40181006022,1,10:04,Lauri Markkanen misses 27-foot three point jumper,26,MIN,2,2,22,92,,71.9
40181006023,1,10:00,Jusuf Nurkic offensive rebound,26,MIN,2,2,23,156,,70.6
40181006024,1,10:00,Jusuf Nurkic makes two point shot,26,MIN,4,2,24,125,True,68.2
40181006025,1,9:45,Jusuf Nurkic personal foul,26,MIN,4,2,25,45,,68
40181006028,1,9:40,Anthony Edwards makes 28-foot three pointer,16,MIN,4,5,28,131,True,72.3
40181006029,1,9:25,Svi Mykhailiuk misses 25-foot three point jumper,26,MIN,4,5,29,92,,73.9
40181006030,1,9:22,Ace Bailey offensive rebound,26,MIN,4,5,30,156,,72.1
40181006031,1,9:17,Lauri Markkanen misses 23-foot three point jumper,26,MIN,4,5,31,92,,73.8
40181006032,1,9:14,Anthony Edwards defensive rebound,16,MIN,4,5,32,155,,74.4
40181006033,1,9:06,Anthony Edwards misses 24-foot three point pullup jump shot,16,MIN,4,5,33,131,,72.6
40181006034,1,9:04,Ace Bailey defensive rebound,26,MIN,4,5,34,155,,72
40181006035,1,8:53,Lauri Markkanen makes driving layup (Jusuf Nurkic assists),26,MIN,6,5,35,110,True,69.9
40181006037,1,8:39,Julius Randle misses 25-foot three point step back jumpshot,16,MIN,6,5,37,132,,68.1
40181006038,1,8:35,Svi Mykhailiuk defensive rebound,26,MIN,6,5,38,155,,67.5
40181006039,1,8:31,Keyonte George makes 24-foot three point shot (Svi Mykhailiuk assists),26,MIN,9,5,39,113,True,62.9
40181006041,1,8:15,Anthony Edwards misses driving floating jump shot,16,MIN,9,5,41,144,,60.8
40181006042,1,8:13,Rudy Gobert offensive rebound,16,MIN,9,5,42,156,,62.7
40181006043,1,8:12,Rudy Gobert makes two point shot,16,MIN,9,7,43,125,True,64.9
40181006044,1,7:52,Lauri Markkanen misses driving layup,26,MIN,9,7,44,110,,66.6
40181006045,1,7:48,Svi Mykhailiuk offensive rebound,26,MIN,9,7,45,156,,64.7
40181006046,1,7:48,Svi Mykhailiuk misses tip shot,26,MIN,9,7,46,94,,66.6
40181006047,1,7:47,Ace Bailey offensive rebound,26,MIN,9,7,47,156,,64.6
40181006050,1,7:43,Ace Bailey misses 23-foot three point jumper,26,MIN,9,7,50,92,,66.5
40181006051,1,7:40,Rudy Gobert defensive rebound,16,MIN,9,7,51,155,,67.1
40181006052,1,7:39,Rudy Gobert bad pass (Jusuf Nurkic steals),16,MIN,9,7,52,62,,64.6
40181006054,1,7:36,Ace Bailey misses two point shot,26,MIN,9,7,54,109,,66.5
40181006055,1,7:33,Jaden McDaniels defensive rebound,16,MIN,9,7,55,155,,67.1
40181006056,1,7:28,Rudy Gobert makes 3-foot dunk (Jaden McDaniels assists),16,MIN,9,9,56,96,True,69.3
40181006058,1,7:28,Jazz Full timeout,26,MIN,9,9,58,16,,69.3
40181006059,1,7:16,Rudy Gobert blocks Jusuf Nurkic 's 4-foot driving layup,26,MIN,9,9,59,110,,70.8
40181006061,1,7:16,Jazz offensive team rebound,26,MIN,9,9,61,156,,69.2
40181006063,1,7:15,Svi Mykhailiuk misses 24-foot three point jumper,26,MIN,9,9,63,92,,70.8
40181006064,1,7:12,Rudy Gobert defensive rebound,16,MIN,9,9,64,155,,71.3
40181006065,1,6:59,Jaden McDaniels makes 8-foot driving floating jump shot (Julius Randle assists),16,MIN,9,11,65,144,True,73.4
40181006066,1,6:38,Svi Mykhailiuk misses 25-foot three point step back jumpshot,26,MIN,9,11,66,132,,74.8
40181006067,1,6:32,Anthony Edwards defensive rebound,16,MIN,9,11,67,155,,75.2
40181006068,1,6:29,Anthony Edwards misses driving floating jump shot,16,MIN,9,11,68,144,,73.7
40181006069,1,6:26,Lauri Markkanen defensive rebound,26,MIN,9,11,69,155,,73.2
40181006070,1,6:21,Svi Mykhailiuk traveling,26,MIN,9,11,70,64,,75.2
40181006071,1,6:21,Isaiah Collier enters the game for Svi Mykhailiuk,26,MIN,9,11,71,584,,75.2
40181006072,1,6:21,Kevin Love enters the game for Jusuf Nurkic,26,MIN,9,11,72,584,,75.2
40181006075,1,5:59,Rudy Gobert makes driving layup (Donte DiVincenzo assists),16,MIN,9,13,75,110,True,77.1
40181006077,1,5:59,Lauri Markkanen shooting foul,26,MIN,9,13,77,44,,80.2
40181006079,1,5:59,Jaylen Clark enters the game for Jaden McDaniels,16,MIN,9,13,79,584,,80.2
40181006081,1,5:59,Rudy Gobert misses free throw 1 of 1,16,MIN,9,13,81,97,,77.1
40181006082,1,5:58,Keyonte George defensive rebound,26,MIN,9,13,82,155,,77.1
40181006084,1,5:47,Brice Sensabaugh enters the game for Ace Bailey,26,MIN,9,13,84,584,,77.1
40181006085,1,5:47,Kyle Filipowski enters the game for Lauri Markkanen,26,MIN,9,13,85,584,,77.1
40181006086,1,5:47,Naz Reid enters the game for Rudy Gobert,16,MIN,9,13,86,584,,77.1
40181006090,1,5:41,Keyonte George makes 29-foot three point jumper (Brice Sensabaugh assists),26,MIN,12,13,90,92,True,73.1
40181006092,1,5:21,Anthony Edwards misses driving layup,16,MIN,12,13,92,110,,71.2
40181006093,1,5:18,Kyle Filipowski defensive rebound,26,MIN,12,13,93,155,,70.6
40181006095,1,5:07,Keyonte George makes 19-foot pullup jump shot (Isaiah Collier assists),26,MIN,14,13,95,131,True,68.3
40181006097,1,4:51,Anthony Edwards makes 25-foot three point step back jumpshot,16,MIN,14,16,97,132,True,72.5
40181006098,1,4:39,Brice Sensabaugh makes 9-foot driving floating jump shot (Isaiah Collier assists),26,MIN,16,16,98,144,True,70.3
401810060100,1,4:39,Jaylen Clark shooting foul,16,MIN,16,16,100,44,,66.3
401810060102,1,4:39,Mike Conley enters the game for Donte DiVincenzo,16,MIN,16,16,102,584,,66.3
401810060104,1,4:39,Brice Sensabaugh makes free throw 1 of 1,26,MIN,17,16,104,97,True,68
401810060105,1,4:19,Naz Reid makes 22-foot three point jumper (Julius Randle assists),16,MIN,17,19,105,92,True,72.4
401810060107,1,3:56,Brice Sensabaugh misses 28-foot three point jumper,26,MIN,17,19,107,92,,74
401810060108,1,3:53,Naz Reid defensive rebound,16,MIN,17,19,108,155,,74.6
401810060109,1,3:32,Anthony Edwards makes 4-foot driving dunk,16,MIN,17,21,109,115,True,76.4
401810060110,1,3:32,Jazz Full timeout,26,MIN,17,21,110,16,,76.4
401810060111,1,3:24,Kevin Love makes 26-foot three point jumper (Keyonte George assists),26,MIN,20,21,111,92,True,72.1
401810060113,1,3:10,Naz Reid makes 6-foot two point shot (Mike Conley assists),16,MIN,20,23,113,130,True,74.3
401810060115,1,3:02,Keyonte George misses 25-foot three point pullup jump shot,26,MIN,20,23,115,131,,75.8
401810060116,1,2:59,Brice Sensabaugh offensive rebound,26,MIN,20,23,116,156,,74.2
401810060117,1,2:52,Kevin Love misses 26-foot three point pullup jump shot,26,MIN,20,23,117,131,,75.8
401810060118,1,2:50,Anthony Edwards defensive rebound,16,MIN,20,23,118,155,,76.3
401810060119,1,2:46,Mike Conley makes 25-foot running pullup jump shot (Anthony Edwards assists),16,MIN,20,26,119,146,True,80.1
401810060120,1,2:21,Kyle Filipowski makes 23-foot three point jumper (Isaiah Collier assists),26,MIN,23,26,120,92,True,76.1
401810060122,1,2:02,Julius Randle misses 22-foot three point jumper,16,MIN,23,26,122,92,,74.4
401810060123,1,2:00,Keyonte George defensive rebound,26,MIN,23,26,123,155,,73.9
401810060124,1,1:52,Keyonte George makes 6-foot two point shot (Isaiah Collier assists),26,MIN,25,26,124,128,True,71.6
401810060126,1,1:42,Julius Randle misses two point shot,16,MIN,25,26,126,145,,69.7
401810060127,1,1:40,Kevin Love defensive rebound,26,MIN,25,26,127,155,,69
401810060128,1,1:38,Keyonte George makes 6-foot dunk (Kevin Love assists),26,MIN,27,26,128,116,True,66.7
401810060130,1,1:13,Naz Reid misses 24-foot three point jumper,16,MIN,27,26,130,92,,64.6
401810060131,1,1:12,Brice Sensabaugh defensive rebound,26,MIN,27,26,131,155,,64
401810060132,1,1:11,Lauri Markkanen enters the game for Keyonte George,26,MIN,27,26,132,584,,64
401810060133,1,1:11,Jusuf Nurkic enters the game for Isaiah Collier,26,MIN,27,26,133,584,,64
401810060134,1,1:11,Walter Clayton Jr. enters the game for Kevin Love,26,MIN,27,26,134,584,,64
401810060135,1,1:11,Jaden McDaniels enters the game for Anthony Edwards,16,MIN,27,26,135,584,,64
401810060140,1,1:10,Julius Randle vs. Brice Sensabaugh (Mike Conley gains possession),16,MIN,27,26,140,615,,66.5
401810060143,1,1:10,Brice Sensabaugh lost ball turnover (Julius Randle steals),26,MIN,27,26,143,63,,66.5
401810060145,1,1:04,Naz Reid lost ball turnover,16,MIN,27,26,145,63,,63.9
401810060146,1,1:04,Rudy Gobert enters the game for Julius Randle,16,MIN,27,26,146,584,,63.9
401810060148,1,46.2,Kyle Filipowski bad pass (Naz Reid steals),26,MIN,27,26,148,62,,66.3
401810060150,1,38.8,Jaylen Clark misses 23-foot three point jumper,16,MIN,27,26,150,92,,64.3
401810060151,1,35.8,Jusuf Nurkic defensive rebound,26,MIN,27,26,151,155,,63.7
401810060152,1,28.0,Jusuf Nurkic makes 25-foot three point jumper (Lauri Markkanen assists),26,MIN,30,26,152,92,True,58.1
401810060154,1,10.4,Jaden McDaniels misses 14-foot pullup jump shot,16,MIN,30,26,154,131,,55.6
401810060155,1,7.2,Rudy Gobert offensive rebound,16,MIN,30,26,155,156,,57.8
401810060156,1,0.0,Jaden McDaniels misses driving floating jump shot,16,MIN,30,26,156,144,,55.5
401810060157,1,0.0,Timberwolves offensive team rebound,16,MIN,30,26,157,156,,57.7
401810060158,1,0.0,End of the 1st Quarter,,MIN,30,26,158,412,,56.2
401810060160,2,12:00,Ace Bailey enters the game for Brice Sensabaugh,26,MIN,30,26,160,584,,56.2
401810060161,2,12:00,Donte DiVincenzo enters the game for Jaylen Clark,16,MIN,30,26,161,584,,56.2
401810060165,2,11:45,Donte DiVincenzo makes 26-foot three point jumper (Mike Conley assists),16,MIN,30,29,165,92,True,62.9
401810060167,2,11:29,Ace Bailey bad pass (Jaden McDaniels steals),26,MIN,30,29,167,62,,65.9
401810060169,2,11:25,Naz Reid misses 26-foot three point jumper,16,MIN,30,29,169,92,,63.5
401810060170,2,11:21,Lauri Markkanen defensive rebound,26,MIN,30,29,170,155,,62.7
401810060171,2,11:11,Walter Clayton Jr. misses 12-foot pullup jump shot,26,MIN,30,29,171,131,,64.9
401810060172,2,11:08,Ace Bailey offensive rebound,26,MIN,30,29,172,156,,62.6
401810060173,2,11:08,Ace Bailey misses tip shot,26,MIN,30,29,173,94,,64.9
401810060174,2,11:08,Naz Reid defensive rebound,16,MIN,30,29,174,155,,65.7
401810060175,2,11:04,Walter Clayton Jr. blocks Jaden McDaniels 's 6-foot two point shot,16,MIN,30,29,175,109,,63.3
401810060177,2,11:04,Timberwolves offensive team rebound,16,MIN,30,29,177,156,,65.7
401810060180,2,10:46,Walter Clayton Jr. blocks Rudy Gobert 's 9-foot two point shot,16,MIN,30,29,180,130,,63.2
401810060182,2,10:44,Ace Bailey defensive rebound,26,MIN,30,29,182,155,,62.4
401810060183,2,10:38,Lauri Markkanen makes 23-foot three point jumper (Kyle Filipowski assists),26,MIN,33,29,183,92,True,56.7
401810060185,2,10:19,Jaden McDaniels misses 24-foot three point step back jumpshot,16,MIN,33,29,185,132,,54.2
401810060186,2,10:15,Lauri Markkanen defensive rebound,26,MIN,33,29,186,155,,53.4
401810060187,2,10:11,Jaden McDaniels personal foul,16,MIN,33,29,187,45,,53.5
401810060189,2,10:04,Walter Clayton Jr. misses 14-foot pullup jump shot,26,MIN,33,29,189,131,,55.8
401810060190,2,10:00,Mike Conley defensive rebound,16,MIN,33,29,190,155,,56.6
401810060191,2,9:49,Naz Reid makes 4-foot two point shot,16,MIN,33,31,191,120,True,59.2
401810060192,2,9:34,Jusuf Nurkic out of bounds bad pass turnover,26,MIN,33,31,192,90,,61.9
401810060193,2,9:34,Rob Dillingham enters the game for Mike Conley,16,MIN,33,31,193,584,,61.9
401810060195,2,9:12,Rob Dillingham misses two point shot,16,MIN,33,31,195,145,,59.6
401810060196,2,9:11,Jusuf Nurkic defensive rebound,26,MIN,33,31,196,155,,58.8
401810060197,2,9:06,Kyle Filipowski misses 22-foot three point shot,26,MIN,33,31,197,113,,60.9
401810060198,2,9:03,Rudy Gobert defensive rebound,16,MIN,33,31,198,155,,61.6
401810060199,2,8:52,Ace Bailey personal foul,26,MIN,33,31,199,45,,61.5
401810060201,2,8:52,Svi Mykhailiuk enters the game for Lauri Markkanen,26,MIN,33,31,201,584,,61.5
401810060203,2,8:47,Donte DiVincenzo misses 28-foot three point jumper,16,MIN,33,31,203,92,,59.4
401810060204,2,8:43,Svi Mykhailiuk defensive rebound,26,MIN,33,31,204,155,,58.7
401810060205,2,8:34,Walter Clayton Jr. bad pass (Donte DiVincenzo steals),26,MIN,33,31,205,62,,61.4
401810060207,2,8:31,Donte DiVincenzo bad pass (Ace Bailey steals),16,MIN,33,31,207,62,,58.5
401810060209,2,8:24,Walter Clayton Jr. misses 26-foot three point shot,26,MIN,33,31,209,113,,60.6
401810060210,2,8:21,Kyle Filipowski offensive rebound,26,MIN,33,31,210,156,,58.5
