id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018100024,1,12:00,Daniel Gafford vs. Jalen Duren (Max Christie gains possession),6,DET,0,0,4,615,,68
4018100027,1,11:45,Cooper Flagg misses driving layup,6,DET,0,0,7,110,,69.2
4018100028,1,11:44,Duncan Robinson defensive rebound,8,DET,0,0,8,155,,69.6
4018100029,1,11:35,Ausar Thompson makes 4-foot driving floating jump shot,8,DET,2,0,9,144,True,72
40181000210,1,11:17,P.J. Washington misses driving floating jump shot,6,DET,2,0,10,144,,73.3
40181000211,1,11:14,Cooper Flagg offensive rebound,6,DET,2,0,11,156,,71.9
40181000212,1,11:12,Jalen Duren blocks Daniel Gafford 's 1-foot layup,6,DET,2,0,12,95,,73.3
40181000214,1,11:12,Ausar Thompson defensive rebound,8,DET,2,0,14,155,,73.8
40181000215,1,11:05,Jalen Duren makes 3-foot dunk (Cade Cunningham assists),8,DET,4,0,15,149,True,75.5
40181000217,1,10:43,Cooper Flagg misses 15-foot pullup jump shot,6,DET,4,0,17,131,,77.1
40181000218,1,10:41,Tobias Harris defensive rebound,8,DET,4,0,18,155,,77.6
40181000220,1,10:30,Duncan Robinson makes 26-foot three point jumper (Cade Cunningham assists),8,DET,7,0,20,92,True,80.9
40181000222,1,10:18,P.J. Washington misses 26-foot three point pullup jump shot,6,DET,7,0,22,131,,82
40181000223,1,10:14,Ausar Thompson defensive rebound,8,DET,7,0,23,155,,82.3
40181000224,1,10:07,Tobias Harris misses 25-foot three point jumper,8,DET,7,0,24,92,,81.2
40181000225,1,10:04,Cooper Flagg defensive rebound,6,DET,7,0,25,155,,80.8
40181000226,1,9:58,Max Christie makes 23-foot three point shot (P.J. Washington assists),6,DET,7,3,26,113,True,77.4
40181000228,1,9:38,Cade Cunningham makes driving layup (Jalen Duren assists),8,DET,9,3,28,110,True,79.2
40181000230,1,9:25,Klay Thompson makes 24-foot three point jumper (Max Christie assists),6,DET,9,6,30,92,True,75.4
40181000232,1,9:07,Daniel Gafford personal foul,6,DET,9,6,32,45,,75.1
40181000234,1,9:07,Dwight Powell enters the game for Daniel Gafford,6,DET,9,6,34,584,,75.1
40181000236,1,8:59,P.J. Washington shooting foul,6,DET,9,6,36,44,,77.9
40181000238,1,8:59,Ausar Thompson misses free throw 1 of 2,8,DET,9,6,38,98,,76.5
40181000239,1,8:59,Pistons offensive team rebound,8,DET,9,6,39,156,,75.1
40181000240,1,8:59,Ausar Thompson misses free throw 2 of 2,8,DET,9,6,40,99,,73.3
40181000241,1,8:58,Duncan Robinson offensive rebound,8,DET,9,6,41,156,,75.1
40181000242,1,8:57,Duncan Robinson makes tip shot,8,DET,11,6,42,94,True,77
40181000243,1,8:38,P.J. Washington misses 23-foot three point jumper,6,DET,11,6,43,92,,78.4
40181000244,1,8:37,Dwight Powell offensive rebound,6,DET,11,6,44,156,,77
40181000245,1,8:34,Klay Thompson makes 22-foot three point jumper (Max Christie assists),6,DET,11,9,45,92,True,73
40181000247,1,8:18,Jalen Duren makes 4-foot alley oop dunk shot (Cade Cunningham assists),8,DET,13,9,47,118,True,75
40181000249,1,8:09,Cooper Flagg misses 16-foot pullup jump shot,6,DET,13,9,49,131,,76.4
40181000250,1,8:07,Duncan Robinson defensive rebound,8,DET,13,9,50,155,,76.8
40181000251,1,7:58,Duncan Robinson misses 26-foot three point pullup jump shot,8,DET,13,9,51,131,,75.4
40181000252,1,7:58,Mavericks defensive team rebound,6,DET,13,9,52,155,,74.9
40181000254,1,7:58,D'Angelo Russell enters the game for Klay Thompson,6,DET,13,9,54,584,,74.9
40181000256,1,7:43,Max Christie misses 23-foot three point jumper,6,DET,13,9,56,92,,76.3
40181000257,1,7:43,Mavericks offensive team rebound,6,DET,13,9,57,156,,74.9
40181000258,1,7:43,Jalen Duren loose ball foul,8,DET,13,9,58,43,,74.9
40181000260,1,7:43,Caris LeVert enters the game for Ausar Thompson,8,DET,13,9,60,584,,74.9
40181000262,1,7:33,Max Christie makes 4-foot two point shot,6,DET,13,11,62,128,True,72.9
40181000263,1,7:13,Tobias Harris misses 23-foot three point jumper,8,DET,13,11,63,92,,71.1
40181000264,1,7:11,P.J. Washington defensive rebound,6,DET,13,11,64,155,,70.5
40181000265,1,7:06,P.J. Washington makes two point shot,6,DET,13,13,65,129,True,68.3
40181000266,1,6:55,Jalen Duren makes 3-foot dunk (Cade Cunningham assists),8,DET,15,13,66,151,True,70.4
40181000268,1,6:55,Mavericks Full timeout,6,DET,15,13,68,16,,70.4
40181000269,1,6:55,Isaiah Stewart enters the game for Tobias Harris,8,DET,15,13,69,584,,70.4
40181000270,1,6:55,Naji Marshall enters the game for Cooper Flagg,6,DET,15,13,70,584,,70.4
40181000273,1,6:38,D'Angelo Russell misses driving floating jump shot,6,DET,15,13,73,144,,72
40181000274,1,6:37,Caris LeVert defensive rebound,8,DET,15,13,74,155,,72.6
40181000275,1,6:31,Caris LeVert makes 13-foot pullup jump shot,8,DET,17,13,75,131,True,74.6
40181000276,1,6:09,P.J. Washington makes 8-foot driving floating jump shot (D'Angelo Russell assists),6,DET,17,15,76,144,True,72.5
40181000277,1,6:09,Isaiah Stewart personal foul,8,DET,17,15,77,45,,70.2
40181000280,1,6:09,Dwight Powell makes free throw 1 of 1,6,DET,17,16,80,97,True,70.2
40181000281,1,5:54,Cade Cunningham misses 27-foot three point jumper,8,DET,17,16,81,92,,68.4
40181000282,1,5:51,D'Angelo Russell defensive rebound,6,DET,17,16,82,155,,67.8
40181000285,1,5:47,Ronald Holland II enters the game for Duncan Robinson,8,DET,17,16,85,584,,70.1
40181000287,1,5:35,Dwight Powell makes 3-foot dunk (P.J. Washington assists),6,DET,17,18,87,151,True,65.4
40181000289,1,5:21,Jalen Duren makes alley oop layup (Cade Cunningham assists),8,DET,19,18,89,111,True,67.6
40181000291,1,5:15,Naji Marshall out of bounds bad pass turnover,6,DET,19,18,91,90,,70
40181000292,1,5:00,Jalen Duren makes 3-foot alley oop dunk shot (Isaiah Stewart assists),8,DET,21,18,92,118,True,72.2
40181000294,1,4:47,Caris LeVert shooting foul,8,DET,21,18,94,44,,68.7
40181000296,1,4:47,D'Angelo Russell misses free throw 1 of 2,6,DET,21,18,96,98,,70.4
40181000297,1,4:47,Mavericks offensive team rebound,6,DET,21,18,97,156,,72.1
40181000298,1,4:47,Brandon Williams enters the game for Max Christie,6,DET,21,18,98,584,,72.1
401810002100,1,4:47,D'Angelo Russell makes free throw 2 of 2,6,DET,21,19,100,99,True,72
401810002101,1,4:35,Dwight Powell personal foul,6,DET,21,19,101,45,,71.8
401810002103,1,4:21,Caris LeVert bad pass (Naji Marshall steals),8,DET,21,19,103,62,,69.6
401810002105,1,4:16,P.J. Washington misses 25-foot three point shot,6,DET,21,19,105,113,,71.2
401810002107,1,4:15,Dwight Powell offensive rebound,6,DET,21,19,107,156,,69.6
401810002108,1,4:15,Jalen Duren shooting foul,8,DET,21,19,108,44,,67.9
401810002110,1,4:15,Dwight Powell makes free throw 1 of 2,6,DET,21,20,110,98,True,65.6
401810002111,1,4:15,Tobias Harris enters the game for Jalen Duren,8,DET,21,20,111,584,,65.6
401810002113,1,4:15,Dwight Powell makes free throw 2 of 2,6,DET,21,21,113,99,True,67.3
401810002114,1,4:03,Cade Cunningham misses 14-foot pullup jump shot,8,DET,21,21,114,131,,65.5
401810002115,1,4:01,Dwight Powell defensive rebound,6,DET,21,21,115,155,,64.9
401810002116,1,3:54,Naji Marshall makes two point shot,6,DET,21,23,116,129,True,62.2
401810002117,1,3:48,Caris LeVert misses layup,8,DET,21,23,117,141,,60.3
401810002118,1,3:47,P.J. Washington defensive rebound,6,DET,21,23,118,155,,59.6
401810002119,1,3:40,D'Angelo Russell misses 29-foot three point shot,6,DET,21,23,119,113,,61.4
401810002120,1,3:40,Ronald Holland II defensive rebound,8,DET,21,23,120,155,,62.1
401810002122,1,3:40,Cooper Flagg enters the game for P.J. Washington,6,DET,21,23,122,584,,62.1
401810002125,1,3:21,Isaiah Stewart misses layup,8,DET,21,23,125,141,,60
401810002126,1,3:20,Isaiah Stewart offensive rebound,8,DET,21,23,126,156,,61.9
401810002127,1,3:19,Isaiah Stewart makes tip shot,8,DET,23,23,127,94,True,64.6
401810002128,1,3:07,Cooper Flagg makes 25-foot three pointer (Dwight Powell assists),6,DET,23,26,128,131,True,59.1
401810002129,1,2:49,Naji Marshall shooting foul,6,DET,23,26,129,44,,62.9
401810002131,1,2:49,Pistons Full timeout,8,DET,23,26,131,16,,62.9
401810002133,1,2:49,Ausar Thompson enters the game for Cade Cunningham,8,DET,23,26,133,584,,62.9
401810002134,1,2:49,Daniel Gafford enters the game for D'Angelo Russell,6,DET,23,26,134,584,,62.9
401810002135,1,2:49,Caleb Martin enters the game for Dwight Powell,6,DET,23,26,135,584,,62.9
401810002139,1,2:49,Tobias Harris makes free throw 1 of 2,8,DET,24,26,139,98,True,63.6
401810002140,1,2:49,Tobias Harris makes free throw 2 of 2,8,DET,25,26,140,99,True,61.3
401810002141,1,2:39,Brandon Williams misses driving layup,6,DET,25,26,141,110,,63.4
401810002142,1,2:34,Cooper Flagg offensive rebound,6,DET,25,26,142,156,,61.1
401810002143,1,2:25,Brandon Williams misses 23-foot three point jumper,6,DET,25,26,143,92,,63.3
401810002144,1,2:21,Ausar Thompson defensive rebound,8,DET,25,26,144,155,,64
401810002145,1,2:08,Isaiah Stewart misses 25-foot three point jumper,8,DET,25,26,145,92,,61.7
401810002146,1,2:07,Ausar Thompson offensive rebound,8,DET,25,26,146,156,,63.9
401810002147,1,2:07,Brandon Williams personal foul,6,DET,25,26,147,45,,68
401810002151,1,2:07,Ausar Thompson makes free throw 1 of 2,8,DET,26,26,151,98,True,68.7
401810002152,1,2:07,Ausar Thompson misses free throw 2 of 2,8,DET,26,26,152,99,,64.1
401810002153,1,2:05,Ausar Thompson offensive rebound,8,DET,26,26,153,156,,66.4
401810002154,1,1:59,Tobias Harris misses 5-foot two point shot,8,DET,26,26,154,114,,64.6
401810002155,1,1:58,Ronald Holland II offensive rebound,8,DET,26,26,155,156,,66.4
401810002156,1,1:57,Ronald Holland II misses dunk,8,DET,26,26,156,150,,64.6
401810002157,1,1:56,Naji Marshall defensive rebound,6,DET,26,26,157,155,,64
401810002158,1,1:39,Ronald Holland II shooting foul,8,DET,26,26,158,44,,59.6
401810002160,1,1:39,Brandon Williams makes free throw 1 of 2,6,DET,26,27,160,98,True,59
401810002161,1,1:39,Brandon Williams misses free throw 2 of 2,6,DET,26,27,161,99,,63.7
401810002162,1,1:36,Isaiah Stewart defensive rebound,8,DET,26,27,162,155,,63.7
401810002163,1,1:27,Brandon Williams personal foul,6,DET,26,27,163,45,,67.8
401810002165,1,1:27,Ausar Thompson misses free throw 1 of 2,8,DET,26,27,165,98,,65.6
401810002166,1,1:27,Pistons offensive team rebound,8,DET,26,27,166,156,,63.6
401810002167,1,1:27,D'Angelo Russell enters the game for Brandon Williams,6,DET,26,27,167,584,,63.6
401810002169,1,1:27,Ausar Thompson makes free throw 2 of 2,8,DET,27,27,169,99,True,63.8
401810002170,1,1:13,D'Angelo Russell misses 25-foot three point jumper,6,DET,27,27,170,92,,65.5
401810002171,1,1:11,Pistons defensive team rebound,8,DET,27,27,171,155,,66.1
401810002173,1,1:02,Ausar Thompson misses driving layup,8,DET,27,27,173,110,,64.2
401810002174,1,1:00,D'Angelo Russell defensive rebound,6,DET,27,27,174,155,,63.6
401810002176,1,42.5,Naji Marshall makes 26-foot three point step back jumpshot,6,DET,27,30,176,132,True,57.8
401810002177,1,31.7,Caris LeVert misses 14-foot pullup jump shot,8,DET,27,30,177,131,,56.1
401810002178,1,29.0,Daniel Gafford defensive rebound,6,DET,27,30,178,155,,55.5
401810002179,1,26.1,Cooper Flagg traveling,6,DET,27,30,179,64,,57.7
401810002180,1,26.1,Duncan Robinson enters the game for Ronald Holland II,8,DET,27,30,180,584,,57.7
401810002181,1,26.1,Cade Cunningham enters the game for Ausar Thompson,8,DET,27,30,181,584,,57.7
401810002182,1,26.1,Max Christie enters the game for D'Angelo Russell,6,DET,27,30,182,584,,57.7
401810002188,1,4.0,Tobias Harris misses 22-foot three point jumper,8,DET,27,30,188,92,,55.9
401810002189,1,3.0,Max Christie defensive rebound,6,DET,27,30,189,155,,55.3
401810002186,1,1.8,Max Christie misses heave jump shot,6,DET,27,30,186,282,,57
401810002187,1,0.1,Mavericks offensive team rebound,6,DET,27,30,187,156,,54.2
401810002190,1,0.0,End of the 1st Quarter,,DET,27,30,190,412,,55.9
401810002191,2,12:00,Ronald Holland II enters the game for Caris LeVert,8,DET,27,30,191,584,,55.9
401810002192,2,12:00,Javonte Green enters the game for Tobias Harris,8,DET,27,30,192,584,,55.9
401810002193,2,12:00,P.J. Washington enters the game for Naji Marshall,6,DET,27,30,193,584,,55.9
401810002194,2,12:00,Klay Thompson enters the game for Daniel Gafford,6,DET,27,30,194,584,,55.9
401810002195,2,12:00,D'Angelo Russell enters the game for Cooper Flagg,6,DET,27,30,195,584,,55.9
401810002202,2,11:48,Duncan Robinson misses 26-foot three point pullup jump shot,8,DET,27,30,202,131,,55.2
401810002203,2,11:45,P.J. Washington defensive rebound,6,DET,27,30,203,155,,54.3
401810002204,2,11:34,Klay Thompson misses 26-foot three point jumper,6,DET,27,30,204,92,,56.7
401810002205,2,11:31,Isaiah Stewart defensive rebound,8,DET,27,30,205,155,,57.5
401810002206,2,11:15,Javonte Green misses driving floating jump shot,8,DET,27,30,206,144,,54.9
401810002207,2,11:13,P.J. Washington defensive rebound,6,DET,27,30,207,155,,54.1
401810002208,2,11:04,D'Angelo Russell misses 27-foot three point jumper,6,DET,27,30,208,92,,56.5
401810002209,2,11:03,Cade Cunningham defensive rebound,8,DET,27,30,209,155,,57.3
401810002210,2,10:56,Cade Cunningham makes two point shot,8,DET,29,30,210,109,True,59.7
401810002211,2,10:38,P.J. Washington makes 3-foot dunk (D'Angelo Russell assists),6,DET,29,32,211,151,True,57.1
401810002213,2,10:28,Caleb Martin personal foul,6,DET,29,32,213,45,,56.8
401810002215,2,10:18,Ronald Holland II misses 23-foot three point jumper,8,DET,29,32,215,92,,54.5
401810002216,2,10:18,Klay Thompson defensive rebound,6,DET,29,32,216,155,,53.7
401810002217,2,10:06,D'Angelo Russell makes 29-foot three point jumper (Klay Thompson assists),6,DAL,29,35,217,92,True,52.4
401810002219,2,9:51,P.J. Washington blocks Duncan Robinson 's 5-foot driving layup,8,DAL,29,35,219,110,,55.1
401810002221,2,9:49,Isaiah Stewart offensive rebound,8,DAL,29,35,221,156,,52.6
401810002222,2,9:49,Isaiah Stewart makes two point shot,8,DET,31,35,222,125,True,50.2
401810002223,2,9:49,D'Angelo Russell shooting foul,6,DET,31,35,223,44,,55.7
401810002225,2,9:49,Isaiah Stewart misses free throw 1 of 1,8,DET,31,35,225,97,,50.2
401810002226,2,9:46,D'Angelo Russell defensive rebound,6,DET,31,35,226,155,,50.1
401810002227,2,9:35,Cade Cunningham shooting foul,8,DAL,31,35,227,44,,54.3
