team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
UTAH,,False,4066336,Lauri Markkanen,23,starters,-28,0-4,0.0,2,0,2,4-14,28.6,4-5,80.0,21,0,1,12,2,3,0
UTAH,,False,3102530,Jusuf Nurkic,30,starters,-20,0-1,0.0,4,1,3,1-3,33.3,1-2,50.0,19,1,3,3,4,1,2
UTAH,,False,3133602,Svi Mykhailiuk,10,starters,-27,2-3,66.7,2,0,0,2-4,50.0,0-0,0.0,18,2,3,6,2,0,1
UTAH,,False,4433627,Keyonte George,3,starters,-20,2-5,40.0,2,0,4,7-14,50.0,2-2,100.0,26,0,1,18,4,1,3
UTAH,,False,4683766,Isaiah Collier,8,starters,-36,1-3,33.3,3,0,0,4-8,50.0,1-2,50.0,26,0,2,10,0,0,4
UTAH,,False,3449,Kevin Love,42,bench,-6,0-0,0.0,0,0,1,0-0,0.0,0-0,0.0,3,0,0,0,1,0,0
UTAH,,False,2993874,Kyle Anderson,2,bench,-3,0-0,0.0,4,0,2,3-7,42.9,2-2,100.0,12,2,2,8,4,0,1
UTAH,,False,4684793,Kyle Filipowski,22,bench,-24,1-4,25.0,2,0,5,3-9,33.3,2-4,50.0,22,5,4,9,10,2,2
UTAH,,False,4684806,Taylor Hendricks,0,bench,+3,0-3,0.0,1,1,1,2-6,33.3,0-0,0.0,17,1,0,4,2,2,0
UTAH,,False,4895758,Cody Williams,5,bench,-3,0-2,0.0,0,0,1,2-6,33.3,1-2,50.0,10,0,1,5,1,1,0
UTAH,,False,5105839,Brice Sensabaugh,28,bench,-4,1-9,11.1,3,0,0,2-12,16.7,0-0,0.0,23,0,1,5,0,0,0
UTAH,,False,4397449,Elijah Harkless,16,bench,-1,0-0,0.0,0,0,1,0-0,0.0,1-2,50.0,7,0,1,1,1,0,0
UTAH,,False,4873138,Ace Bailey,19,bench,-19,2-4,50.0,3,0,2,4-9,44.4,2-2,100.0,24,4,1,12,6,1,3
UTAH,,False,4896372,Walter Clayton Jr.,13,bench,-12,0-1,0.0,2,1,2,1-2,50.0,2-2,100.0,12,1,2,4,3,0,1
MIN,,False,3064514,Julius Randle,30,starters,+43,1-4,25.0,12,0,7,6-12,50.0,6-6,100.0,26,3,3,19,10,1,7
MIN,,False,4431671,Jaden McDaniels,3,starters,+35,3-3,100.0,1,2,4,9-14,64.3,1-2,50.0,27,3,2,22,7,3,2
MIN,,False,3032976,Rudy Gobert,27,starters,+24,0-0,0.0,2,3,6,4-6,66.7,0-0,0.0,29,3,3,8,9,1,2
MIN,,False,3934673,Donte DiVincenzo,0,starters,+20,1-4,25.0,2,1,5,1-4,25.0,0-0,0.0,21,1,2,3,6,1,1
MIN,,False,4594268,Anthony Edwards,5,starters,+32,7-12,58.3,1,1,3,12-21,57.1,6-7,85.7,26,2,2,37,5,1,4
MIN,,False,2968436,Joe Ingles,7,bench,+5,0-1,0.0,3,0,0,0-1,0.0,0-0,0.0,9,0,2,0,0,0,0
MIN,,False,5044385,Leonard Miller,33,bench,+4,0-0,0.0,0,0,3,2-2,100.0,2-3,66.7,9,0,1,6,3,0,2
MIN,,False,5279133,Joan Beringer,19,bench,+4,0-0,0.0,0,1,3,3-3,100.0,0-1,0.0,9,0,2,6,3,0,2
MIN,,False,4396971,Naz Reid,11,bench,+5,1-4,25.0,3,1,4,2-6,33.3,0-0,0.0,24,0,1,5,4,1,0
MIN,,False,3195,Mike Conley,10,bench,+8,1-2,50.0,2,0,0,1-2,50.0,2-2,100.0,17,1,1,5,1,0,0
MIN,,False,4432247,Jaylen Clark,22,bench,+12,1-1,100.0,2,1,1,2-4,50.0,1-2,50.0,20,0,4,6,1,2,0
MIN,,False,4432817,Johnny Juzang,9,bench,+3,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,5,0,0,0,0,0,1
MIN,,False,4592492,Bones Hyland,8,bench,+4,2-2,100.0,3,0,1,4-4,100.0,2-2,100.0,9,0,0,12,1,0,0
MIN,,False,4684275,Rob Dillingham,4,bench,+1,0-3,0.0,1,0,2,4-9,44.4,0-2,0.0,11,0,0,8,2,0,0
