team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
BOS,,False,4687718,Josh Minott,8,starters,-4,0-2,0.0,1,1,5,0-5,0.0,2-4,50.0,22,3,2,2,8,0,0
BOS,,False,4397424,Neemias Queta,88,starters,-3,0-0,0.0,1,3,4,2-2,100.0,0-0,0.0,19,0,3,4,4,0,0
BOS,,False,3078576,Derrick White,9,starters,-15,2-7,28.6,4,1,3,6-16,37.5,1-2,50.0,35,1,3,15,4,2,2
BOS,,False,3917376,Jaylen Brown,7,starters,-11,4-7,57.1,6,1,2,13-19,68.4,2-3,66.7,32,1,4,32,3,1,5
BOS,,False,4066354,Payton Pritchard,11,starters,-4,1-9,11.1,5,0,1,7-17,41.2,0-0,0.0,33,1,0,15,2,2,1
BOS,,False,4065804,Sam Hauser,30,bench,+3,1-4,25.0,3,0,3,1-6,16.7,0-0,0.0,24,3,2,3,6,1,0
BOS,,False,4277964,Xavier Tillman,26,bench,-1,1-3,33.3,1,0,3,2-4,50.0,0-0,0.0,13,1,1,5,4,0,0
BOS,,False,4277951,Luka Garza,52,bench,+5,1-1,100.0,1,0,3,4-5,80.0,0-0,0.0,15,2,2,9,5,0,0
BOS,,False,4351851,Anfernee Simons,4,bench,+23,3-9,33.3,2,1,3,7-21,33.3,2-3,66.7,29,1,1,19,4,0,1
BOS,,False,4593841,Baylor Scheierman,55,bench,+2,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,3,0,1,0,0,0,0
BOS,,False,5175647,Hugo Gonzalez,28,bench,+10,1-2,50.0,2,0,2,2-5,40.0,0-0,0.0,15,3,5,5,5,2,0
BOS,,False,3948153,Chris Boucher,99,bench,,,,,,,,,,,,,,,,,
BOS,,False,4683689,Jordan Walsh,27,bench,,,,,,,,,,,,,,,,,
PHI,,False,4432446,Jabari Walker,33,starters,+3,0-0,0.0,0,0,0,1-2,50.0,0-0,0.0,11,1,0,2,1,0,0
PHI,,False,3059318,Joel Embiid,21,starters,+2,1-2,50.0,3,2,5,6-13,46.2,7-7,100.0,25,1,2,20,6,0,4
PHI,,False,3133603,Kelly Oubre Jr.,9,starters,+5,3-7,42.9,0,0,8,6-12,50.0,2-6,33.3,41,1,2,17,9,2,3
PHI,,False,4431678,Tyrese Maxey,0,starters,+10,4-9,44.4,14,2,7,8-16,50.0,6-7,85.7,44,1,2,26,8,2,5
PHI,,False,5124612,VJ Edgecombe,77,starters,+3,2-4,50.0,5,0,2,7-11,63.6,1-1,100.0,40,3,2,17,5,0,1
PHI,,False,4431675,Trendon Watford,12,bench,-7,0-0,0.0,1,0,0,0-1,0.0,0-0,0.0,11,0,0,0,0,0,1
PHI,,False,4711297,Justin Edwards,11,bench,-3,0-3,0.0,1,0,3,1-5,20.0,0-0,0.0,12,1,2,2,4,0,0
PHI,,False,6585,Andre Drummond,1,bench,+7,1-2,50.0,0,1,2,1-3,33.3,3-4,75.0,12,0,1,6,2,1,0
PHI,,False,5105637,Adem Bona,30,bench,-10,0-0,0.0,0,2,2,1-2,50.0,0-0,0.0,11,1,1,2,3,0,1
PHI,,False,4397014,Quentin Grimes,5,bench,-15,2-7,28.6,3,0,2,6-13,46.2,2-4,50.0,33,0,1,16,2,1,3
PHI,,False,4433569,Johni Broome,22,bench,,,,,,,,,,,,,,,,,
PHI,,False,3012,Kyle Lowry,7,bench,,,,,,,,,,,,,,,,,
PHI,,False,3431,Eric Gordon,23,bench,,,,,,,,,,,,,,,,,
