team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
MIL,,False,3032977,Giannis Antetokounmpo,34,starters,-5,1-1,100.0,9,2,9,14-20,70.0,11-16,68.8,33,5,1,40,14,2,2
MIL,,False,3133628,Myles Turner,3,starters,+1,2-6,33.3,2,2,5,5-12,41.7,1-2,50.0,31,1,4,13,6,1,3
MIL,,False,4277843,Gary Trent Jr.,5,starters,-23,1-7,14.3,2,0,0,2-9,22.2,1-2,50.0,28,0,5,6,0,2,1
MIL,,False,4397475,AJ Green,20,starters,+3,4-7,57.1,2,0,2,6-9,66.7,4-5,80.0,31,0,4,20,2,0,3
MIL,,False,4591725,Ryan Rollins,13,starters,+7,1-5,20.0,8,0,2,5-11,45.5,3-3,100.0,34,2,3,14,4,3,2
MIL,,False,2990962,Taurean Prince,12,bench,+5,2-3,66.7,1,1,3,3-6,50.0,0-0,0.0,31,0,5,8,3,3,1
MIL,,False,3064482,Bobby Portis,9,bench,0,2-4,50.0,1,0,7,4-10,40.0,0-0,0.0,23,1,3,10,8,0,4
MIL,,False,4277922,Jericho Sims,00,bench,-6,0-0,0.0,0,1,0,1-1,100.0,0-0,0.0,8,0,0,2,0,0,0
MIL,,False,4066387,Amir Coffey,17,bench,-4,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,8,0,0,0,0,0,0
MIL,,False,4432190,Andre Jackson Jr.,44,bench,+2,0-0,0.0,0,0,0,0-0,0.0,0-0,0.0,5,0,0,0,0,1,0
MIL,,False,4703530,Mark Sears,19,bench,-5,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,7,0,1,0,0,0,1
MIL,,False,3102533,Thanasis Antetokounmpo,43,bench,,,,,,,,,,,,,,,,,
MIL,,False,4397233,Pete Nance,35,bench,,,,,,,,,,,,,,,,,
MIL,,False,2999547,Gary Harris,11,bench,,,,,,,,,,,,,,,,,
CLE,,False,4065732,De'Andre Hunter,12,starters,+3,1-4,25.0,2,0,3,6-13,46.2,3-5,60.0,27,1,4,16,4,0,1
CLE,,False,4066328,Jarrett Allen,31,starters,+12,0-0,0.0,1,0,9,3-6,50.0,2-2,100.0,26,2,2,8,11,1,1
CLE,,False,4432158,Evan Mobley,4,starters,+16,1-5,20.0,6,2,7,5-13,38.5,12-12,100.0,34,1,4,23,8,3,2
CLE,,False,3908809,Donovan Mitchell,45,starters,+2,1-8,12.5,4,0,3,9-20,45.0,5-8,62.5,33,0,0,24,3,1,5
CLE,,False,4066757,Sam Merrill,5,starters,+17,4-9,44.4,1,0,2,5-11,45.5,3-3,100.0,30,1,3,17,3,0,0
CLE,,False,2580365,Larry Nance Jr.,22,bench,-1,1-1,100.0,1,0,4,2-3,66.7,0-0,0.0,12,1,2,5,5,1,1
CLE,,False,3912848,Dean Wade,32,bench,-10,0-4,0.0,1,0,1,1-5,20.0,2-2,100.0,23,0,3,4,1,0,0
CLE,,False,4066421,Lonzo Ball,2,bench,-5,2-4,50.0,5,0,3,4-7,57.1,1-3,33.3,23,3,1,11,6,1,3
CLE,,False,4683747,Jaylon Tyson,20,bench,-13,1-2,50.0,1,0,0,2-4,50.0,0-0,0.0,15,0,3,5,0,0,1
CLE,,False,4701233,Craig Porter Jr.,9,bench,+4,1-3,33.3,1,0,2,2-5,40.0,0-0,0.0,16,1,1,5,3,3,2
CLE,,False,4997539,Luke Travers,33,bench,,,,,,,,,,,,,,,,,
CLE,,False,3934723,Thomas Bryant,3,bench,,,,,,,,,,,,,,,,,
CLE,,False,5023693,Tyrese Proctor,24,bench,,,,,,,,,,,,,,,,,
