id,prd,clck,txt,tm,team,hmScr,awyScr,sq,plyTypId,scrng,wnPrb
4018097744,1,12:00,Alperen Sengun vs. Victor Wembanyama (Julian Champagnie gains possession),24,HOU,0,0,4,615,,58.4
4018097747,1,11:46,Julian Champagnie misses 22-foot three point jumper,24,HOU,0,0,7,92,,59.8
4018097748,1,11:42,Jabari Smith Jr. defensive rebound,10,HOU,0,0,8,155,,60.2
4018097749,1,11:22,Alperen Sengun misses 26-foot three point jumper,10,HOU,0,0,9,92,,58.7
40180977410,1,11:21,Josh Okogie offensive rebound,10,HOU,0,0,10,156,,60.2
40180977411,1,11:20,shot clock turnover ,10,HOU,0,0,11,70,,58.2
40180977412,1,11:12,Alperen Sengun shooting foul,10,HOU,0,0,12,44,,54.2
40180977414,1,11:12,Stephon Castle misses free throw 1 of 2,24,HOU,0,0,14,98,,55.9
40180977415,1,11:12,Spurs offensive team rebound,24,HOU,0,0,15,156,,58.1
40180977416,1,11:12,Stephon Castle makes free throw 2 of 2,24,HOU,1,0,16,99,True,58.1
40180977417,1,10:58,Alperen Sengun makes 1-foot layup (Kevin Durant assists),10,HOU,1,2,17,141,True,60.4
40180977420,1,10:39,Victor Wembanyama makes two point shot,24,HOU,3,2,20,126,True,58
40180977421,1,10:21,Kevin Durant misses 11-foot pullup jump shot,10,HOU,3,2,21,131,,55.8
40180977422,1,10:20,Victor Wembanyama defensive rebound,24,HOU,3,2,22,155,,55
40180977423,1,10:13,Stephon Castle misses 10-foot step back jumpshot,24,HOU,3,2,23,132,,57.2
40180977424,1,10:10,Alperen Sengun defensive rebound,10,HOU,3,2,24,155,,57.9
40180977425,1,9:57,Amen Thompson makes 26-foot three point jumper (Alperen Sengun assists),10,HOU,3,5,25,92,True,62.7
40180977427,1,9:42,Victor Wembanyama lost ball turnover (Josh Okogie steals),24,HOU,3,5,27,63,,65.1
40180977429,1,9:39,Josh Okogie makes dunk,10,HOU,3,7,29,116,True,67.1
40180977430,1,9:14,Stephon Castle misses two point shot,24,HOU,3,7,30,128,,68.9
40180977431,1,9:12,Alperen Sengun defensive rebound,10,HOU,3,7,31,155,,69.5
40180977432,1,9:10,Devin Vassell shooting foul,24,HOU,3,7,32,44,,72.7
40180977434,1,9:10,Kevin Durant makes free throw 1 of 2,10,HOU,3,8,34,98,True,73.3
40180977435,1,9:10,Kevin Durant makes free throw 2 of 2,10,HOU,3,9,35,99,True,71.7
40180977436,1,9:01,Julian Champagnie misses 24-foot three point jumper,24,HOU,3,9,36,92,,73.2
40180977437,1,8:58,Jabari Smith Jr. defensive rebound,10,HOU,3,9,37,155,,73.8
40180977438,1,8:46,Jabari Smith Jr. misses 15-foot jumper,10,HOU,3,9,38,92,,72.2
40180977439,1,8:44,Julian Champagnie defensive rebound,24,HOU,3,9,39,155,,71.7
40180977440,1,8:29,Devin Vassell misses 25-foot three point jumper,24,HOU,3,9,40,92,,73.2
40180977441,1,8:27,Victor Wembanyama offensive rebound,24,HOU,3,9,41,156,,71.6
40180977442,1,8:24,Harrison Barnes makes 23-foot three point jumper (Victor Wembanyama assists),24,HOU,6,9,42,92,True,67.2
40180977444,1,7:59,Josh Okogie makes 23-foot three point jumper (Alperen Sengun assists),10,HOU,6,12,44,92,True,71.6
40180977446,1,7:42,Victor Wembanyama offensive foul,24,HOU,6,12,46,42,,73.8
40180977448,1,7:42,Victor Wembanyama turnover,24,HOU,6,12,48,84,,73.8
40180977449,1,7:28,Kevin Durant bad pass (Harrison Barnes steals),10,HOU,6,12,49,62,,71.6
40180977451,1,7:15,Devin Vassell makes 24-foot three point jumper (Julian Champagnie assists),24,HOU,9,12,51,92,True,67.1
40180977453,1,7:15,Josh Okogie shooting foul,10,HOU,9,12,53,44,,62.8
40180977455,1,7:15,Devin Vassell misses free throw 1 of 1,24,HOU,9,12,55,97,,67.2
40180977456,1,7:12,Josh Okogie defensive rebound,10,HOU,9,12,56,155,,67.2
40180977457,1,7:08,Devin Vassell personal foul,24,HOU,9,12,57,45,,67
40180977459,1,7:08,Keldon Johnson enters the game for Victor Wembanyama,24,HOU,9,12,59,584,,67
40180977460,1,7:08,Jeremy Sochan enters the game for Julian Champagnie,24,HOU,9,12,60,584,,67
40180977463,1,6:55,Alperen Sengun misses layup,10,HOU,9,12,63,95,,65.3
40180977464,1,6:51,Jabari Smith Jr. offensive rebound,10,HOU,9,12,64,156,,67
40180977465,1,6:51,Jabari Smith Jr. makes tip shot,10,HOU,9,14,65,94,True,69.5
40180977466,1,6:47,Stephon Castle out of bounds bad pass turnover,24,HOU,9,14,66,90,,71.8
40180977467,1,6:47,Spurs Full timeout,24,HOU,9,14,67,16,,71.8
40180977468,1,6:33,Kevin Durant misses 12-foot pullup jump shot,10,HOU,9,14,68,131,,70.1
40180977469,1,6:31,Keldon Johnson defensive rebound,24,HOU,9,14,69,155,,69.5
40180977470,1,6:19,Jeremy Sochan offensive foul,24,HOU,9,14,70,42,,71.8
40180977472,1,6:19,Jeremy Sochan turnover,24,HOU,9,14,72,84,,71.8
40180977473,1,6:02,Alperen Sengun misses 6-foot hook shot,10,HOU,9,14,73,93,,70.1
40180977474,1,6:02,Spurs defensive team rebound,24,HOU,9,14,74,155,,69.5
40180977476,1,5:44,Keldon Johnson makes 1-foot layup (Jeremy Sochan assists),24,HOU,11,14,76,141,True,66.9
40180977478,1,5:24,Kevin Durant misses 16-foot jumper,10,HOU,11,14,78,92,,65.2
40180977479,1,5:21,Stephon Castle defensive rebound,24,HOU,11,14,79,155,,64.6
40180977480,1,5:18,Devin Vassell misses 25-foot three point shot,24,HOU,11,14,80,113,,66.3
40180977481,1,5:14,Keldon Johnson offensive rebound,24,HOU,11,14,81,156,,64.6
40180977482,1,5:11,Harrison Barnes makes 22-foot three point jumper (Keldon Johnson assists),24,HOU,14,14,82,92,True,59.2
40180977484,1,4:54,Kevin Durant makes 13-foot jumper (Alperen Sengun assists),10,HOU,14,16,84,92,True,61.8
40180977486,1,4:46,Harrison Barnes makes 25-foot three point jumper (Stephon Castle assists),24,HOU,17,16,86,92,True,56.8
40180977488,1,4:31,Amen Thompson traveling,10,HOU,17,16,88,64,,53.9
40180977489,1,4:31,Julian Champagnie enters the game for Devin Vassell,24,HOU,17,16,89,584,,53.9
40180977490,1,4:31,Steven Adams enters the game for Amen Thompson,10,HOU,17,16,90,584,,53.9
40180977491,1,4:31,Tari Eason enters the game for Alperen Sengun,10,HOU,17,16,91,584,,53.9
40180977495,1,4:18,Keldon Johnson makes driving layup (Stephon Castle assists),24,HOU,19,16,95,110,True,51
40180977496,1,4:06,Harrison Barnes personal foul,24,HOU,19,16,96,45,,51.1
40180977499,1,4:06,Reed Sheppard enters the game for Josh Okogie,10,HOU,19,16,99,584,,51.1
401809774101,1,4:00,Steven Adams misses alley oop dunk shot,10,SA,19,16,101,118,,51.1
401809774102,1,3:57,Harrison Barnes defensive rebound,24,SA,19,16,102,155,,51.8
401809774103,1,3:48,Jeremy Sochan misses 25-foot three point jumper,24,HOU,19,16,103,92,,50.2
401809774104,1,3:46,Keldon Johnson offensive rebound,24,SA,19,16,104,156,,51.9
401809774105,1,3:45,Keldon Johnson makes two point shot,24,SA,21,16,105,125,True,54.8
401809774106,1,3:45,Rockets Full timeout,10,SA,21,16,106,16,,54.8
401809774107,1,3:25,Kevin Durant misses 13-foot two point shot,10,SA,21,16,107,114,,57.1
401809774108,1,3:22,Julian Champagnie defensive rebound,24,SA,21,16,108,155,,57.8
401809774109,1,3:14,Jeremy Sochan misses alley oop dunk shot,24,SA,21,16,109,118,,55.7
401809774110,1,3:14,Rockets defensive team rebound,10,SA,21,16,110,155,,55
401809774112,1,3:14,Lindy Waters III enters the game for Stephon Castle,24,SA,21,16,112,584,,55
401809774113,1,3:14,Victor Wembanyama enters the game for Julian Champagnie,24,SA,21,16,113,584,,55
401809774116,1,3:00,Tari Eason out of bounds bad pass turnover,10,SA,21,16,116,90,,57.9
401809774117,1,3:00,Alperen Sengun enters the game for Kevin Durant,10,SA,21,16,117,584,,57.9
401809774118,1,3:00,Amen Thompson enters the game for Jabari Smith Jr.,10,SA,21,16,118,584,,57.9
401809774121,1,2:48,Harrison Barnes misses 24-foot three point jumper,24,SA,21,16,121,92,,55.8
401809774122,1,2:45,Tari Eason defensive rebound,10,SA,21,16,122,155,,55.1
401809774123,1,2:34,Reed Sheppard makes 16-foot pullup jump shot,10,SA,21,18,123,131,True,52.2
401809774124,1,2:08,Jeremy Sochan misses layup,24,SA,21,18,124,95,,50.2
401809774125,1,2:06,Steven Adams defensive rebound,10,HOU,21,18,125,155,,50.4
401809774126,1,1:59,Amen Thompson misses 5-foot two point shot,10,SA,21,18,126,130,,51.7
401809774127,1,1:57,Harrison Barnes defensive rebound,24,SA,21,18,127,155,,52.4
401809774128,1,1:43,Victor Wembanyama misses 26-foot three point pullup jump shot,24,SA,21,18,128,131,,50.4
401809774129,1,1:42,Jeremy Sochan offensive rebound,24,SA,21,18,129,156,,52.5
401809774130,1,1:34,Victor Wembanyama misses 21-foot pullup jump shot,24,SA,21,18,130,131,,50.4
401809774131,1,1:28,Steven Adams defensive rebound,10,HOU,21,18,131,155,,50.3
401809774132,1,1:16,Keldon Johnson personal foul,24,HOU,21,18,132,45,,54.3
401809774134,1,1:16,Kelly Olynyk enters the game for Harrison Barnes,24,HOU,21,18,134,584,,54.3
401809774136,1,1:05,Alperen Sengun makes layup,10,HOU,21,20,136,95,True,52.8
401809774137,1,58.9,Victor Wembanyama lost ball turnover (Tari Eason steals),24,HOU,21,20,137,63,,55.7
401809774139,1,58.1,Tari Eason makes driving dunk,10,HOU,21,22,139,115,True,58.4
401809774140,1,43.1,Kelly Olynyk makes 4-foot hook shot,24,HOU,23,22,140,93,True,55.6
401809774141,1,36.4,Alperen Sengun misses 28-foot three point jumper,10,HOU,23,22,141,92,,53.5
401809774142,1,33.4,Lindy Waters III defensive rebound,24,HOU,23,22,142,155,,52.7
401809774143,1,26.2,Alperen Sengun blocks Keldon Johnson 's 1-foot two point shot,24,HOU,23,22,143,128,,54.9
401809774145,1,21.0,Amen Thompson defensive rebound,10,HOU,23,22,145,155,,55.6
401809774146,1,7.4,Tari Eason makes 22-foot three point jumper (Alperen Sengun assists),10,HOU,23,25,146,92,True,61.4
401809774148,1,3.3,Reed Sheppard personal take foul,10,HOU,23,25,148,22,,57
401809774150,1,3.3,Devin Vassell enters the game for Jeremy Sochan,24,HOU,23,25,150,584,,57
401809774151,1,3.3,Josh Okogie enters the game for Steven Adams,10,HOU,23,25,151,584,,57
401809774152,1,3.3,Jae'Sean Tate enters the game for Reed Sheppard,10,HOU,23,25,152,584,,57
401809774153,1,3.3,Jabari Smith Jr. enters the game for Alperen Sengun,10,HOU,23,25,153,584,,57
401809774158,1,0.0,Lindy Waters III misses 29-foot three point pullup jump shot,24,HOU,23,25,158,131,,63
401809774159,1,0.0,Spurs offensive team rebound,24,HOU,23,25,159,156,,61.1
401809774160,1,0.0,End of the 1st Quarter,,HOU,23,25,160,412,,62.4
401809774161,2,12:00,Jordan McLaughlin enters the game for Devin Vassell,24,HOU,23,25,161,584,,62.4
401809774162,2,12:00,Clint Capela enters the game for Josh Okogie,10,HOU,23,25,162,584,,62.4
401809774163,2,12:00,Alperen Sengun enters the game for Jae'Sean Tate,10,HOU,23,25,163,584,,62.4
401809774164,2,12:00,Reed Sheppard enters the game for Jabari Smith Jr.,10,HOU,23,25,164,584,,62.4
