team,teamName,isHome,playerId,playerName,jersey,entryType,+/-,3pt,3ptpct,ast,blk,dreb,fg,fgpct,ft,ftpct,min,oreb,pf,pts,reb,stl,to
WSH,,False,6609,Khris Middleton,22,starters,-19,0-1,0.0,2,0,0,3-6,50.0,0-0,0.0,20,1,4,6,1,0,2
WSH,,False,5174563,Kyshawn George,18,starters,-14,3-5,60.0,6,1,6,4-8,50.0,1-1,100.0,31,1,5,12,7,0,5
WSH,,False,5160992,Alex Sarr,20,starters,-8,2-3,66.7,2,2,5,5-11,45.5,2-2,100.0,26,3,2,14,8,1,3
WSH,,False,2490149,CJ McCollum,3,starters,-5,5-8,62.5,1,0,2,6-10,60.0,2-2,100.0,24,0,2,19,2,0,1
WSH,,False,5104155,Bilal Coulibaly,0,starters,-12,2-7,28.6,4,3,7,6-12,50.0,2-2,100.0,24,1,0,16,8,1,4
WSH,,False,4277848,Marvin Bagley III,35,bench,-7,1-1,100.0,2,0,1,3-4,75.0,1-2,50.0,16,2,3,8,3,0,1
WSH,,False,4280151,Corey Kispert,24,bench,-12,1-4,25.0,2,0,5,2-6,33.3,3-3,100.0,20,1,1,8,6,0,2
WSH,,False,4432907,Justin Champagnie,9,bench,+1,0-1,0.0,0,0,0,0-1,0.0,0-0,0.0,4,1,0,0,1,0,0
WSH,,False,4997537,Tristan Vukcevic,00,bench,+1,0-0,0.0,1,0,1,1-2,50.0,1-1,100.0,4,0,0,3,1,0,0
WSH,,False,5105592,Cam Whitmore,1,bench,-8,1-1,100.0,1,0,3,3-9,33.3,0-0,0.0,15,2,1,7,5,1,0
WSH,,False,4845374,Bub Carrington,7,bench,-11,0-4,0.0,1,0,4,1-5,20.0,1-2,50.0,22,0,4,3,4,0,3
WSH,,False,5144126,Will Riley,27,bench,0,0-0,0.0,1,0,0,1-2,50.0,0-0,0.0,5,0,0,2,0,0,0
WSH,,False,5170947,AJ Johnson,4,bench,+1,0-0,0.0,0,0,0,0-1,0.0,0-0,0.0,4,0,0,0,0,0,0
WSH,,False,5238230,Tre Johnson,12,bench,-2,2-5,40.0,2,0,3,3-7,42.9,2-2,100.0,27,0,4,10,3,0,1
WSH,,False,2581184,Anthony Gill,16,bench,,,,,,,,,,,,,,,,,
OKC,,False,4222252,Isaiah Hartenstein,55,starters,+15,0-0,0.0,5,0,3,7-11,63.6,3-4,75.0,26,5,2,17,8,2,3
OKC,,False,4278073,Shai Gilgeous-Alexander,2,starters,+8,3-6,50.0,7,1,3,11-20,55.0,6-6,100.0,29,0,1,31,3,0,0
OKC,,False,4397020,Luguentz Dort,5,starters,+16,1-5,20.0,1,0,1,3-7,42.9,0-0,0.0,26,5,0,7,6,2,0
OKC,,False,4397183,Aaron Wiggins,21,starters,+3,0-6,0.0,3,2,4,3-11,27.3,2-4,50.0,24,0,0,8,4,0,2
OKC,,False,4683692,Cason Wallace,22,starters,+14,2-4,50.0,3,2,4,3-7,42.9,4-4,100.0,27,1,2,12,5,4,0
OKC,,False,4432823,Jaylin Williams,6,bench,+4,2-6,33.3,4,1,7,2-6,33.3,1-2,50.0,22,2,4,7,9,2,0
OKC,,False,4997526,Ousmane Dieng,13,bench,-3,0-1,0.0,0,2,0,1-2,50.0,0-0,0.0,5,0,1,2,0,0,0
OKC,,False,4592435,Branden Carlson,15,bench,-1,1-1,100.0,1,0,2,1-1,100.0,0-0,0.0,4,0,0,3,2,0,0
OKC,,False,2991350,Alex Caruso,9,bench,+11,0-3,0.0,2,0,2,0-5,0.0,0-0,0.0,17,0,0,0,2,3,1
OKC,,False,4395702,Isaiah Joe,11,bench,+11,5-9,55.6,1,0,5,7-12,58.3,1-2,50.0,24,1,2,20,6,1,0
OKC,,False,4706557,Chris Youngblood,3,bench,+8,0-1,0.0,0,0,1,0-1,0.0,0-0,0.0,6,0,0,0,1,0,0
OKC,,False,4900671,Ajay Mitchell,25,bench,+9,2-7,28.6,2,0,1,6-15,40.0,6-6,100.0,30,0,3,20,1,2,0
