Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Joel Embiid,C,PHI,7600,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,31.6,@BKN,-4.5,-198,232.5,118.5,1.421358695652174,1.0536956521739131,0.0,31.5625,22.0,1.4375,0.03983412917818545,1.1904347826086956,0.39285714285714285,0.25282608695652176,0.370870398852368,1.5,0.09375,3.25,1.0
VJ Edgecombe,SG,PHI,7400,38.34,15,30,47.96,32.04,1,72.0,10.8,38.06,85,103,5,0,40.0,@BKN,-4.5,-198,232.5,118.5,0.99375,0.7052014652014652,0.0,40.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul George,PF,PHI,7400,0.0,27,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@BKN,-4.5,-198,232.5,118.5,,,,,,,,,,,,,,,
De'Aaron Fox,PG,SAS,7200,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHX,-5.5,-225,227.5,116.5,,,,,,,,,,,,,,,
Mark Williams,C,PHX,7200,33.88,14,30,45.22,22.16,1,84.0,8.0,32.14,100,88,0,0,29.2,vs SAS,5.5,185,227.5,111.0,1.104270737327189,0.48448079877112127,0.0,28.55,24.4,3.25,0.09875944817692955,0.8569032258064517,0.0,0.13325499231950844,0.08006346678979502,3.2,0.3666666666666666,3.2,0.4
Keyonte George,PG/SG,UTA,7100,38.6,10,30,43.18,22.73,1,86.0,19.5,37.74,44,110,5,0,42.0,@CHA,-1.5,-125,232.5,117.0,1.2080583105335156,1.0054560481697965,0.0,41.35,34.4,3.7,0.08634721342421894,0.875296397628819,0.546031746031746,0.32518213945197527,0.16317310861057704,3.2,0.4110105580693816,2.8,0.8
Brandon Ingram,SF,TOR,7100,40.07,20,30,47.83,26.04,1,88.0,10.3,36.74,86,107,4,0,36.8,vs MEM,-4.5,-185,238.5,121.5,1.107891255703756,0.866872733122733,0.0,37.55,33.8,2.85,0.07082041705571114,0.7982526032526032,0.355,0.22893003393003392,0.15841967274238009,2.8,0.15757575757575756,3.0,0.8
Stephon Castle,SG,SAS,7100,33.02,9,30,48.0,28.47,1,87.0,6.4,35.31,129,96,-1,0,36.8,@PHX,-5.5,-225,227.5,116.5,1.1603734307961227,0.9386684579788028,0.0,36.8,31.6,1.95,0.05196265775658713,1.0119029802233361,0.3142857142857143,0.2685465813385724,0.12860812978388064,2.2,0.22999999999999998,3.2,0.8
Cam Thomas,SG,BKN,7100,33.79,23,30,45.03,23.03,1,80.0,4.7,35.3,172,87,1,0,31.3,vs PHI,4.5,164,232.5,114.0,1.004875,0.9316190476190476,0.0,31.3,30.2,1.8,0.055272462709594836,0.9611190476190477,0.34102564102564104,0.37330952380952376,0.16332826975037537,2.4,0.17636363636363633,3.0,0.6
Walker Kessler,C,UTA,7000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,38.4,@CHA,-1.5,-125,232.5,117.0,1.2098091133004927,0.6538197865353037,0.0,37.8,31.0,3.65,0.104395885605862,0.8386453201970443,0.11666666666666665,0.13654967159277503,0.04290079826106878,2.2,0.32987012987012987,3.4,1.0
RJ Barrett,SG,TOR,7000,33.16,2,30,42.18,24.94,1,87.0,9.5,35.41,82,96,5,0,32.5,vs MEM,-4.5,-185,238.5,121.5,0.925545634920635,0.6998647186147187,0.0,29.95,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristaps Porzingis,C,ATL,6900,31.29,6,30,33.4,10.95,1,85.0,6.7,33.18,101,74,-2,0,34.1,@CLE,6.5,200,230.5,112.0,1.3593938127090301,0.945752508361204,0.0,34.0625,25.0,1.625,0.048969900035998076,1.004247491638796,0.46031746031746035,0.16924749163879596,0.4926795794185512,1.75,0.175,3.75,1.0
Brandon Miller,SF,CHA,6800,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.3,vs UTA,1.5,105,232.5,115.5,0.8951612903225806,0.9211469534050178,0.0,22.25,20.0,2.5,0.0625,0.9444444444444444,0.46428571428571425,0.2168458781362007,0.05289363212674275,1.5,0.1,2.0,0.5
Michael Porter Jr.,PF,BKN,6700,32.95,12,30,35.98,13.24,1,87.0,5.6,34.47,124,80,3,0,36.5,vs PHI,4.5,164,232.5,114.0,1.1297366902103743,0.8305887445887447,0.0,36.45,32.0,3.4,0.09310335533176997,0.8151036682615631,0.5432900432900433,0.16006850459482036,0.2949207294874111,2.0,0.3245454545454545,4.0,0.8
Immanuel Quickley,PG,TOR,6700,31.92,24,30,44.54,25.15,1,87.0,5.9,32.66,124,89,6,0,31.5,vs MEM,-4.5,-185,238.5,121.5,0.9784970454325294,0.6694359682262908,0.0,31.65,31.8,2.2,0.0595286948744018,0.637331484710517,0.4712121212121211,0.16206630017113888,0.1098853278231315,3.4,0.3276190476190476,3.6,0.8
Dyson Daniels,SG,ATL,6600,28.94,19,30,43.5,22.47,1,86.0,10.9,33.39,64,87,0,0,25.2,@CLE,6.5,200,230.5,112.0,0.8162514282028599,0.3974721935557849,0.0,27.55,33.2,3.6,0.12442016545789247,0.5682506716136747,0.02857142857142856,0.07201545530492896,0.24997238065664704,1.4,0.16666666666666666,3.2,0.4
Grayson Allen,SG/SF,PHX,6500,29.17,28,30,35.47,12.49,1,83.0,12.6,29.97,49,74,9,0,32.4,vs SAS,5.5,185,227.5,111.0,0.931316318977957,0.6572215380405035,0.0,31.65,34.4,2.25,0.08403833443489754,0.6679296039209832,0.6808441558441559,0.10199656665173903,0.25185095528066526,2.6,0.3066666666666667,3.8,0.8
Mikal Bridges,SG,NYK,6400,36.02,6,30,41.91,23.84,1,87.0,3.6,30.92,194,88,1,0,39.2,vs CHI,-7.5,-285,234.5,121.0,1.061943568522516,0.6690982480456165,0.0,38.85,36.6,3.05,0.07960775996189848,0.6496788102051261,0.48761904761904756,0.11992128307917778,0.08805954662336377,1.6,0.15666666666666668,4.2,0.6
Onyeka Okongwu,C,ATL,6400,35.86,14,30,48.93,23.88,2,87.0,2.2,31.87,339,88,2,0,34.5,@CLE,6.5,200,230.5,112.0,1.1677866386487075,0.5877478842996083,0.0,34.95,30.2,3.95,0.11513742207500624,0.8434628589801004,0.4095238095238095,0.09382628865387482,0.09795687278123474,2.2,0.36190476190476184,3.2,0.4
Devin Vassell,SF,SAS,6400,29.25,14,30,40.05,21.82,1,87.0,4.8,31.98,135,81,5,0,29.7,@PHX,-5.5,-225,227.5,116.5,0.8611909432473949,0.6142848839623032,0.0,29.65,34.6,1.65,0.05737057420182756,0.647647693776726,0.5721212121212121,0.07109498899821476,0.45341139955372506,2.0,0.2,2.4,1.0
Collin Sexton,PG/SG,CHA,6300,36.41,14,30,38.05,20.7,1,86.0,28.6,37.01,25,113,4,0,27.1,vs UTA,1.5,105,232.5,115.5,1.1082026143790848,0.9622701525054467,0.0,26.6,23.8,0.3,0.00930232558139534,0.8280610021786492,0.26999999999999996,0.31358605664488015,0.1514123924919118,1.8,0.0,3.8,0.2
Santi Aldama,PF/C,MEM,6300,27.42,17,30,32.51,17.28,2,82.0,7.0,31.05,82,74,2,0,28.6,@TOR,4.5,154,238.5,117.0,1.250084861375184,0.6383962274284855,0.0,29.9,24.0,1.65,0.05512136485329342,0.9021233605104573,0.43,0.02414392059553348,0.0,0.8,0.0,5.4,0.0
Jalen Green,SG,PHX,6200,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs SAS,5.5,185,227.5,111.0,,,,,,,,,,,,,,,
OG Anunoby,SF,NYK,6200,33.73,16,30,42.47,19.15,1,86.0,5.9,32.41,114,84,6,0,34.7,vs CHI,-7.5,-285,234.5,121.0,0.9691952307811175,0.5933295631491425,0.0,34.4,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Hunter,SF,CLE,6200,30.43,12,30,35.76,15.15,1,86.0,3.1,29.46,191,72,-1,0,30.7,vs ATL,-6.5,-245,230.5,118.5,1.0699244281045752,0.7976171023965141,0.0,30.6875,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Poeltl,C,TOR,6200,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.9,vs MEM,-4.5,-185,238.5,121.5,0.7717415381889066,0.47921650717703346,0.0,16.9375,23.0,2.0,0.0834473324213406,0.6690645489987596,0.0,0.0131578947368421,0.0,0.75,0.0,4.25,1.0
Quentin Grimes,PG/SG,PHI,6100,31.81,28,30,47.53,27.1,2,81.0,3.7,32.28,184,86,6,0,30.8,@BKN,-4.5,-198,232.5,118.5,0.9565217074592075,0.7480769230769231,0.0,30.8,32.0,3.8,0.11667578428128902,0.7902826340326341,0.484047619047619,0.15333916083916083,0.4327132839301625,2.4,0.2857142857142857,4.0,0.0
Matas Buzelis,PF,CHI,6100,27.06,29,30,39.92,17.29,1,79.0,7.9,30.96,76,73,4,0,26.3,@NYK,7.5,230,234.5,113.5,0.8849254141311697,0.6470757268424611,0.0,26.25,28.2,2.65,0.09128265418232455,0.7893889452332657,0.49349206349206354,0.15785581473968896,0.10174769591756894,1.8,0.1522222222222222,3.8,1.0
Nickeil Alexander-Walker,PG/SF,ATL,6000,26.76,3,30,33.9,10.23,1,80.0,7.6,28.76,71,64,7,0,30.3,@CLE,6.5,200,230.5,112.0,1.0101747311827958,0.7344220430107526,0.0,31.35,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Strus,SF,CLE,6000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,-6.5,-245,230.5,118.5,,,,,,,,,,,,,,,
Kelly Oubre Jr.,SF,PHI,5900,31.79,2,30,42.1,21.27,1,86.0,16.6,32.19,38,92,1,0,33.7,@BKN,-4.5,-198,232.5,118.5,0.8325533789952727,0.5135033083167946,0.0,33.05,39.2,2.25,0.061274732153551795,0.6149615762886925,0.5571428571428572,0.12849435453452668,0.33559213868455146,2.6,0.25,3.2,0.6
Zach Edey,C,MEM,5900,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,4.5,154,238.5,117.0,,,,,,,,,,,,,,,
Jarrett Allen,C,CLE,5800,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,28.3,vs ATL,-6.5,-245,230.5,118.5,1.0547179487179486,0.6504468864468864,0.0,28.25,26.8,0.25,0.0101010101010101,0.830937728937729,0.03333333333333332,0.19602930402930402,0.27034372926664946,1.8,0.15714285714285714,4.0,0.0
Jared McCain,PG/SG,PHI,5800,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@BKN,-4.5,-198,232.5,118.5,,,,,,,,,,,,,,,
Tre Jones,PG,CHI,5700,27.4,25,30,40.34,22.78,1,87.0,7.3,29.54,76,80,6,0,31.1,@NYK,7.5,230,234.5,113.5,1.0565210187245087,0.6826408972932888,0.0,31.1,29.2,1.5,0.0532133527076018,0.5550964034111976,0.13,0.19243047830923246,0.30094621957269674,2.8,0.38,4.8,0.2
Dylan Harper,PG/SG,SAS,5700,27.24,7,30,36.37,19.93,2,76.0,7.9,26.5,65,70,-3,0,28.2,@PHX,-5.5,-225,227.5,116.5,1.0678596556422644,0.8071993234152156,0.0,28.15,26.0,3.3,0.1158392262642463,0.8149383086234661,0.26626984126984127,0.21781276882926054,0.2993389924114083,2.8,0.3477272727272727,4.0,0.0
Isaiah Collier,PG,UTA,5600,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-1.5,-125,232.5,117.0,,,,,,,,,,,,,,,
Josh Hart,SF/PF,NYK,5600,23.36,7,30,37.77,16.85,2,86.0,1.7,21.64,232,59,-3,0,16.0,vs CHI,-7.5,-285,234.5,121.0,0.6961276699706826,0.30635092372841916,0.0,16.0,22.25,0.9375,0.0438988095238095,0.5978675136116152,0.6,0.017241379310344824,0.25,0.25,0.0,4.5,0.0
Royce O'Neale,SF/PF,PHX,5500,24.24,24,30,32.6,7.93,1,83.0,4.8,28.27,98,58,10,0,29.7,vs SAS,5.5,185,227.5,111.0,0.861735366083192,0.5329945416901938,0.0,30.45,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,PG,MEM,5500,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,4.5,154,238.5,117.0,,,,,,,,,,,,,,,
Collin Gillespie,PG,PHX,5400,25.66,17,30,38.29,14.34,2,72.0,6.2,28.46,81,63,5,0,29.4,vs SAS,5.5,185,227.5,111.0,1.121866199436764,0.7204013056835636,0.0,30.95,26.4,3.75,0.10408985841195309,0.6111815156169994,0.851190476190476,0.07491359447004606,0.42342224732042516,2.4,0.5,4.2,0.0
Dillon Brooks,SF,PHX,5400,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,34.0,vs SAS,5.5,185,227.5,111.0,1.1130437838217724,0.7915876027830486,0.0,34.0,30.666666666666668,1.75,0.049635513375971364,0.8918288940426827,0.5648148148148148,0.14837069833907277,0.08550863289031586,2.0,0.1851851851851852,2.0,1.0
Nic Claxton,C,BKN,5400,30.84,25,30,35.35,16.68,1,88.0,7.4,27.1,68,75,5,0,25.6,vs PHI,4.5,164,232.5,114.0,0.9437899226565376,0.5943340984594551,0.0,25.3,26.4,2.05,0.06998037933289732,0.6813706050200705,0.17857142857142855,0.13802143593215796,0.4756591145872833,2.0,0.08,2.6,0.8
Cedric Coward,SG/SF,MEM,5300,29.88,17,30,38.23,20.02,2,78.0,3.4,25.75,146,70,-1,0,29.1,@TOR,4.5,154,238.5,117.0,1.198449383949384,0.7850026640026642,0.0,29.6,25.0,4.7,0.14941360526266184,0.7990552780552781,0.49000000000000005,0.1789373959373959,0.10079463844381793,3.4,0.5466666666666666,5.2,0.0
Kon Knueppel,SG/SF,CHA,5300,24.03,11,30,30.91,13.42,1,67.0,5.1,28.66,87,58,2,0,22.2,vs UTA,1.5,105,232.5,115.5,0.7123213859020311,0.54836798088411,0.0,19.8,28.0,1.5,0.08040521150203751,0.5795651135005974,0.7678571428571429,0.04238470728793306,0.4,1.8,0.3,3.8,0.4
Jaylon Tyson,SG/SF,CLE,5000,28.43,18,30,29.55,1.17,1,57.99999999999999,4.3,24.23,96,44,6,0,18.9,vs ATL,-6.5,-245,230.5,118.5,0.7825901875901875,0.5318290566116654,0.0,20.6,25.2,0.3,0.00930232558139534,0.5308614091222787,0.55,0.04365079365079364,0.053527457967559845,1.0,0.26666666666666666,3.4,0.6
Jeremy Sochan,PF,SAS,5000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHX,-5.5,-225,227.5,116.5,,,,,,,,,,,,,,,
Ryan Kalkbrenner,C,CHA,4900,25.18,27,30,31.22,17.62,1,73.0,12.2,28.5,34,69,6,0,24.4,vs UTA,1.5,105,232.5,115.5,0.926219605552545,0.47198002528925775,0.0,26.75,29.0,2.55,0.09199722444868592,0.632504579320486,0.0,0.07353255754256864,0.4758280368192357,1.8,0.3,3.2,0.8
Scotty Pippen Jr.,PG,MEM,4900,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,4.5,154,238.5,117.0,,,,,,,,,,,,,,,
Keldon Johnson,SF/PF,SAS,4900,20.79,5,30,32.02,17.17,2,86.0,2.8,22.93,133,58,-3,0,22.3,@PHX,-5.5,-225,227.5,116.5,0.9292742247297404,0.5326823693416449,0.0,22.25,24.0,1.65,0.07905440539239283,0.624108866619322,0.31666666666666665,0.14550498434993026,0.4753540494705103,1.8,0.25,3.6,0.0
Julian Champagnie,SG/SF,SAS,4900,23.35,29,30,29.84,14.04,1,80.0,5.4,23.78,70,58,5,0,20.9,@PHX,-5.5,-225,227.5,116.5,0.7304321333956677,0.3417955430886707,0.0,20.9,29.2,1.55,0.07217846935535088,0.5392466884837152,0.6466666666666667,0.057405641265388774,0.8,1.8,0.1,3.4,0.0
Jaylen Wells,SF,MEM,4800,20.54,14,30,24.48,10.84,1,81.0,2.0,24.4,167,51,0,0,18.6,@TOR,4.5,154,238.5,117.0,0.643662196679438,0.42478562306148515,0.0,17.0,26.6,0.8,0.0457142857142857,0.6058167885754092,0.6799999999999999,0.09538902987178845,0.35966078718942873,2.8,0.3,3.8,0.6
Zaccharie Risacher,SF,ATL,4800,18.49,21,30,32.5,5.9,1,77.0,1.4,21.41,174,41,3,0,15.0,@CLE,6.5,200,230.5,112.0,0.6453351449275362,0.46244824016563146,0.0,15.0,23.0,0.6875,0.03730305838739573,0.5271739130434783,0.5333333333333333,0.07233436853002068,0.5271444082519001,1.5,0.125,3.25,1.0
Harrison Barnes,PF,SAS,4800,19.65,7,30,33.75,14.28,1,82.0,2.0,22.42,182,52,-2,0,17.7,@PHX,-5.5,-225,227.5,116.5,0.5676888045540797,0.4460774826059456,0.0,17.7,30.4,2.5,0.15988225257888175,0.4030278304870335,0.7761904761904762,0.06396695129664767,0.26744288977183805,3.4,0.6,3.0,0.8
Sam Merrill,SG,CLE,4700,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.4,vs ATL,-6.5,-245,230.5,118.5,1.0475694444444446,0.8022435897435898,0.0,26.375,25.5,0.8125,0.025890775890775874,0.6064865689865689,0.8666666666666667,0.09917582417582416,0.1799263470691397,2.25,0.4375,2.5,0.75
Kentavious Caldwell-Pope,SG,MEM,4700,22.09,21,30,26.8,10.23,1,82.0,1.7,21.44,165,50,4,0,22.6,@TOR,4.5,154,238.5,117.0,0.9890490230593205,0.6802939623305756,0.0,22.35,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Filipowski,PF,UTA,4700,27.48,24,30,43.95,15.15,2,81.0,9.7,24.44,47,67,3,0,16.9,@CHA,-1.5,-125,232.5,117.0,0.849,0.5295,0.0,16.9,19.2,1.05,0.06639492753623186,0.6645000000000001,0.55,0.086,0.014169627147820222,1.6,0.25,3.8,1.0
Lonzo Ball,PG/SG,CLE,4600,23.57,9,30,26.84,14.78,2,84.0,4.3,23.52,79,59,-1,0,20.4,vs ATL,-6.5,-245,230.5,118.5,0.8574205685618729,0.5813266443701226,0.0,20.4,23.8,1.5,0.07206995984585116,0.5649386845039019,0.6666666666666667,0.08394648829431435,0.3031816871140523,2.0,0.2,4.8,0.2
Jock Landale,C,MEM,4600,20.69,26,30,24.6,9.83,1,64.0,2.9,24.18,110,46,8,0,20.4,@TOR,4.5,154,238.5,117.0,0.8699294871794873,0.5302307692307693,0.0,20.65,23.4,0.5,0.02184579439252336,0.6205470085470085,0.33999999999999997,0.11194017094017092,0.8322438321942641,1.8,0.24,6.0,0.8
Egor Demin,PG,BKN,4600,17.33,25,30,24.57,10.18,2,59.0,0.6,17.42,136,36,0,0,17.4,vs PHI,4.5,164,232.5,114.0,0.8253102571770334,0.5684928229665072,0.0,17.375,20.5,3.5,0.23273809523809522,0.6114413875598086,0.8958333333333334,0.049715909090909075,0.09765625,0.5,0.0,2.75,0.0
Kevin Huerter,SG,CHI,4500,25.61,11,30,32.43,19.04,2,80.0,3.4,23.76,108,64,0,0,27.1,@NYK,7.5,230,234.5,113.5,1.054723422171698,0.7317892018581673,0.0,27.1,25.6,2.55,0.08898675516596141,0.7370795896313138,0.7,0.15457555471348572,0.10698129281632258,1.6,0.13999999999999999,5.2,0.0
Dominick Barlow,PF/C,PHI,4500,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,19.0,@BKN,-4.5,-198,232.5,118.5,0.6663602941176471,0.38786764705882354,0.0,19.0,25.0,2.0,0.06349206349206345,0.6176470588235294,0.5,0.1029411764705882,0.03509565199078195,1.0,0.0714285714285714,1.5,1.0
Luke Kornet,C,SAS,4500,0.0,29,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.8,@PHX,-5.5,-225,227.5,116.5,0.9973214285714286,0.4446428571428571,0.0,26.0,25.5,0.625,0.01689189189189185,0.6526785714285714,0.0,0.1026785714285714,0.046665686612816,1.5,0.0,4.5,0.0
Dean Wade,SF/PF,CLE,4500,14.44,15,30,18.48,3.9,2,77.0,1.7,15.48,109,31,1,0,16.1,vs ATL,-6.5,-245,230.5,118.5,0.6596215780998389,0.3119967793880837,0.0,15.7,23.6,0.5,0.03938484621155286,0.49549114331723026,0.8099999999999999,0.0655394524959742,0.8,2.4,0.2,4.6,0.0
